資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
92534,107年04月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年04月娛樂稅稅源表,|電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演|,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:39,
92535,107年05月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年05月娛樂稅稅源表,|電影0歌廳1撞球場2保齡球館高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演|,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:40,
92536,107年06月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年06月娛樂稅稅源表,|電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演|,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:42,
92537,107年07月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年07月娛樂稅稅源表,|電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演|,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:42,
92538,107年08月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年08月娛樂稅稅源表,|電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演|,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:43,
92539,102年度屏東縣土地增值稅稅源統計表,屏東縣政府財稅局,生育保健,102年度屏東縣土地增值稅稅源統計表,屏東縣;土地增值稅;面積;筆數;應納稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:44,
92540,103年度屏東縣土地增值稅稅源統計表,屏東縣政府財稅局,生育保健,103年度屏東縣土地增值稅稅源統計表,屏東縣;土地增值稅;面積;筆數;應納稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:44,
92541,106年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,106年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:45,
92542,105年使用牌照稅稽徵報表,屏東縣政府財稅局,公共資訊,105年使用牌照稅稽徵報表,機動車輛種類;各類應稅車輛合計;應稅車輛;臨時牌照車輛;試車牌照車輛;件數;稅額;免稅車輛件數,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:45,
92543,106年使用牌照稅稽徵報表,屏東縣政府財稅局,公共資訊,106年使用牌照稅稽徵報表,機動車輛種類;各類應稅車輛合計;應稅車輛;臨時牌照車輛;試車牌照車輛;件數;稅額;免稅車輛件數,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:46,
92544,身心障礙免稅車輛數稅額統計表-每人一輛(截至107年9月30日),屏東縣政府財稅局,公共資訊,身心障礙免稅車輛數稅額統計表-每人一輛(截至107年9月30日),汽缸總排氣量;自用輛數;營業輛數;自用稅額;營業稅額,每日,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:47,
92545,各類免稅車輛統計表(截止107年9月30日),屏東縣政府財稅局,公共資訊,各類免稅車輛統計表(截止107年9月30日),免稅項目;輛數;金額,每日,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:47,
92546,102年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,102年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:47,
92547,103年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,103年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:48,
92548,104年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,104年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:49,
92549,107年09月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年09月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:49,
92550,107年08月份土石特別稅績徵,屏東縣政府財稅局,投資理財,107年08月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/14 11:08,
92551,社會福利團體免稅車輛數及稅額統計表(截止107年9月30日),屏東縣政府財稅局,公共資訊,社會福利團體免稅車輛數及稅額統計表(截止107年9月30日),縣;機關;數;總車輛數;總稅額;備註,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:50,
92552,屏東縣政府財稅局清理舊欠績效表,屏東縣政府財稅局,公共資訊,屏東縣政府財稅局清理舊欠績效表,未徵稅款轉結數;更正註銷數;逾徵收;期間數;行政救濟中未徵數;應清理數;徵起數;製發執行憑證數;清理數;未徵數;印花稅;使用牌照稅;田賦;地價稅;土地增值稅;非拍賣土地增值稅;拍賣房屋稅;娛樂稅;契稅;臨時稅;特別稅;本稅,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:50,
92553,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行表,屏東縣政府財稅局,公共資訊,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行表,|件數;金額;本年度滯納案件移送執行;以前年度滯納案件移送執行;本年度違章罰鍰案件移送執行;以前年度違章罰鍰案件移送執行 |,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:51,
92554,106年屏東縣政府財稅局防止新欠清理舊欠競賽成績,屏東縣政府財稅局,公共資訊,106年屏東縣政府財稅局防止新欠清理舊欠競賽成績,|機關別;宜蘭縣政府地方稅務局;新竹縣政府稅捐稽徵局;雲林縣稅務局;屏東縣政府財稅局;彰化縣地方稅務局;苗栗縣政府稅務局;新竹市稅務局;總分;名次|,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:52,
92574,107年01月份土石特別稅績徵,屏東縣政府財稅局,投資理財,107年01月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:08,
92575,107年02月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年02月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:09,
92576,107年03月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年03月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:09,
92577,107年04月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年04月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:10,
92578,107年05月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年05月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:10,
92579,107年06月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年06月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:10,
92580,107年07月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年07月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:11,
92581,106年01月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年01月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:11,
92582,106年02月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年02月份土石特別稅績徵表,查定數 實徵數,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:11,
92583,106年03月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年03月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:11,
92584,106年04月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年04月份土石特別稅績徵表,查定數 實徵數,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:12,
92585,106年05月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年05月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:12,
92586,106年06月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年06月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:13,
92587,106年07月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年07月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:13,
92588,106年08月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年08月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:13,
92589,106年09月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年09月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:13,
92590,106年10月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,106年10月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:14,
92591,105年01月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年01月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:14,
92592,105年02月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年02月份土石特別稅績徵表,|查定數 實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:15,
92593,105年03月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年03月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:15,
92594,105年04月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年04月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:16,
92595,105年05月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年05月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:16,
92596,105年06月份土石特別稅績徵表,屏東縣政府財稅局,生育保健,105年06月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:16,
92597,105年07月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年07月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:17,
92598,105年08月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年08月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:17,
92599,105年09月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年09月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:17,
92600,105年10月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年10月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:18,
92601,105年11月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年11月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:18,
92602,105年12月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,105年12月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:19,
92603,104年01月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年01月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:19,
92604,104年02月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年02月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:19,
92605,104年03月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年03月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:19,
92606,104年04月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年04月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:20,
92607,104年05月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年05月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:20,
92608,104年06月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年06月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:21,
92609,104年07月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年07月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:21,
92610,104年08月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年08月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:21,
92611,104年09月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年09月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:21,
92612,104年10月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年10月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:22,
92613,104年11月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年11月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:23,
92614,104年12月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年12月份土石特別稅績徵表,|查定數實徵數|,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:23,
92488,108年度新北市總預算案歲入歲出簡明比較分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入歲出簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2018/10/12 10:13,2018/10/12 10:13,
92491,108年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2018/10/12 10:00,2018/10/12 10:36,
92408,新竹市地方型SBIR獲補助名單,新竹市政府,公共資訊,新竹市地方產業創新研發推動計畫(地方型SBIR)獲補助名單,包含本年度獲補助廠商（公司/行號）名稱;創新計畫名稱;獲補助金額,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 11:56,新竹市地方產業創新研發推動計畫(地方型SBIR)獲補助名單
92409,新竹市中小企業及個人便利貸款,新竹市政府,公共資訊,新竹市中小企業及個人便利貸款核貸名單,含獲核貸之中小企業名稱及核貸金額,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 11:56,新竹市中小企業及個人便利貸款核貸名單
92410,新竹市超級市場名冊,新竹市政府,公共資訊,提供本市超級市場名冊查詢,超級市場業,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 11:57,提供本市超級市場名冊查詢
92411,新竹市列管電子遊戲場業名冊,新竹市政府,公共資訊,提供本市列管電子遊戲場業名冊查詢,電子遊戲場業,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 11:57,提供本市列管電子遊戲場業名冊查詢
92412,新竹市列管視聽歌唱業等八種行業名冊,新竹市政府,公共資訊,提供本市列管視聽歌唱業等八種行業名冊查詢,視聽歌唱業等八種行業,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 11:57,提供本市列管視聽歌唱業等八種行業名冊查詢
92413,新竹市政風檢舉管道,新竹市政府,公共資訊,新竹市政風檢舉管道,本府廉政熱線檢舉管道,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 11:58,新竹市政風檢舉管道
92414,新竹市政府已簽約促參案件表,新竹市政府,公共資訊,新竹市政府已簽約促參案件相關資料,案件名稱;簽約日期; 民間機構;契約開始日期;契約結束日期;財政部核定效益,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 16:02,新竹市政府已簽約促參案件相關資料
92415,新竹市政府歲入預算結構表,新竹市政府,公共資訊,新竹市政府歲入預算相關資料,科目;107年度預算金額;107年度預算百分比,每年,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 16:02,新竹市政府歲入預算相關資料
92416,新竹市政府財政處經管市有閒置房地公開標租清冊,新竹市政府,公共資訊,新竹市政府財政處經管市有閒置房地公開標租清冊,土地標示;房屋標示;標租底價,每日,政府資料開放授權條款-第1版,,2018/10/04 00:00,2018/10/11 12:03,新竹市政府財政處經管市有閒置房地公開標租清冊
92417,新竹市藝文補助案,新竹市政府,公共資訊,為推廣城市藝文，協助並鼓勵本市各藝文團體、學校、社區(以下稱演出者)辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,為推廣城市藝文，協助並鼓勵本市各藝文團體;學校;社區;辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,每年,政府資料開放授權條款-第1版,,2018/09/13 00:00,2018/10/11 12:05,為推廣城市藝文，協助並鼓勵本市各藝文團體、學校、社區(以下稱演出者)辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。
92418,新竹市演藝廳場地使用時段及收費標準,新竹市政府,公共資訊,場地別、座位容量、租用時段、租用時間、基本場地費、空調燈光費、清潔費、設號輸送費、一般錄影費、錄音費、鋼琴租用費貝森朵夫、鋼琴租用費史坦威、塑膠地板、合唱台、樂隊台、展板出租費、外拉電源費、保證金、輔助時段費,場地別;座位容量;租用時段;租用時間;基本場地費;空調燈光費;清潔費;設號輸送費;一般錄影費;錄音費;鋼琴租用費貝森朵夫;鋼琴租用費史坦威;塑膠地板;合唱台;樂隊台;展板出租費;外拉電源費;保證金;輔助時段費,每日,政府資料開放授權條款-第1版,,2018/09/17 00:00,2018/10/11 12:05,場地別、座位容量、租用時段、租用時間、基本場地費、空調燈光費、清潔費、設號輸送費、一般錄影費、錄音費、鋼琴租用費貝森朵夫、鋼琴租用費史坦威、塑膠地板、合唱台、樂隊台、展板出租費、外拉電源費、保證金、輔助時段費
92419,新竹市環境教育設施場所,新竹市政府,公共資訊,本市已通過環保署認證之環境教育設施場所,新竹市環境教育設施場所;地址;電話,每日,政府資料開放授權條款-第1版,,2018/10/03 00:00,2018/10/11 12:07,本市已通過環保署認證之環境教育設施場所
92420,新竹市自來水供水系統直接供水點（民眾端）監測數據,新竹市政府,公共資訊,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0,序號;稽查日期;稽查結果;檢驗地點;供水系統;檢驗結果-細菌項目;檢驗結果-一般項目;檢驗結果-重金屬一;依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二;飲用水水質標準：大腸桿菌群;：6;總菌落數;：100;自由有效餘氯;：0.2~1.0;氫離子濃度指數;：6~8.5;鉛;：0.01;銅;：1.0;鋅;：5.0,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:07,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0
92421,原水檢測資料,新竹市政府,公共資訊,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,檢驗地點;檢驗時間;pH值;水溫;導電度;化學需氧量mg/L;鎘mg/L;鉻mg/L;氨氮mg/L;大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:08,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。
92422,清水檢測資料,新竹市政府,公共資訊,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,檢驗地點;檢驗時間;pH值;水溫;餘氯mg/L;鎘mg/L;鉛mg/L;鉻mg/L;銅mg/L;鋅mg/L;鎳mg/L;氨氮mg/L;大腸桿菌群CFU/100mL;總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:08,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。
92423,新竹市醫事人員執業人數,新竹市政府,公共資訊,新竹市醫事人員執業人數,新竹各區各項醫事人員的執業人數,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市醫事人員執業人數
92424,新竹市轄內醫院病床數,新竹市政府,公共資訊,新竹市轄內醫院病床數,新竹八家醫院病床數,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市轄內醫院病床數
92425,新竹市精神療養機構,新竹市政府,公共資訊,新竹市精神療養機構,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市精神療養機構
92426,新竹市精神科診所,新竹市政府,公共資訊,新竹市精神科診所,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:12,新竹市精神科診所
92427,新竹市心理治療諮詢所,新竹市政府,公共資訊,新竹市心理治療諮詢所,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:12,新竹市心理治療諮詢所
92428,新竹市居家廢棄藥物諮詢站,新竹市政府,公共資訊,新竹市居家廢棄藥物諮詢站,新竹市居家廢棄藥物諮詢站,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 12:12,新竹市居家廢棄藥物諮詢站
92429,新竹市交通違規取締統計,新竹市政府,公共資訊,新竹市交通違規取締統計,新竹市交通違規取締統計,每日,政府資料開放授權條款-第1版,,2018/09/17 00:00,2018/10/11 12:15,新竹市交通違規取締統計
92430,新竹市防空避難設備容納人數,新竹市政府,公共資訊,新竹市防空避難設備容納人數,新竹市防空避難設備容納人數,每日,政府資料開放授權條款-第1版,,2018/09/11 00:00,2018/10/11 12:15,新竹市防空避難設備容納人數
92431,新竹市政府各年度補助勞工教育及育樂活動概況,新竹市政府,公共資訊,新竹市政府各年度補助勞工教育及育樂活動概況統計表,106年度補助勞工教育及育樂活動概況,每日,政府資料開放授權條款-第1版,,2018/10/05 00:00,2018/10/11 12:20,新竹市政府各年度補助勞工教育及育樂活動概況統計表
92432,新竹市勞工育樂中心場地,新竹市政府,公共資訊,新竹市勞工育樂中心場地,新竹市勞工育樂中心場地,每日,政府資料開放授權條款-第1版,,2018/10/05 00:00,2018/10/11 12:20,新竹市勞工育樂中心場地
92433,新竹市不動產實價登錄資訊-買賣案件,新竹市政府,公共資訊,新竹市不動產實價登錄資訊-買賣案件之登錄資料,鄉鎮市區;交易標的;土地區段位置/建物區段門牌;土地移轉總面積[平方公尺];使用分區或編定;非都市土地使用分區;非都市土地使用地;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建物移轉總面積[平方公尺];現況格局-房;現況格局-廳;現況格局-衛;現況格局-隔間;有無管理組織;總價[元];單價[元/平方公尺];車位類別;車位移轉...,每日,政府資料開放授權條款-第1版,,2018/10/03 00:00,2018/10/11 12:21,新竹市不動產實價登錄資訊-買賣案件之登錄資料
92434,新竹市房地產消費糾紛原因及來源明細統計表,新竹市政府,公共資訊,提供每季新竹市房地產消費糾紛原因及來源明細統計表,消費糾紛原因;已備查仲介;A;未備查仲介;B;非法仲介;C;仲介;D;代銷;E;建商;F;地政士;G;非不動產服務業;H;其他;I;小計,每日,政府資料開放授權條款-第1版,,2018/09/14 00:00,2018/10/11 12:23,提供每季新竹市房地產消費糾紛原因及來源明細統計表
92435,新竹市新舊建號資料,新竹市政府,公共資訊,因重測致土地標示變更及建築改良物之基地標示變更者，其建物位置圖、建物平面圖及其他有關簿冊圖卡，應依據變更登記結果訂正轉繪之,新段;新建號;舊段;舊建號,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:23,因重測致土地標示變更及建築改良物之基地標示變更者，其建物位置圖、建物平面圖及其他有關簿冊圖卡，應依據變更登記結果訂正轉繪之
