資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
92536,107年06月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年06月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:42,
92537,107年07月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年07月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:42,
92538,107年08月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年08月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:43,
92539,102年度屏東縣土地增值稅稅源統計表,屏東縣政府財稅局,生育保健,102年度屏東縣土地增值稅稅源統計表,屏東縣;土地增值稅;面積;筆數;應納稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:44,
92540,103年度屏東縣土地增值稅稅源統計表,屏東縣政府財稅局,生育保健,103年度屏東縣土地增值稅稅源統計表,屏東縣;土地增值稅;面積;筆數;應納稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:44,
92541,106年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,106年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:45,
92542,105年使用牌照稅稽徵報表,屏東縣政府財稅局,公共資訊,105年使用牌照稅稽徵報表,機動車輛種類;各類應稅車輛合計;應稅車輛;臨時牌照車輛;試車牌照車輛;件數;稅額;免稅車輛件數,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:45,
92543,106年使用牌照稅稽徵報表,屏東縣政府財稅局,公共資訊,106年使用牌照稅稽徵報表,機動車輛種類;各類應稅車輛合計;應稅車輛;臨時牌照車輛;試車牌照車輛;件數;稅額;免稅車輛件數,每年,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:46,
92544,身心障礙免稅車輛數稅額統計表-每人一輛(截至107年9月30日),屏東縣政府財稅局,公共資訊,身心障礙免稅車輛數稅額統計表-每人一輛(截至107年9月30日),汽缸總排氣量;自用輛數;營業輛數;自用稅額;營業稅額,每日,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:47,
92545,各類免稅車輛統計表(截止107年9月30日),屏東縣政府財稅局,公共資訊,各類免稅車輛統計表(截止107年9月30日),免稅項目;輛數;金額,每日,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/12 17:47,
92546,102年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,102年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:47,
92547,103年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,103年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:48,
92548,104年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,104年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:49,
92549,107年09月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,107年09月份土石特別稅績徵表,查定數實徵數,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:49,
92550,107年08月份土石特別稅績徵,屏東縣政府財稅局,投資理財,107年08月份土石特別稅績徵表,查定數實徵數,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:49,
92551,社會福利團體免稅車輛數及稅額統計表(截止107年9月30日),屏東縣政府財稅局,公共資訊,社會福利團體免稅車輛數及稅額統計表(截止107年9月30日),縣;機關;數;總車輛數;總稅額;備註,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:50,
92552,屏東縣政府財稅局清理舊欠績效表,屏東縣政府財稅局,公共資訊,屏東縣政府財稅局清理舊欠績效表,未徵稅款轉結數;更正註銷數;逾徵收;期間數;行政救濟中未徵數;應清理數;徵起數;製發執行憑證數;清理數;未徵數;印花稅;使用牌照稅;田賦;地價稅;土地增值稅;非拍賣土地增值稅;拍賣房屋稅;娛樂稅;契稅;臨時稅;特別稅;本稅,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:50,
92553,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行表,屏東縣政府財稅局,公共資訊,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行表,件數;金額;本年度滯納案件移送執行;以前年度滯納案件移送執行;本年度違章罰鍰案件移送執行;以前年度違章罰鍰案件移送執行 ,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:51,
92554,106年屏東縣政府財稅局防止新欠清理舊欠競賽成績,屏東縣政府財稅局,公共資訊,106年屏東縣政府財稅局防止新欠清理舊欠競賽成績,機關別;宜蘭縣政府地方稅務局;新竹縣政府稅捐稽徵局;雲林縣稅務局;屏東縣政府財稅局;彰化縣地方稅務局;苗栗縣政府稅務局;新竹市稅務局;總分;名次,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:52,
92555,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行徵起績效表,屏東縣政府財稅局,公共資訊,106年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行徵起績效表,件數;金額;本年度滯納案件移送執行徵起;以前年度滯納案件移送執行徵起;本年度違章罰鍰案件移送執行徵起;以前年度違章罰鍰案件移送執行徵起,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:52,
92556,107年9月滯納及違章罰鍰案件執行憑證清理成果統計表,屏東縣政府財稅局,公共資訊,107年9月滯納及違章罰鍰案件執行憑證清理成果,,每日,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/12 17:52,
92481,108年度新北市總預算案收支簡明比較分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案收支簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2018/10/12 09:49,2018/10/12 09:50,
92482,108年度新北市總預算案基金別預算分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案基金別預算分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7,每年,政府資料開放授權條款-第1版,,2018/10/12 09:52,2018/10/12 09:53,
92483,108年度新北市總預算案歲入來源別預算比較總表（經資併計）,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入來源別預算比較總表（經資併計） 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2018/10/12 09:54,2018/10/12 09:55,
92484,108年度新北市總預算案歲入來源別預算總表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入來源別預算總表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2018/10/12 09:56,2018/10/12 09:56,
92488,108年度新北市總預算案歲入歲出簡明比較分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入歲出簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2018/10/12 10:13,2018/10/12 10:13,
92491,108年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲入歲出性質及餘絀簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7;field8;field9,每年,政府資料開放授權條款-第1版,,2018/10/12 10:00,2018/10/12 10:36,
