106112,105年高雄市役男出境及逾期不歸人數,高雄市政府民政局,高雄市役男出境及逾期不歸人數,核准出國條款原因、核准出國人數、返國人數、申請延期人數、逾期不歸人數、逾期返國人數,每半年,政府資料開放授權條款-第1版,,20190724
106118,高雄市原住民五歲年齡組統計,高雄市政府民政局,q9599(95-99歲人數統計)、q5054(50-54歲人數統計)、q5559(55-59歲人數統計)、q3539(35-39歲人數統計)、yReport(年)、q6064(60-64歲人數統計)、q8084(80-84歲人數統計)、q1114(11-14歲人數統計)、LocaleName(區別)、q7579(75-79歲人數統計)、q59(5-9歲人數統計)、q04(0-4歲人數統計)、type(類型 0:合計 1:平地原住民 2:山地原住民)、q7074(70-74歲人數統計)、q4044(40-44歲人數統計)、q4549(45-49歲人數統計)、q2529(25-29歲人數統計)、q1519(15-19歲人數統計)、VillageName(里別)、q6569(65-69歲人數統計)、q100(100歲以上人數統計)、gender(性別 0:女 1:男 2:合計)、q8589(85-89歲人數統計)、mReport(月)、q2024(20-24歲人數統計)、q3034(30-34歲人數統計)、q9094(90-94歲人數統計),q9599(95-99歲人數統計)、q5054(50-54歲人數統計)、q5559(55-59歲人數統計)、q3539(35-39歲人數統計)、yReport(年)、q6064(60-64歲人數統計)、q8084(80-84歲人數統計)、q1114(11-14歲人數統計)、LocaleName(區別)、q7579(75-79歲人數統計)、q59(5-9歲人數統計)、q04(0-4歲人數統計)、type(類型 0:合計 1:平地原住民 2:山地原住民)、q7074(70-74歲人數統計)、q4044(40-44歲人數統計)、q4549(45-49歲人數統計)、q2529(25-29歲人數統計)、q1519(15-19歲人數統計)、VillageName(里別)、q6569(65-69歲人數統計)、q100(100歲以上人數統計)、gender(性別 0:女 1:男 2:合計)、q8589(85-89歲人數統計)、mReport(月)、q2024(20-24歲人數統計)、q3034(30-34歲人數統計)、q9094(90-94歲人數統計),每日,政府資料開放授權條款-第1版,,20190724
106100,107年高雄市應變中心開設風災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設風災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106101,107年高雄市應變中心開設其他天然災害人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設其他天然災害人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106102,107年高雄市應變中心開設水患人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設水患人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106103,107年高雄市應變中心開設0822豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設0822豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106104,107年高雄市應變中心開設0619豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設0619豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106105,107年高雄市應變中心開設0613豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,107年高雄市應變中心開設0613豪雨人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106106,106年高雄市應變中心開設震災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,106年高雄市應變中心開設震災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106107,106年高雄市應變中心開設風災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,106年高雄市應變中心開設風災人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106108,106年高雄市應變中心開設其他天然災害人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,106年高雄市應變中心開設其他天然災害人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106109,106年高雄市應變中心開設尼莎、海棠颱風暨0731水患人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,高雄市政府消防局,106年高雄市應變中心開設尼莎、海棠颱風暨0731水患人員傷亡、建物損失、搶救災民人數、出動救災人次、出動救災裝備統計,行政區、總計、死亡人數_男_零至十二歲、死亡人數_男_十二至十八歲、死亡人數_男_十八至六十五歲、死亡人數_男_六十五歲以上、死亡人數_女_零至十二歲、死亡人數_女_十二至十八歲、死亡人數_女_十八至六十五歲、死亡人數_女_六十五歲以上、失蹤人數_男_零至十二歲、失蹤人數_男_十二至十八歲、失蹤人數_男_十八至六十五歲、失蹤人數_男_六十五歲以上、失蹤人數_女_零至十二歲、失蹤人數_女_十二至十八歲、失蹤人數_女_十八至六十五歲、失蹤人數_女_六十五歲以上、重傷人數_男_零至十二歲、重傷人數_男_十二至十八歲、重傷人數_男_十八至六十五歲、重傷人數_男_六十五歲以上、重傷人數_女_零至十二歲、重傷人數_女_十二至十八歲、重傷人數_女_十八至六十五歲、重傷人數_女_六十五歲以上、輕傷人數_男_零至十二歲、輕傷人數_男_十二至十八歲、輕傷人數_男_十八至六十五歲、輕傷人數_男_六十五歲以上、輕傷人數_女_零至十二歲、輕傷人數_女_十二至十八歲、輕傷人數_女_十八至六十五歲、輕傷人數_女_六十五歲以上、建物全倒_棟、建物全倒_戶、建物半倒_棟、建物半倒_戶、搶救災民人數、消防人員、義消人員、民間救難團體、義勇特搜隊、警察、義警、民防、國軍、其他1、車輛、船艇、直升機、其他2,每年,政府資料開放授權條款-第1版,,20190724
106132,104年高雄市起火建築物,高雄市政府消防局,104年起火建築物,行政區、一至五層、六至十二層、十三至十九層、廿至廿九層、三十層以上、獨立住宅、集合住宅、辦公建築、商業建築、複合建築、倉庫、工廠、寺廟、其他、住宅、營業場所、作業場所、倉庫、空屋或修建中、公共設施、其他,每月,政府資料開放授權條款-第1版,,20190724
106133,104年高雄市火災死傷、財物損失,高雄市政府消防局,104年火災死傷、財物損失,行政區、死亡人數_男、死亡人數_女、受傷人數_男、受傷人數_女、自殺、火焰灼燒、有害氣體、跳樓、外物擊中、倒塌物壓到、其他、不明因素、毀損房間數、大型車、小型車、特種車、機車、其他、房屋、財物、保險戶數、保險金額_千,每月,政府資料開放授權條款-第1版,,20190724
106014,105年度高雄市預防接種合約醫療院所,高雄市政府衛生局,提供預防接種合約醫療院所,"編號,機構代碼,機構類別,機構名稱,地址,電話,服務時間,服務內容,其他說明",每年,政府資料開放授權條款-第1版,,20190724
106138,高雄市107年12月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年12月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106139,高雄市107年11月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年11月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106140,高雄市107年10月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年10月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106141,高雄市107年9月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年9月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106142,高雄市107年8月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年8月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106143,高雄市107年7月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年7月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106144,高雄市107年6月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年6月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106145,高雄市107年5月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年5月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106146,高雄市107年4月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年4月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106147,高雄市107年3月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年3月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106148,高雄市107年2月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年2月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106149,高雄市107年1月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年1月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106150,高雄市106年12月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年12月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106151,高雄市106年11月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年11月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106152,高雄市106年10月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年9月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106153,高雄市106年9月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年9月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106154,高雄市106年8月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年8月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106155,高雄市106年7月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年7月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106156,高雄市106年6月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年6月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106157,高雄市106年5月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年5月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106158,高雄市106年4月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年4月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106159,高雄市106年3月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年3月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106160,高雄市106年2月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年2月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106165,高雄市106年1月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年1月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106147,高雄市107年3月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年3月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106148,高雄市107年2月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年2月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106149,高雄市107年1月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市107年1月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106150,高雄市106年12月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年12月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106151,高雄市106年11月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年11月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106152,高雄市106年10月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年9月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106153,高雄市106年9月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年9月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106154,高雄市106年8月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年8月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106155,高雄市106年7月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年7月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106156,高雄市106年6月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年6月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106157,高雄市106年5月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年5月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106158,高雄市106年4月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年4月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106159,高雄市106年3月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年3月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106160,高雄市106年2月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年2月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106165,高雄市106年1月登革熱緊急防治噴藥資料,高雄市政府衛生局,高雄市106年1月登革熱緊急防治噴藥資料,場次、執行日期、執行區別、執行里別,每月,政府資料開放授權條款-第1版,,20190724
106166,高雄市108年1月至4月梓官區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106167,高雄市108年1月至4月鳥松區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106168,高雄市108年1月至4月新興區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106169,高雄市108年1月至4月楠梓區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106170,高雄市108年1月至4月路竹區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106171,高雄市108年1月至4月鼓山區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106172,高雄市108年1月至4月旗山區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
106173,高雄市108年1月至4月燕巢區A3交通事故資料,高雄市政府警察局,發生時間 發生地點 車種,發生時間 發生地點 車種,每季,政府資料開放授權條款-第1版,,20190724
