資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
93727,107年度臺東縣單親家庭服務提供單位,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=ACEB44228F8D73C8&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=ACEB44228F8D73C8&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:14,
93728,107年度臺東縣喘息服務提供單位,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務項目;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=47D3FD72B386BCA5&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=47D3FD72B386BCA5&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:12,
93729,107年度臺東縣身心障礙鑑定醫院,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;醫院名稱;連絡電話;傳真;電子郵件;地址;新制鑑定類別及向度;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=711CDEF131C355AE&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=711CDEF131C355AE&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:10,
93730,107年度臺東縣特殊教育學校,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;學校名稱;連絡電話;傳真;地址;設立別;教育階段;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgspeSchoolname;welOrgtelephoneNo;welOrgfaxNo;welOrgaddress;welOrgnatMuncouOrpri;welOrgeducationStage;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=52A43F6A3C70406A&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=52A43F6A3C70406A&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:08,
93732,107年度臺東縣就業服務據點,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;據點名稱;連絡電話;傳真;服務時間;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgempSerofficeName;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgbusinessHours;welOrgURL;welOrgaddressTwd97y,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=CA66E6692FA8D812&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=CA66E6692FA8D812&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:06,
93733,107年度臺東縣家庭護理機構,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=E638018CB75CB060&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=E638018CB75CB060&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 16:36,
93734,107年度臺東縣長期照顧管理中心,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgfaxNo;welOrgaddress;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=732892F547628DB9&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=732892F547628DB9&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:04,
93735,107年度臺東縣失智症服務及資源提供單位,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;服務項目;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=14F697861C7B758B&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=14F697861C7B758B&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 16:20,
93736,107年度臺東縣村里辦公室,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;行政區分;里別名稱;里長姓名;服務電話;傳真;服務處地址;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgtownshipCitydistrict;welOrgvillage;welSercenterName;welfareOrganizer;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=EB9C8B061B5EA361&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=EB9C8B061B5EA361&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:58,
93737,107年度臺東縣身心障礙牙醫醫療院所,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=75BB09111F4251A5&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=75BB09111F4251A5&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:56,
93738,107年度臺東縣原住民文化健康站,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=666972465F07F207&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=666972465F07F207&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:54,
93739,107年度臺東縣遊民收容位置,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=3FA81B3447968708&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=3FA81B3447968708&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:52,
93740,107年度臺東縣老人牙醫醫療院所,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=2F03EB15D7DD2C4E&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=2F03EB15D7DD2C4E&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:50,
93741,107年度臺東縣AED設置場所,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;設置地點;裝設位置(地址);擺放地點備註;設備來源;X坐標;Y坐標;最後更新時間;localGov;welfareOrganizer;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=875F36DB32CAF3D8&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=875F36DB32CAF3D8&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:48,
93742,107年度臺東縣衛生所,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;單位名稱;連絡電話;傳真;電子郵件;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97y,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=DD1764941C7049C0&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=DD1764941C7049C0&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:46,
93743,107年度臺東縣戒毒機構,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=0F2E07CB44F803D4&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=0F2E07CB44F803D4&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:42,
93744,107年度臺東縣無線網路佈建位址,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;位址名稱;連絡電話;地址;熱區分類;相關網站;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=BC0331AA24BA5F1C&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=BC0331AA24BA5F1C&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:44,
93745,107年度臺東縣原住民家庭服務中心,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=9A19C11721AA542C&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=9A19C11721AA542C&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:40,
93746,107年度臺東縣社區發展協會據點,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;成立日期;立案文號;里事長;總幹事;協會名稱;服務項目;聯絡電話;傳真;協會地址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=C2D95BF38D11E3C2&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=C2D95BF38D11E3C2&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:38,
93747,107年度臺東縣身心障礙團體,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=9480FE800662A75D&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=9480FE800662A75D&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:36,
93748,107年度臺東縣身心障礙庇護工廠,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=82FBE8C74D3D1B79&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=82FBE8C74D3D1B79&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:34,
93749,107年度臺東縣老人健檢醫療院所,臺東縣政府,公共資訊,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,不更新,政府資料開放授權條款-第1版,http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=2C33390924BD6EED&n=4A2DB40EB35F337E;http://www.taitung.gov.tw/opendata/OD_OpenData_DealData.aspx?s=2C33390924BD6EED&n=4A2DB40EB35F337E,2018/10/17 00:00,2018/10/26 17:32,
