資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
雲林縣警察局110案件統計表,37566,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集 雲林縣警察局110案件統計表,單位;交通阻塞;A3類-財損;A2類-受傷;車禍;妨害出入;違規停車;違規設攤;飆車;檢舉路霸;號誌故障;危險駕駛;交通障礙;肇事逃逸;A1類-死亡;重大車禍;交通事件-其他;恐嚇;住宅竊盜-署訂;一般竊盜;車內財物竊盜;汽車竊盜;農產品竊盜;機車竊盜;一般恐嚇取財;詐騙案件;傷害案件;家庭暴力;公共危險-含酒醉駕車;違反毒品危害防制條例;違反槍砲彈藥管制條例;職業賭場;毀損案件;一般刑案-妨害風化;妨害性自主;縱火;妨害自由;一般刑案-其他;打架;妨害公務;社會秩序-妨害風化;著作權法;賭博電玩;警力派遣;賭博;妨害安寧;社會秩序-其他;焚燒稻草;住宅火警;火災;雜草大火;瓦斯外漏;火燒車;空難;災害事件-其他;治安事件-其他;代叫計程車;糾紛;民眾路倒;疾病救護;酒醉鬧事;失蹤;自殺;精神病患戒護;檢舉員警;意外死亡;檢舉風紀、電玩、色情;警報器響;測試;為民服務-其他,雲林縣警察局
雲林縣警察局110電話抽訪情形,37567,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集 雲林縣警察局110電話抽訪情形,單位;抽訪件數;非常滿意件數;滿意件數;普通件數;不滿意件數;非常不滿意件數;不表意見件數,雲林縣警察局
雲林縣警察局員警好人好事優良事蹟統計表,37568,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集 雲林縣警察局員警好人好事優良事蹟統計表,項目;件數;人數,雲林縣警察局
雲林縣警察局警用車輛油料管理報表,37569,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集 雲林縣警察局警用車輛油料管理報表,單位;無鉛汽油-中油-用油數;無鉛汽油-中油-金額;無鉛汽油-台塑-用油數;無鉛汽油-台塑-金額;柴油-中油-用油數;柴油-中油-金額;柴油-台塑-用油數;柴油-台塑-金額,雲林縣警察局
雲林縣警察局業務職掌,37570,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集 雲林縣警察局業務職掌,單位名稱;聯絡電話;業務職掌,雲林縣警察局
雲林縣抽水站,37986,管理單位、水系、抽水站名稱及座標,項次;抽水站名稱;河川or排水;抽水量,雲林縣政府
水利署流量和水位站(雲林地區),38019,站名，站碼，流域，高程，TM_67_X，TM_67_Y,站名;站號;流域;高程;TM_67_X;TM_67_Y,雲林縣政府
雲林縣卡介苗接種門診時間及服務單位一覽表,38338,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,編號;縣市;鄉鎮市;單位名稱;專科別;施打時間;地址;聯絡電話,雲林縣衛生局
105年雲林縣統計年報-土地類,38761,收錄本縣土地相關統計數據-本縣境界、已登錄土地面積、實施三七五減租後佃農購買耕地面積與戶數、實施三七五減租成果、土地徵收面積、公地撥用面積、農地重劃成果、縣地重劃成果及主要海岸、港灣,書刊;表名;檔案連結,雲林縣政府
雲林縣垃圾掩埋場地下水檢測報告,38873,雲林縣垃圾掩埋場地下水檢測報告數據資料,場次;採集地點;二崙場;崙背場;褒忠場;土庫場;東勢場;莿桐場;四湖場;斗南場;虎尾場,雲林縣環境保護局
雲林縣堆肥場地址,38874,雲林縣堆肥場地址（禽畜糞）,縣市別;管制編號;機構名稱;機構電話;機構地址;再利用廢棄物;廢棄物來源;再利用用途;檢核通過日期;檢核到期日期,雲林縣環境保護局
雲林縣海洋水質監測資料,38875,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,URL,雲林縣環境保護局
105年雲林縣統計年報-人口類,39010,收錄本縣人口相關統計數據-現住戶數、人口密度及性比例、戶籍動態、現住人口之年齡分配、現住人口之年齡結構、15歲以上現住人口之教育程度－按年齡別分、15歲以上現住人口之教育程度－按鄉鎮市區別分、現住人口之婚姻狀況－按年齡別分、現住人口之婚姻狀況－按鄉鎮市區別分、現住原住民戶口數、現住原住民年齡分配、15歲以上現住原住民教育程度及 現住原住民婚姻狀況,書刊;表名;檔案連結,雲林縣政府
105年雲林縣統計年報-行政組織類,39012,收錄本縣行政組織相關統計數據-本縣行政組織系統、各級機關學校正式預算員額、各級機關學校員工總人數、各級機關學校公教人員按官等別分、各級機關學校公教人員按教育程度分、各級機關學校公教人員按年齡分、立法委員區域選舉概況、縣長選舉概況、縣議員選舉概況、鄉鎮市民代表選舉概況及 鄉鎮市長選舉概況,書刊;表名;檔案連結,雲林縣政府
105年雲林縣統計年報-工、商業及縣建設類,39013,收錄本縣工、商業及縣建設相關統計數據-營運中工廠家數、商業登記現有家數與資本額、公司登記現有家數及資本額－按組織別分、公司登記現有家數與資本額—按行業別分、都市計畫區面積及人口、都市計畫區域內公共工程實施數量、都市計畫公共設施用地計畫面積、都市計畫公共設施用地已闢建面積、核發建築物使用執照總樓地板面積、自來水供水普及率、電力供應情形、現有河川防洪設施及各項工程實施、禦潮（海堤）工程實施,書刊;表名;檔案連結,雲林縣政府
105年雲林縣統計年報-金融、財稅類,39015,收錄本縣金融、財稅相關統計數據-金融機構分布、主要金融機構存、放款餘額、歲入預決算－按來源別分、歲出預決算－按政事別分、歷年財政狀況、各項稅捐實徵數、各項稅捐納庫數、縣公庫收支、鄉鎮市公庫收支、各鄉鎮市歲入預決算－按來源別分、各鄉鎮市歲出預決算－按政事別分、營業基金及非營業特種基金盈虧（餘絀）,書刊;表名;檔案連結,雲林縣政府
105年雲林縣統計年報-交通運輸類,39021,收錄本縣交通運輸相關統計數據-車輛登記及公路里程概況,書刊;表名;檔案連結,雲林縣政府
105年雲林縣統計年報-農、林、漁、牧類,39026,收錄本縣農、林、漁、牧相關統計數據-農耕土地面積、農戶人口數、稻米收穫面積及生產量、農產品收穫面積及生產量、造林面積及數量、森林主產物採伐及生產、森林災害、漁業從業人員、漁戶數及漁戶人口數、現有動力漁船數、漁業生產量值、水產養殖面積、遭難漁船數、遭難漁民數、現有家畜數、家畜屠宰頭數、產乳牛頭數及產乳量、現有家禽數量、水土保持處理面積、農路改善及維護工程及農田水利會灌溉排水受益地面積,書刊;表名;檔案連結,雲林縣政府
105年度通過餐飲衛生管理分級評核名單,39118,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,標章編碼;店名;地址;等級,雲林縣衛生局
105年度「咖啡安心標章」評核通過名單,39120,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,標章編碼;店名;地址,雲林縣衛生局
105年度通過「油品安心標章」評核業者名單,39121,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,標章編碼;店名;地址,雲林縣衛生局
105年度「醬油安心標章」評核通過名單,39122,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,標章編碼;店名;地址;等級,雲林縣衛生局
105年雲林縣戒毒戒治場所,39319,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,編號;名稱,雲林縣衛生局
105年自行監控藥物、化粧品平面媒體、電視(台)及網路產品廣告統計表,39321,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,類別;平面媒體;電視(台);網路;案件總件數,雲林縣衛生局
雲林縣空氣中總懸浮微粒及落塵量檢驗結果,41726,雲林縣空氣中總懸浮微粒及落塵量檢驗結果統計表,時間;資料來源,雲林縣環境保護局
雲林縣空品淨化區資訊,41859,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,維護管理;基地名稱;座落位置座標(東經);座落位置座標(北緯);核定面積,雲林縣環境保護局
雲林縣公共場所飲水機資訊,41860,雲林縣公共場所飲水機相關設置資訊,URL,雲林縣環境保護局
雲林縣違反廢棄物清理法案件檢舉及獎勵辦法,41861,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,項次;法條內容,雲林縣環境保護局
雲林縣核准身障福利團體設置舊衣回收箱,41862,雲林縣核准身障福利團體設置舊衣回收箱等相關資訊,URL,雲林縣環境保護局
105年雲林縣辦理國家賠償案件收結情形表,44038,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,年度;新收案件;未結件數協議中;未結件數訴訟中;協議成立;協議不成立;拒絕賠償;撤回;其他;勝訴;敗訴;部分勝訴;法院和解;駁回;協議成立賠償件數;協議成立賠償金額;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權件數;行使求償權金額;獲償金額,雲林縣政府行政處
105年雲林縣政府訴願、再審案件收辦統計表,44039,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,年度;訴願上年未結;訴願本年新收;訴願不受理-其他;訴願不受理-原處分自行撤銷或變更;訴願駁回;訴願撤銷;訴願審決3個月內;訴願審決3-5個月;訴願移轉;訴願撤回;訴願未結;再審上年未結;再審本年新收;再審屬訴願法第97條第1項第10款;再審不受理,雲林縣政府行政處
105年消費爭議調解案件統計分析表,44044,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,年度;會議前自行和解件數;會議前自行和解比例;撤回件數;撤回比例;調解不成立件數;調解不成立比例;調解成立件數;調解成立比例,雲林縣政府行政處
105年雲林縣政府訴願決定經行政法院裁判結果及撤銷理由分析表,44645,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,年度;行政法院裁判駁回;行政法院裁判撤銷-行政規章逾越法律規定;行政法院裁判撤銷-原處分或原決定不當,雲林縣政府行政處
雲林縣政府縣政信箱1999資訊,46188,提供民眾縣市政府1999電話(縣市內外)與電子郵件信箱，以供民眾使用,縣市名稱;縣市內1999電話;縣市外1999電話;縣市市政信箱網頁;縣市市政電子郵件信箱地址,雲林縣政府
雲林縣房屋標準單價表(105年7月1日起適用),71369,公告修正後「雲林縣房屋標準單價表」(105年7月1日起適用),總層數;鋼骨造鋼骨混凝土造鋼骨鋼筋混凝土造第一類;鋼骨造鋼骨混凝土造鋼骨鋼筋混凝土造第二類;鋼骨造鋼骨混凝土造鋼骨鋼筋混凝土造第三類;鋼骨造鋼骨混凝土造鋼骨鋼筋混凝土造第四類;鋼筋混凝土造預鑄混凝土造第一類;鋼筋混凝土造預鑄混凝土造第二類;鋼筋混凝土造預鑄混凝土造第三類;鋼筋混凝土造預鑄混凝土造第四類;加強磚造第一類;加強磚造第二類;加強磚造第三類;加強磚造第四類;鋼鐵造各種用途;木石磚造各種用途;土竹造各種用途,雲林縣稅務局
106年度通過餐飲衛生管理分級評核名單,74908,106年度通過餐飲衛生管理分級評核名單,編號;食品業者登錄字號;店名;電話;地址;餐飲業別;評核等級,雲林縣衛生局
公費流感抗病毒藥劑合約配置點,74909,公費流感抗病毒藥劑合約配置點,十碼章;醫院名稱;縣市別;行政區;郵遞區號;地址;連絡電話;座標緯度;座標經度;備註;建立日期;更新日期,雲林縣衛生局
106年通過雲林縣醬油安心標章名單,74944,106年通過雲林縣醬油安心標章名單,序號;業者名稱;評核等級,雲林縣衛生局
全功能櫃檯服務項目明細表,74959,全功能櫃檯服務項目明細表,field1;field2;field3,雲林縣稅務局
雲林縣乳癌確診與治療醫院,75019,雲林縣乳癌確診與治療醫院,區域;確診醫院;確診及治療醫院;醫事機構名稱;地址;電話,雲林縣衛生局
雲林縣口腔癌確診與治療醫院,75020,雲林縣口腔癌確診與治療醫院,區域;確診醫院;確診及治療醫院;醫事機構名稱;地址;電話,雲林縣衛生局
106年雲林縣AED設置地點,75156,106年雲林縣AED設置地點,序號;設置地點;場所區域;場所地址;AED放置地點,雲林縣衛生局
106年雲林縣急救責任醫院,75158,106年雲林縣急救責任醫院,縣市別;醫院全名;醫院簡稱;電話;傳真;地址;註記;醫事機構代碼,雲林縣衛生局
雲林縣一般護理之家一覽,75161,雲林縣一般護理之家一覽,項次;機構名稱;地址;聯絡人;電話,雲林縣衛生局
雲林縣居家護理機構一覽表,75162,雲林縣居家護理機構一覽表,項次;單位;地址;電話,雲林縣衛生局
雲林縣產後護理之家,75163,雲林縣產後護理之家,項次;機構名稱;地址;電話,雲林縣衛生局
雲林縣政府106年1月至12月辦理國家賠償事件收結情形表,75402,國家賠償事件收結情形表,年度;新收案件;未結件數協議中;未結件數訴訟中;協議成立;協議不成立;拒絕賠償;撤回;其他;勝訴;敗訴;部分勝訴;法院和解;駁回;協議成立賠償件數;協議成立賠償金額;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權件數;行使求償權金額;獲償金額,雲林縣政府行政處
「雲林縣各類房屋耐用年數暨折舊率標準表」(105年7月1日起適用),76940,公告修正後「雲林縣各類房屋耐用年數暨折舊率標準表」(105年7月1日起適用),構造別;代號;折舊率;耐用年數;殘值率,雲林縣稅務局
106年度訴願、再審案件收辦統計表,77806,106年度訴願、再審案件收辦統計表,年度;訴願上年未結;訴願本年新收;訴願不受理-其他;訴願不受理-原處分自行撤銷或變更;訴願駁回;訴願撤銷;訴願審決3個月內;訴願審決3至5個月;訴願移轉;訴願撤回;訴願未結;再審上年未結;再審本年新收;再審屬訴願法第97條第1項第10款;再審不受理,雲林縣政府行政處
106年度訴願決定經行政法院裁判結果及撤銷理由分析表,77807,行政法院裁判駁回、行政法院裁判撤銷,年度;行政法院裁判駁回;行政法院裁判撤銷-未踐行法定程序,雲林縣政府行政處
性別統計資料—權力、決策與影響力,86248,權力、決策與影響力含縣長選舉投票率、現有區域立法委員人數、現有縣議員人數、現有鄉鎮市長人數、年底公教人員數、村里長候選人人數、村里長當選人人數、縣(市)長候選人人數、縣(市)長當選人人數、農會理事人數-上級農會、農會理事人數-基層農會、農會監事人數-上級農會、農會監事人數-基層農會、各地方政府簡任(派)公務人員人數、性平會委員比率、社區發展協會理事長人數,項目;年度;合計;男性;女性,雲林縣政府
性別統計資料—就業、經濟與福利,86250,就業、經濟與福利含勞動力人口、勞動力參與率、勞動力參與率-國中及以下、勞動力參與率-高中(職)、勞動力參與率-大專及以上、就業人口、失業率、失業率-國中及以下、失業率-高中(職)、失業率-大專及以上、現有公司登記家數(負責人性別)、產業及社福外籍勞工人數、低收入戶-人數、低收入戶-戶數(戶長性別)、原住民低收入戶-人數、原住民低收入戶-戶數(戶長性別)、身心障礙人數、身心障礙者占總人口比率、列冊需關懷之獨居老人人數、農民健康保險被保險人數、勞工保險被保險人數、老農福利津貼核付人數、定額進用身心障礙者實際進用人數、身心障礙者生活補助人次、身心障礙學生教育補助人數、中低收入老人生活津貼發放人數、中低收入老人特別照顧津貼受照顧人次、特殊境遇家庭戶數(家長性別)、社會福利志願服務志工人數、列冊遊民人口、營利事業家數－按負責人、代表人或管理人性別、工會會員人數、就保育嬰留職停薪津貼初次核付人數,項目;年;合計;男性;女性,雲林縣政府
性別統計資料—人口、婚姻與家庭,86253,人口、婚姻與家庭含戶籍登記人口數、人口增加率、人口年齡結構-幼年人口比率、人口年齡結構-青壯年人口比率、人口年齡結構-老年人口比率、出生登記數、粗出生率、死亡登記數、粗死亡率、遷入數、遷出數、15歲以上婚姻結構-未婚、15歲以上婚姻結構-有偶、15歲以上婚姻結構-離婚、15歲以上婚姻結構-喪偶、原住民人口數、平地原住民、山地原住民、外籍配偶與大陸(含港澳)配偶人數、未成年(15-19歲)生育率、初婚者之年齡平均數、首次生產婦女之平均年齡、結婚人數按原屬國籍-本國籍、結婚人數按原屬國籍-大陸、港澳地區、結婚人數按原屬國籍-外國籍、初婚率、有偶人口離婚率、再婚率、育齡婦女總生育率,項目;年;合計;男性;女性,雲林縣政府
性別統計資料—教育、文化與媒體,86255,教育、文化與媒體含十五歲以上人口識字率、國中校長人數、國小校長人數、各級學校學生數-國小、各級學校學生數-國中、各級學校學生數-高中、各級學校學生數-高職、高級中等學校學生數、各級學校教師數-國小、各級學校教師數-國中、各級學校教師數-高中、 各級學校教師數-高職、高級中等學校教師數、新住民子女就讀國中小學生人數、中輟生人數-國小、中輟生人數-國中、原住民中輟生人數-國小、原住民中輟生人數-國中、幼兒園幼生數、幼兒園教保服務人員人數、原住民學生人數-國小、原住民學生人數-國中、裸視視力不良學生數-國小、裸視視力不良學生數-國中、特教學校學生數、國中小特殊教育學生數、(身心障礙類)、15歲以上戶籍人口教育程度結構比-大專及以上、社區大學學員數、參與樂齡學習中心活動人次,項目;年;合計;男性;女性,雲林縣政府
性別統計資料—人身安全與司法,86257,人身安全與司法含全般刑案嫌疑犯人數、全般刑案被害人數、少年嫌疑犯人數、兒童嫌疑犯人數、違反家庭暴力罪嫌疑犯人數、性侵害被害人數、兒少性交易案件查獲人數、搶奪案被害人數、暴力犯罪被害人數、失蹤人口-發生數、失蹤人口-尋獲數、火災人員傷亡情形-死亡數、火災人員傷亡情形-受傷數、性侵害事件通報被害人數、家庭暴力事件通報被害人數、查獲酒駕嫌疑犯人數,項目;年;合計;男性;女性,雲林縣政府
性別統計資料—健康、醫療與照顧,86259,健康、醫療與照顧含零歲平均餘命、死亡年齡-平均數、死亡年齡-中位數、癌症死亡年齡-平均數、癌症死亡年齡-中位數、死亡率(所有死亡原因)、惡性腫瘤死亡率、事故傷害死亡率、蓄意自我傷害(自殺)死亡率、嬰兒死亡人數、孕產婦死亡率、孕產婦死亡人數、孕婦產前檢查之申報件數、45-69歲婦女2年內曾接受乳房攝影篩檢率、HIV感染人數、18歲以上人口的吸菸率、身心障礙福利服務機構實際安置服務人數、長期照護、養護及安養機構實際進住人數、日間照顧服務個案人數-失智老人、日間照顧服務個案人數-失能老人,項目;年;合計;男性;女性,雲林縣政府
性別統計資料—環境、能源與科技,86261,環境、能源與科技含環保志義工人數、現有列管公廁之廁所個數環保志義工人數、現有列管公廁之廁所個數、環保人員數、廢棄物清理人員數、旅行業從業人員、大專校院環境相關科系(所)教師人數、大專校院環境相關科系(所)在學學生人數、大專校院環境相關科系(所)畢業學生人數、消防人力、義消人數、環保人員數、廢棄物清理人員數、旅行業從業人員、大專校院環境相關科系(所)教師人數、大專校院環境相關科系(所)在學學生人數、大專校院環境相關科系(所)畢業學生人數、消防人力、義消人數,項目;年;合計;男性;女性,雲林縣政府
雲林縣最近5年地價稅稅源統計表,86331,雲林縣最近5年地價稅稅源統計表,年度別;總計-戶數;總計-面積;總計-地價;總計-查定稅額;一般用地-戶數;一般用地-面積;一般用地-地價;一般用地-查定稅額;自用住宅用地-戶數;自用住宅用地-面積;自用住宅用地-地價;自用住宅用地-查定稅額;勞工宿舍用地-戶數;勞工宿舍用地-面積;勞工宿舍用地-地價;勞工宿舍用地-查定稅額;事業直接使用土地-戶數;事業直接使用土地-面積;事業直接使用土地-地價;事業直接使用土地-查定稅額;公共設施保留地-戶數;公共設施保留地-面積;公共設施保留地-地價;公共設施保留地-查定稅額;空地-戶數;空地-面積;空地-地價;空地-查定稅額,雲林縣稅務局
雲林縣最近5年土地增值稅稅源統計表,86333,雲林縣最近5年土地增值稅稅源統計表,年度別;稅種;筆數;面積;移轉現值總額;按物價指數調整後原地價總額;改良土地費用;土地漲價總數額;長期持有減徵;查定稅額;抵繳增繳地價稅;重劃減徵;徵收減徵;其他減徵;應納稅額,雲林縣稅務局
雲林縣最近5年房屋稅稅源統計表(103-107年),87682,雲林縣最近5年房屋稅稅源統計表(103-107年),年度別;合計戶數;應稅戶數;免稅戶數;應稅面積;免稅面積;應稅現值;免稅現值;合計稅額;本稅稅額,雲林縣稅務局
雲林縣最近5年契稅稅源統計表(102-106年),87683,雲林縣最近5年契稅稅源統計表(102-106年),年度別;應稅件數;免稅件數;應稅契價;免稅契價;應稅稅額;免稅稅額,雲林縣稅務局
雲林縣文化旅遊_中文景點,95112,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Id;Name;Zone;Toldescribe;Description;Tel;Add;Zipcode;Travellinginfo;Opentime;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Gov;Px;Py;Orgclass;Class1;Class2;Class3;Level;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Ticketinfo;Remarks;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_中文活動,95520,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Id;Name;Start;End;Description;Tel;Add;Location;Travellinginfo;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Org;Px;Py;Particpation;Class1;Class2;Cycle;Noncycle;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Charge;Remarks;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_中文餐飲,95616,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Id;Name;Description;Tel;Add;Zipcode;Opentime;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Px;Py;Class;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_中文住宿,95618,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Id;Name;Grade;Fax;Description;Tel;Add;Zipcode;Spec;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Gov;Px;Py;Class;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Serviceinfo;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_英文景點,95623,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Name_c;Id;Name;Zone;Toldescribe;Description;Tel;Add;Zipcode;Travellinginfo;Opentime;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Gov;Px;Py;Orgclass;Class1;Class2;Class3;Level;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Ticketinfo;Remarks;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_英文活動,95626,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Name_c;Id;Name;Start;End;Description;Tel;Add;Location;Travellinginfo;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Org;Px;Py;Particpation;Class1;Class2;Cycle;Noncycle;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Charge;Remarks;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_英文餐飲,95628,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Name_c;Id;Name;Description;Tel;Add;Zipcode;Opentime;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Px;Py;Class;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Keyword;Changetime,雲林縣政府
雲林縣文化旅遊_英文住宿,95634,雲林縣政府機關發布空間化觀光資訊，內容包含旅遊景點、活動訊息、餐飲美食及旅館民宿等資料，提供完整之觀光GIS基礎資料給業者進行加值應用，發布給所需之使用者，創造觀光發展及全新的商品與服務，提供遊客無縫隙旅遊資訊服務。,Name_c;Id;Name;Grade;Fax;Description;Tel;Add;Zipcode;Spec;Picture1;Picdescribe1;Picture2;Picdescribe2;Picture3;Picdescribe3;Map;Gov;Px;Py;Class;Website;Parkinginfo;Parkinginfo_px;Parkinginfo_py;Serviceinfo;Keyword;Changetime,雲林縣政府
106年雲林縣統計年報-人口類,95934,收錄本縣人口相關統計數據-現住戶數、人口密度及性比例、戶籍動態、現住人口之年齡分配、現住人口之年齡結構、15歲以上現住人口之教育程度－按年齡別分、15歲以上現住人口之教育程度－按鄉鎮市區別分、現住人口之婚姻狀況－按年齡別分、現住人口之婚姻狀況－按鄉鎮市區別分、現住原住民戶口數、現住原住民年齡分配、15歲以上現住原住民教育程度及 現住原住民婚姻狀況,書刊;表名;檔案連結,雲林縣政府
106年統計年報-土地類,95938,收錄本縣土地相關統計數據-本縣境界、已登錄土地面積、實施三七五減租後佃農購買耕地面積與戶數、實施三七五減租成果、土地徵收面積、公地撥用面積、農地重劃成果、縣地重劃成果及主要海岸、港灣,書刊;表名;檔案連結,雲林縣政府
106年雲林縣統計年報-工、商業及縣建設類,95943,收錄本縣工、商業及縣建設相關統計數據-營運中工廠家數、商業登記現有家數與資本額、公司登記現有家數及資本額－按組織別分、公司登記現有家數與資本額—按行業別分、都市計畫區面積及人口、都市計畫區域內公共工程實施數量、都市計畫公共設施用地計畫面積、都市計畫公共設施用地已闢建面積、核發建築物使用執照總樓地板面積、自來水供水普及率、電力供應情形、現有河川防洪設施及各項工程實施、禦潮（海堤）工程實施,書刊;表名;檔案連結,雲林縣政府
106年雲林縣統計年報-行政組織類,95945,收錄本縣行政組織相關統計數據-本縣行政組織系統、各級機關學校正式預算員額、各級機關學校員工總人數、各級機關學校公教人員按官等別分、各級機關學校公教人員按教育程度分、各級機關學校公教人員按年齡分、立法委員區域選舉概況、縣長選舉概況、縣議員選舉概況、鄉鎮市民代表選舉概況及 鄉鎮市長選舉概況,書刊;表名;檔案連結,雲林縣政府
106年雲林縣統計年報-交通運輸類,95948,收錄本縣交通運輸相關統計數據-車輛登記及公路里程概況,書刊;表名;檔案連結,雲林縣政府
106年雲林縣統計年報-農、林、漁、牧類,95955,收錄本縣農、林、漁、牧相關統計數據-農耕土地面積、農戶人口數、稻米收穫面積及生產量、農產品收穫面積及生產量、造林面積及數量、森林主產物採伐及生產、森林災害、漁業從業人員、漁戶數及漁戶人口數、現有動力漁船數、漁業生產量值、水產養殖面積、遭難漁船數、遭難漁民數、現有家畜數、家畜屠宰頭數、產乳牛頭數及產乳量、現有家禽數量、水土保持處理面積、農路改善及維護工程及農田水利會灌溉排水受益地面積,書刊;表名;檔案連結,雲林縣政府
106年雲林縣統計年報-金融、財稅類,95963,收錄本縣金融、財稅相關統計數據-金融機構分布、主要金融機構存、放款餘額、歲入預決算－按來源別分、歲出預決算－按政事別分、歷年財政狀況、各項稅捐實徵數、各項稅捐納庫數、縣公庫收支、鄉鎮市公庫收支、各鄉鎮市歲入預決算－按來源別分、各鄉鎮市歲出預決算－按政事別分、營業基金及非營業特種基金盈虧（餘絀）,書刊;表名;檔案連結,雲林縣政府
