資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
南投縣防空避難設備統計表,78641,南投縣防空避難設備數量,區域別(防空避難設備所屬轄區分局);數量(防空避難設備數量);容量(防空避難設備容納總人數)<br>;容量(防空避難設備容納總人數),南投縣政府
105年金融財稅統計年報,78642,南投縣105年度金融財稅資料,包含欄位：「營業基金」;「非營業特種基金」;「作業基金」;「特別收入基金」...等預算和決算資料;包含欄位：「年底別及鄉鎮市別」;「總計」;「本國銀行」;「農會信用部」;「本國壽險公司」;「本國產險公司」...等;包含欄位：「年度別」;「稅課收入」;「工程受益費及信託管理收入」;「罰款及賠償收入」;「規費收入」;「財產收入」;「營業盈餘及事業收入」...等;包含欄位：「年(月)底別」;「本國銀行存款」;「外國銀行在華分行存款」;「基層金融機構存款」;「中華郵政公司存款」;「本國銀行放款」;「外國銀行在華分行放... 等;「福利服務支出」;「國民就業支出」;「醫療保健支出」;「社區發展支出」;「環境保護支出」...等;「融資調度需求」;「融資調度財源」;「自有財源比率」;「賦稅依存度」;「補助依存度」;「債務未償餘額」等;「印花稅」;「使用牌照稅」;「土石採取景觀維護特別稅」;「地價稅」;「土地增值稅」;「房屋稅」;「娛樂稅」;「契稅」...等;包含欄位：「年度及稅目別」;「實徵數」;「納庫數」;「未納庫數」...等;包含欄位：「年度及月別」;「警政支出」;「債務支出」;「協助及補助支出」;「其他支出」;「以前年度支出」;「預算外支出」...等;「本年度收入」;「一般政務支出」;「教育科學文化支出」;「經濟發展支出」;「社會福利支出」...等;包含欄位：「稅課收入」;「工程受益收入」;「罰款及規費收入」;「信託管理收入」;「營業盈餘及事業收入」...等預算和決算資料;包含欄位：「政權行使支出」;「行政支出」;「民政支出」;「財務支出」;「教育支出」...等預算和決算資料,南投縣政府
南投縣失蹤人口統計,78643,南投縣內失蹤人口受理件數及查獲件數,月份(1至12月);受理件數(受理失蹤人口件數);查獲件數(查獲失蹤人口件數) ;查獲件數(查獲失蹤人口件數),南投縣政府
南投縣合法保全公司,78644,南投縣政府警察局轄區保全公司,公司名稱(保全公司名稱);管轄分局(本局所屬分局)<br>,南投縣政府
南投縣信義鄉防災避難地圖,87332,南投縣信義鄉防災避難地圖,信義鄉避難地圖,南投縣政府
南投縣鹿谷鄉防災避難地圖,87333,南投縣鹿谷鄉防災避難地圖,鹿谷鄉避難地圖,南投縣政府
南投縣仁愛鄉防災避難地圖,87334,南投縣仁愛鄉防災避難地圖,仁愛鄉避難地圖,南投縣政府
南投縣中寮鄉防災避難地圖,87335,南投縣中寮鄉防災避難地圖,中寮鄉避難地圖,南投縣政府
南投縣名間鄉防災避難地圖,87336,南投縣名間鄉防災避難地圖,名間鄉避難地圖,南投縣政府
南投縣國姓鄉防災避難地圖,87337,南投縣國姓鄉防災避難地圖,國姓鄉避難地圖,南投縣政府
南投縣草屯鎮防災避難地圖,87338,南投縣草屯鎮防災避難地圖,草屯鎮避難地圖,南投縣政府
南投縣魚池鄉防災避難地圖,87339,南投縣魚池鄉防災避難地圖,魚池鄉避難地圖,南投縣政府
南投縣竹山鎮防災避難地圖,87340,南投縣竹山鎮防災避難地圖,竹山鎮避難地圖,南投縣政府
南投縣水里鄉防災避難地圖,87341,南投縣水里鄉防災避難地圖,水里鄉避難地圖,南投縣政府
南投縣埔里鎮防災避難地圖,87342,南投縣埔里鎮防災避難地圖,埔里鎮避難地圖,南投縣政府
南投縣集集鎮防災避難地圖,87343,南投縣集集鎮防災避難地圖,集集鎮避難地圖,南投縣政府
南投縣公私協力及私立托嬰中心,91653,依據兒童及少年福利與權益保障法第23條及第75條辦理公私協力及私立托嬰中心，提供0-2歲兒童托育服務。,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收托人數;相關網址;X坐標;Y坐標;備註;最後更新時間<br>;最後更新時間,南投縣政府
南投縣兒童及少年安置教養機構,91977,依據兒童及少年福利與權益保障法第 75 條辦理「兒童及少年安置及教養機構」。,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核准收托或安置人數;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
106年各鄉鎮市歲入預決算(按來源別分),91978,包含欄位：「年度及鄉鎮市別」、「稅課收入」、「工程受益費收入」、「罰款及賠償收入」、「規費收入」、「財產收入」、「營業盈餘及事業收入」...等預算和決算資料,包含欄位：「年度及鄉鎮市別」;「稅課收入」;「工程受益費收入」;「罰款及賠償收入」;「規費收入」;「財產收入」;「營業盈餘及事業收入」...等預算和決算資料,南投縣政府
南投縣兒童及少年福利服務中心,91979,兒童及少年福利服務中心,性質;資源彙整機關;辦理單位;成立日期; 立案文號;負責人;連絡電話;傳真;電子郵件;地址; 相關網址;X坐標; Y坐標;備註; 最後更新時間,南投縣政府
106年歲出預決算(按政事別分),91980,包含欄位：「年度別」、「政權行使支出」、「行政支出」、「民政支出」、「財務支出」、「教育支出」...等預算和決算資料,包含欄位：「年度別」;「政權行使支出」;「行政支出」;「民政支出」;「財務支出」;「教育支出」...等預算和決算資料,南投縣政府
南投縣早期療育服務個案管理中心,91981,早期療育服務個案管理中心,性質;資源彙整機關;辦理單位;成立日期; 立案文號;負責人;連絡電話;傳真;電子郵件;地址; 相關網址;X坐標; Y坐標;備註; 最後更新時間,南投縣政府
106年縣公庫收支,91982,包含欄位：「年度別」、「本年度收入」、「以前年度收入」、「預算外收入」、「本年度支出」、「以前年度支出」、「預算外支出」、「公庫結存」...等,包含欄位：「年度別」;「本年度收入」;「以前年度收入」;「預算外收入」;「本年度支出」;「以前年度支出」;「預算外支出」;「公庫結存」...等,南投縣政府
106年鄉鎮市公庫收支,91983,包含欄位：「年度別」、「本年度收入」、「以前年度收入」、「預算外收入」、「本年度支出」、「以前年度支出」、「預算外支出」、「公庫結存」...等,包含欄位：「年度別」;「本年度收入」;「以前年度收入」;「預算外收入」;「本年度支出」;「以前年度支出」;「預算外支出」;「公庫結存」...等,南投縣政府
106年金融機構分布,91984,包含欄位：「年底及鄉鎮市別」、「總計」、「本國銀行」、「農會信用部」、「本國壽險公司」、「本國產險公司」...等,包含欄位：「年底別及鄉鎮市別」;「總計」;「本國銀行」;「農會信用部」;「本國壽險公司」;「本國產險公司」...等,南投縣政府
106年各項稅捐納庫數,91985,包含欄位：「年度及稅目別」、「實徵數」、「納庫數」、「未納庫數」...等,包含欄位：「年度及稅目別」;「實徵數」;「納庫數」;「未納庫數」...等,南投縣政府
106年金融機構存放、款餘額,91986,包含欄位：「年底別」、「本國銀行存款」、「外國銀行在臺分行存款」、「信用合作社存款」、「郵政儲金匯業局存款」、「本國銀行放款」、「外國銀行在臺分行放款」... 等,包含欄位：「年底別」;「本國銀行存款」;「外國銀行在臺分行存款」;「信用合作社存款」;「郵政儲金匯業局存款」;「本國銀行放款」;「外國銀行在臺分行放款」... 等,南投縣政府
106年營業基金及非營業特種基金盈虧（餘絀）,91987,包含欄位：「年度別」、「營業基金」、「非營業特種基金」...等,包含欄位：「年度別」;「營業基金」;「非營業特種基金」...等,南投縣政府
106年歲入預決算(按來源別分),91988,包含欄位：「年度別」、「總計」、「稅課收入」、「罰款及賠償收入」、「規費收入」、「財產收入」、「營業盈餘及事業收入」...等預算和決算資料,包含欄位：「年度別」;「總計」;「稅課收入」;「罰款及賠償收入」;「規費收入」;「財產收入」;「營業盈餘及事業收入」...等預算和決算資料,南投縣政府
106年各項稅捐實徵數,91989,包含欄位：「年度別」、「總計」、「國稅」、「縣稅」、「教育捐」、「罰鍰」...等,包含欄位：「年度別」;「總計」;「國稅」;「縣稅」;「教育捐」;「罰鍰」...等,南投縣政府
南投縣早期療育服務通報轉介中心,91990,依據兒童及少年福利與權益保障法第4條、第23條及第32條提供發展遲緩兒童通報轉介服務。,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址; 相關網址;X坐標; Y坐標;備註; 最後更新時間,南投縣政府
106年歷年財政狀況,91991,包含欄位：「年度別」、「融資調度需求」、「融資調度財源」、「自籌財源比率」、「賦稅依存度」、「補助及協助依存度」、「債務未償餘額」等,包含欄位：「年度別」;「融資調度需求」;「融資調度財源」;「自籌財源比率」;「賦稅依存度」;「補助及協助依存度」;「債務未償餘額」等,南投縣政府
南投縣公私協力托育資源中心,91992,依據「公私協力托育資源中心推廣及服務品質提升計畫」辦理公私協力托育資源中心。,資源彙整機關;辦理單位;成立日期;連絡電話; 傳真;電子郵件;地址; 相關網址;X坐標;Y坐標;備註;最後更新時間,南投縣政府
106年各鄉鎮市歲出預決算(按政事別分),91993,包含欄位：「年度及鄉鎮市別」、「政權行使支出」、「行政支出」、「民政支出」、「財務支出」、「教育支出」...等預算和決算資料,包含欄位：「年度及鄉鎮市別」;「政權行使支出」;「行政支出」;「民政支出」;「財務支出」;「教育支出」...等預算和決算資料,南投縣政府
108年南投縣政府縣庫支付年報表,92207,此項資料提供南投縣政府集中支付預算科目代號支付數、支出收回數及支付淨額等相關數據。,此項資料係提供南投縣政府集中支付作業情形，相關內容分為七項。一;簽發縣支票情形。二;支票自領情形。三;受理申訴案件分析。四;兌付支票﹝e企﹞回籠銷號。五;空白縣庫支票領發情形。六;憑單收辦及費款支付情形。七;支付費款分析。,南投縣政府
106年南投縣政府財產量值總目錄,92208,106年南投縣政府財產量值總目錄,,南投縣政府
南投縣最近五年地價稅稅源統計表,92244,資料來源：依據南投縣政府稅務局地價稅查定報告表。 所屬期間：每年 1月1日至 12月31日 備註：空地係指依平均地權條例第26條第1項及土地稅法第21條規定課徵空地稅之土地,年度別;總計戶數;總計面積;總計地價;總計查定稅額;一般用地戶數;一般用地面積;一般用地地價;一般用地查定稅額;自用住宅用地戶數;自用住宅用地面積;自用住宅用地地價;自用住宅用地查定稅額;勞工宿舍用地戶數;勞工宿舍用地面積;勞工宿舍用地地價;勞工宿舍用地查定稅額;事業直接使用土地戶數;事業直接使用土地面積;事業直接使用土地地價;事業直接使用土地查定稅額;公共設施保留地戶數;公共設施保留地面積;公共設施保留地地價;公共設施保留地查定稅額;空地戶數;空地面積;空地地價;空地查定稅額,南投縣政府
南投縣最近五年契稅綜合統計表,92245,資料來源：依據CHT708X稅源統計作業系統填表。 所屬期間：每年1月1日至12月31日。 單位：件；新臺幣千元。,年度別;應稅件數;免稅件數;應稅契價;免稅契價;應稅稅額;免稅稅額,南投縣政府
南投縣最近五年土地增值稅稅源統計表,92246,資料來源：依據稅源統計表。 資料所屬期間：每年 1月1日至12月31日。 單位：平方公尺、新臺幣千元。,年度別;稅種;筆數;面積;移轉現值;調整後原地價;改良土地費用;漲價總數額;長期持有減徵;查定稅額;增繳地價抵繳;重劃減徵;徵收減徵;其他減徵;應納稅額,南投縣政府
南投縣最近五年房屋稅綜合統計表,92247,資料來源：依據每年房屋稅查定表編制 所屬期間：自前一年7月1日至當年6月30日 單位：戶；平方公尺；新臺幣千元,年度別;戶數合計;戶數應稅;戶數免稅;面積應稅;面積免稅;現值應稅;現值免稅;稅額合計;稅額本稅,南投縣政府
南投縣單親家庭服務提供單位,94232,提供單親家庭及其子女個別家庭服務(諮詢、會談、諮商、輔導)、法律及社會福利諮詢、親職成長活動(親子教養、喘息等)、教育訓練、講座、工作坊、心理諮商與輔導服務、單親家庭課後輔導與照顧等服務。,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>;最後更新時間,南投縣政府
南投縣高風險家庭關懷輔導處遇服務提供單位,94233,依兒童及少年高風險家庭關懷輔導處遇實施計畫，經地方政府規劃之機構或團體,資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣居家托育服務單位,94234,原社區保母系統,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣家庭/社會福利服務中心,94235,係社會局（處）分區設置以特定服務區域轄內社區、家庭、家庭成員與弱勢及一般民眾以為服務對象，提供綜融性福利服務之公私立福利單位、設施（不含庇護基金會、協會、收容機構、家暴中心）,資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間;最後更新時間,南投縣政府
南投縣政府原始捐贈之財團法人一覽表,94609,名稱、地址、立案時間,名稱;地址;立案時間,南投縣政府
南投縣農產品產期,94792,南投縣農產品產期,type;month;crop;variety;county;town;<br>,南投縣政府
南投縣加工產品,94793,id、經營業者(producter)、聯絡人(contact)、產品類別(class)、產品名稱(product)、所在縣市(county)、標章類別(mark)、電話(tel)、郵件(email),id;經營業者;聯絡人;產品類別;產品名稱;所在縣市;標章類別;電話;郵件;<br>,南投縣政府
南投縣農村再生社區,94794,id、name(社區名稱)、township(鄉鎮)、city(縣市)、people_num(社區人口數)、households_num(社區戶數)、area_total(總面積)、major_industries(主要產業)、resource(特色資源)、class(農村類型)、terrain(地形分區)、race(族群)、features(特色)、vision(願景)、development_zone(重點發展區)、Industrial_development(相關投入資源),id;name;township;city;people_num;households_num;area_total;major_industries;resource;class;terrain;race;features;vision;development_zone;Industrial_development;<br>,南投縣政府
南投縣農特商家介紹(茶葉博覽館),94795,商家名稱(name)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)上架日期(date)、分類(type),商家名稱;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;上架日期;分類;<br><br>,南投縣政府
南投縣農特商家介紹(伴手禮盒館),94796,商家名稱(name)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)上架日期(date)、分類(type),商家名稱;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;上架日期;分類;<br>,南投縣政府
南投縣農場,94797,南投縣農場名單,name;address;tel;<br>,南投縣政府
南投縣各鄉鎮農產品,94798,南投縣各鄉鎮農產品,type;month;crop;variety;county;town;<br>,南投縣政府
南投縣休閒農場,94799,name(農場名稱)、tel(農場電話)、address(農場地址),name;tel;address;<br>,南投縣政府
衛生安全製茶場名單,94800,id、鄉鎮(town)、登陸編號(number)、名稱(name)、負責人(producter)、衛生安全評鑑等級(level),id;鄉鎮;登陸編號;名稱;負責人;衛生安全評鑑等級;<br><br>,南投縣政府
南投縣農會產銷班概況,94801,縣市(county)、鄉鎮(town)、產銷班班名(class name)、產業類別(class)、輔導單位(coach)、班員數(num)、經營面積(area)、主要產品(main product),縣市;鄉鎮;產銷班班名;產業類別;輔導單位;班員數;經營面積;主要產品;<br>,南投縣政府
南投縣農民概況,94802,南投縣農民概況,id;產品分類;生產者;產品名稱;安全等級;月供貨量;產季;最小出貨量;<br>,南投縣政府
南投縣有機農場,94803,id、經營業者名稱(name)、應證機構/應證字號(CB/NO)、產品品項(crop)驗證場所地址(address),id;經營業者名稱;應證機構/應證字號;產品品項;驗證場所地址;<br>,南投縣政府
南投縣政府產銷履歷清冊,94804,ProductName(產品名稱)、OrgID(組織代碼)、Producer(農業經營業者)、Place(產地)、FarmerName(生產者名稱)、PackDate(包裝日期)、CertificationName(驗證機構)、ValidDate(驗證有效日期)、StoreInfo(通路商資訊)、Tracecode(追蹤碼)、LandSecNO(農產品產地地段地號)、ParentTraceCode(原料追溯碼網址)、TraceCodelist(一籤一碼追溯碼)、Log_UpdateTime(資料更新時間)、OperationDetail(詳細栽種流程)、ResumeDetail(詳細履歷資料)、ProcessDetail(詳細加工流程)、CertificateDetail(其他驗證資訊),ProductName;OrgID;Producer;Place;FarmerName;PackDate;CertificationName;ValidDate;StoreInfo;Tracecode;LandSecNO;ParentTraceCode;TraceCodelist;Log_UpdateTime;OperationDetail;ResumeDetail;ProcessDetail;CertificateDetail,南投縣政府
南投縣避難收容所位置及收容人數,94902,依災害防救法及社會救助法所設立之。,資源彙整機關;收容所編號;收容所名稱;收容所鄉鎮市區;收容所村里;地址;管理人;連絡電話;收容人數;X坐標(經度);Y坐標(緯度);備註;最後更新時間<br>,南投縣政府
南投縣日間照顧中心,94903,依據衛生福利部推展日間照顧中心設置相關原則辦理,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;可服務人數;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣急難救助提供單位,94904,提供急難救助服務之基金會或機構,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註 最後更新時間,南投縣政府
南投縣工會名冊,94905,南投縣工會名冊,資源彙整機關;工會名稱;成立日期;負責人;會務聯絡人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣社區活動中心,94906,依據社區發展工作綱要所成立之社區活動中心,資源彙整機關;鄉鎮市區;村里;中心名稱;辦理單位;連絡電話;地址;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣身心障礙托育養護服務提供單位,94907,提供身心障礙者托育/養護服務之機構,,南投縣政府
南投縣老人餐飲服務提供單位,94908,依長期照顧十年計畫中老人營養餐飲服務之提供單位,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
南投縣輔具服務單位,94909,提供中央及地方輔具中心服務據點資訊。,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>;最後更新時間,南投縣政府
南投縣社區發展協會,94910,南投縣社區發展協會,資源彙整機關;鄉鎮市;社區發展協會名稱;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>;最後更新時間,南投縣政府
南投縣食(實)物銀行,94911,食物銀行服務單位,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣就業服務據點,94912,南投縣就業服務據點,資源彙整機關;據點名稱;辦理單位;連絡電話;傳真;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣老人文康、福利服務中心,94913,依據老人福利機構設立標準第2條所定老人福利機構之分類，涵蓋長期照顧機構及安養機構以外之其他老人福利機構。,資源彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
南投縣身心障礙日間服務機構,94914,提供經需求評估需參與日間作業活動、技藝陶冶或生活照顧、訓練之身心障礙者日間服務之場所。,,南投縣政府
南投縣青年職涯發展中心暨創客基地,94915,南投縣青年職涯發展中心暨創客基地,資源彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣居家護理機構,94916,南投縣居家護理機構,資源彙整機關;辦理單位;機構屬性;連絡電話;電子郵件;地址;106年評鑑成績;107年評鑑成績;服務區域;相關網址;X坐標;Y坐標<br><br>,南投縣政府
南投縣婦女福利服務中心,94917,提供婦女自我成長、親職教育、法律諮詢等多元的支持性服務，並透過在地婦女中心。,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標 ;Y坐標;備註;最後更新時間,南投縣政府
南投縣身心障礙住宿機構,94919,提供經需求評估需二十四小時生活照顧、訓練或夜間照顧服務之身心障礙者住宿服務之場所。,,南投縣政府
南投縣長期照顧管理中心,94920,南投縣長期照顧管理中心,,南投縣政府
南投縣身心障礙餐飲服務提供單位,94921,提供身心障礙餐飲服務單位(如送餐服務),資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
南投縣合作社,94922,南投縣合作社,資源彙整機關;合作社名稱;原登記字號;理事主席;監事主席;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
南投縣社會福利基金會,94923,南投縣社會福利基金會,性質;資源彙整機關;基金會名稱;成立日期;文案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,南投縣政府
南投縣身心障礙鑑定醫院,94924,南投縣身心障礙鑑定醫院,資源彙整機關;醫院名稱;連絡電話;傳真;電子郵件;地址;新制鑑定類別及向度;相關網址;備註,南投縣政府
南投縣新住民家庭服務中心,94925,針對新住民及其家庭成員為對象，提供關懷訪視、個案管理、各項支持性活動及建立資源服務網絡。,,南投縣政府
南投縣長青活力站,94926,南投縣長青活力站,資源彙整機關;站別;辦理單位;連絡電話;傳真;電子郵件;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間 ;最後更新時間<br>,南投縣政府
南投縣交通接送服務,94927,協助中重度失能者滿足以就醫及使用長期照顧服務為主要目的交通服務需求,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>;最後更新時間,南投縣政府
南投縣家庭暴力及性侵害防治中心,94928,依據家庭暴力防治法第8條所設立之家庭暴力防治中心並得與性侵害防治中心合併設立。,資源彙整機關;中心名稱 連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註 最後更新時間,南投縣政府
南投縣老人福利機構,94929,依據老人福利機構設立標準第2條所定老人福利機構之分類，涵蓋「全國長期照顧機構」及「安養機構」。,,南投縣政府
南投縣身心障礙福利服務中心,94930,提供身心障礙者及其家庭支持性服務之場所,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註 最後更新時間,南投縣政府
南投縣農特商家介紹(水果館),95028,商家名稱(name)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)上架日期(date)、分類(type),商家名稱;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;上架日期;分類;<br>,南投縣政府
消費者來源分析,95029,地址(address)、人數(num)、消費佔比(ratio),地址;人數;消費佔比;<br>,南投縣政府
南投縣十大熱銷農產品,95030,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、銷售數量(sold)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;銷售數量;上架日期;<br>,南投縣政府
南投縣農特產品介紹(伴手禮盒館),95031,類型(class)、商品型號(model)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)、商品描述(bewrite)、注意事項(Precautions)、關鍵字(keyword)、上架日期(date)、分類(type),類型;商品型號;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;商品描述;注意事項;關鍵字;上架日期;分類;<br>,南投縣政府
南投縣農特產品介紹(4章1Q農產專區),95032,類型(class)、商品型號(model)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)、商品描述(bewrite)、注意事項(Precautions)、關鍵字(keyword)、上架日期(date)、分類(type),類型;商品型號;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;商品描述;注意事項;關鍵字;上架日期;分類;<br>,南投縣政府
南投縣十大熱門點閱商品(根莖蔬菜館),95033,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、點閱數(click)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;點閱數;上架日期;<br>,南投縣政府
南投縣十大熱門點閱商品(茶葉博覽館),95034,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、點閱數(click)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;點閱數;上架日期;<br>,南投縣政府
南投縣十大熱門點閱商品(水果館),95035,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、點閱數(click)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;點閱數;上架日期;<br>,南投縣政府
南投縣十大熱門點閱商品(4章1Q農產專區),95036,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、點閱數(click)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;點閱數;上架日期;<br>,南投縣政府
南投縣農特產品介紹(根莖蔬菜館),95037,類型(class)、商品型號(model)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)、商品描述(bewrite)、注意事項(Precautions)、關鍵字(keyword)、上架日期(date)、分類(type),類型;商品型號;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;商品描述;注意事項;關鍵字;上架日期;分類;<br>,南投縣政府
南投縣農特產品介紹(水果館),95038,類型(class)、商品型號(model)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)、商品描述(bewrite)、注意事項(Precautions)、關鍵字(keyword)、上架日期(date)、分類(type),類型;商品型號;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;商品描述;注意事項;關鍵字;上架日期;分類;<br>,南投縣政府
南投縣十大熱門點閱商品(伴手禮盒館),95039,排名(rank)、商品館別(Pavilion)、商品名稱(product)、商品介紹(present)、商家名稱(name)、價格(price)、點閱數(click)、上架日期(date),排名;商品館別;商品名稱;商品介紹;商家名稱;價格;點閱數;上架日期;<br>,南投縣政府
消費者採購價格分析,95040,購買產品館別(pavilion)、購買商品價格區間(price)、日期區間(date),購買產品館別;購買商品價格區間;日期區間;<br><br>,南投縣政府
南投縣農特產品介紹(茶葉博覽館),95041,類型(class)、商品型號(model)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)、商品描述(bewrite)、注意事項(Precautions)、關鍵字(keyword)、上架日期(date)、分類(type),類型;商品型號;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;商品描述;注意事項;關鍵字;上架日期;分類;前台排序;<br>,南投縣政府
南投縣農特商家介紹(根莖蔬菜館),95042,商家名稱(name)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)上架日期(date)、分類(type),商家名稱;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;上架日期;分類;<br><br>,南投縣政府
消費者偏好分析,95043,購買產品館別(pavilion)、購買商品名稱(product)、購買商家名稱(name)、日期區間(date),購買產品館別;購買商品名稱;購買商家名稱;日期區間;<br>,南投縣政府
南投縣農特商家介紹(4章1Q農產專區),95044,商家名稱(name)、商品名稱(product)、四章一Q認證號(mark)、規格(format)、市價(market price)、售價(price)、備貨數量(stock)、已售數量(sold)、數量(num)上架日期(date)、分類(type),商家名稱;商品名稱;四章一Q認證號;規格;市價;售價;備貨數量;已售數量;數量;上架日期;分類;<br>,南投縣政府
南投縣108年流感疫苗接種合約院所,95971,南投縣108年流感疫苗接種計畫合約院所名冊,十碼章;醫院名稱;縣市別;行政區;郵遞區號;地址;聯絡電話;座標緯度;座標經度,南投縣政府
