資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
彰化縣污水下水道系統執行概況,28920,彰化縣污水下水道系統執行概況,鄉鎮市區別;年底總人口;總處理戶數;公共污水下水道系統接管戶數;專用污水下水道系統接管戶數;建築物污水處理設施設置戶;戶量;全年污水處理總量;備註;;年底人口數(1)(人);總處理戶數(2)=(3)+(4)+(5)/當年;總處理戶數(2)/累計;公共污水下水道(3)/當年;公共污水下水道(3)/累計;專用污水下水道(4)/當年;專用污水下水道(4)/累計;建築物污水處理設施設置戶(5)/當年;建築物污水處理設施設置戶(5)/累計;戶量(6);污水處理率(%)(7)=(2)*(6)/(1);公共污水下水道用戶接管普及率(%)(8)=(3)*(6)/(1);年污水處理總量(CMY),彰化縣政府水利資源處
彰化縣污水下水道建設投入經費,28921,彰化縣污水下水道建設投入經費,投入別;總計;系統規劃設計費;土地費;工程費/小計;工程費/廠站工程;工程費/管線工程,彰化縣政府水利資源處
彰化縣雨水下水道系統規劃及建設概況,28922,彰化縣雨水下水道系統規劃及建設概況,編號;雨水下水道系統別;行政區域面積(公頃);都市計畫面積(公頃);總規劃面積(公頃);規劃幹線總長度(公里);建設幹線總長度(公里);規劃工程費 (仟元);工程實施率 %;;年底人口數(1)(人);總處理戶數(2)=(3)+(4)+(5)/當年;總處理戶數(2)/累計;公共污水下水道(3)/當年;公共污水下水道(3)/累計;專用污水下水道(4)/當年;專用污水下水道(4)/累計;建築物污水處理設施設置戶(5)/當年;建築物污水處理設施設置戶(5)/累計;戶量(6);污水處理率(%)(7)=(2)*(6)/(1);公共污水下水道用戶接管普及率(%)(8)=(3)*(6)/(1);年污水處理總量(CMY),彰化縣政府水利資源處
財產申報人數及抽籤比例統計表,29062,財產申報人數及抽籤比例統計表,主管機關政風機關(構);辦理實質審查公開抽籤之政風機關(構);受理申報人數(A);經公開抽籤實質審核件數(B);抽籤比例(B)/(A);前後年度比對件數(C);抽籤比例(C/B),彰化縣政府政風處
彰化縣政府公職人員財產申報情形,29063,彰化縣政府公職人員財產申報情形,機關;申報人數總計;依限申報;逾期申報;實質審查;審查結果相符;審查中案件;應召開審議會案件,彰化縣政府政風處
彰化縣信用合作社概況表,29068,彰化縣信用合作社概況表,區分Distinguish;股金Money paid for shares;資產總額Total<br>assets;存款餘額Money on deposit;放款餘額Money on loan;營業單位Offices,彰化縣政府財政處
彰化縣統籌分配稅款收入情形表,29070,彰化縣統籌分配稅款收入情形表,稅捐類別;本年度預算收入數;上個月實際收入數;本年累計截至上個月底;年度達成率(%),彰化縣政府財政處
公益彩券盈餘分配辦理社會福利事業情形表,29071,公益彩券盈餘分配辦理社會福利事業情形表,年度;福利類別;項目;預算數(含追加調整);執行數;執行率;執行成果說明;具體改善措施(執行率未達80%須填寫);所屬單位,彰化縣政府財政處
彰化縣政府政風處預防科工作績效統計,29102,彰化縣政府政風處預防科工作績效統計,月別;採購案件監辦;採購案件綜合分析;廉政防貪指引;業務稽核;政風問卷調查;召開廉政會報,彰化縣政府政風處
彰化縣政府政風處維護工作績效統計,29103,彰化縣政府政風處維護工作績效統計,月別;次數;新(修)訂維護規章;編撰維護專報;維護宣導;專案維護措施;召開安全維護會報,彰化縣政府政風處
彰化縣政府陽光法案科工作績效統計,29104,彰化縣政府陽光法案科工作績效統計,月份;辦理財產申報件數;財產申報實質審核件數;財產申報說明會;違反利益衝突迴避法案件;利益衝突迴避法說明會;廉政宣導件數;社會參與件數,彰化縣政府政風處
彰化縣政府各就業服台績效表,29141,彰化縣政府各就業服台績效表,項目;時間;求職人（新登記）;求才人數(新登記);求職推介業人數（有效）;求才僱用人數（有效）;推介人次（有效）;電訪廠商數;實際拜訪廠商數;開發職缺數;轉介數;申訴數;其它,彰化縣政府勞工處
彰化縣政府勞工處就業服務台聯絡表,29159,彰化縣政府勞工處就業服務台聯絡表,就業服務台;電話;地址,彰化縣政府勞工處
彰化縣政府違反性別工作平等法,29234,彰化縣政府違反性別工作平等法,項次;事業單位名稱（負責人姓名）;違反法令條款;違反法規內容;處分書文號;處分日期;公布時間;事業單位名稱<br>（負責人姓名）,彰化縣政府勞工處
公布違法事業單位名單,29235,公布違法事業單位名單,項次;事業單位名稱;違反法令條款;違反法規內容;處分書文號;處分日期;備註;罰鍰金額,彰化縣政府勞工處
彰化縣停車場登記證核發統計表,29243,彰化縣停車場登記證核發統計表,登記證號碼;發照日期;核准年限;鄉鎮市;種類;土地所有人;停車場名稱;大車;小車;機車;內含殘障車位;內含婦幼車格;計時;計次;月租;當日最高停車收費;經營主體;負責人;停車場地點;使用分區/地目;地號;核准文號;備註;公司電話負責人電話;通訊地址,彰化縣政府工務處
彰化縣執行定額進用身心障礙者概況表,29249,彰化縣執行定額進用身心障礙者概況表,項目別;機關;公立學校;公營企業;私立學校;團體;民營企業,彰化縣政府勞工處
養豬場防疫調查統計,29815,養豬場防疫調查統計,單位;公所;防疫所,彰化縣動物防疫所
養禽場防疫調查統計,29816,養禽場防疫調查統計,單位;公所;防疫所,彰化縣動物防疫所
彰化縣醫事人員執業人數,30494,彰化縣醫事人員執業人數,鄉鎮別;中醫師;牙醫師;牙體技術生;牙體技術師;西醫師;助產士;助產師;呼吸治療師;物理治療生;物理治療師;語言治療師;諮商心理師;營養師;臨床心理師;職能治療生;職能治療師;醫事放射士;醫事放射師;醫事檢驗生;醫事檢驗師;藥師;藥劑生;護士;護理師;聽力師;驗光師;更新日期,彰化縣衛生局
彰化縣醫院病床數,30496,彰化縣已設立醫院之許可病床數,鄉鎮別;醫院名稱;急性一般病床許可數;精神急性一般病床許可數;精神慢性一般病床許可數;慢性一般病床許可數,彰化縣衛生局
彰化縣醫療機構家數,30497,彰化縣醫療機構家數,鄉鎮別;中醫診所;牙醫診所;西醫診所;醫院;更新日期,彰化縣衛生局
彰化縣急救責任醫院,30498,彰化縣急救責任醫院,序號;醫療機構代碼;機構名稱;縣市別;評定等級;效期;機構電話;機構地址,彰化縣衛生局
彰化縣心理治療(諮詢)所一覽表,30499,彰化縣心理諮商服務資源,機構名稱;電話;機構地址;服務項目,彰化縣衛生局
彰化縣指定藥癮戒治機構,30508,彰化縣指定藥癮戒治機構,醫療院所;服務項目;地址;聯絡電話;指定類別,彰化縣衛生局
彰化縣自動體外心臟電擊器(AED)資源統計,30510,彰化縣自動體外心臟電擊器(AED)資源統計,場所名稱;場所區域;場所地址;AED放置地點;AED地點描述;AED型號,彰化縣衛生局
彰化縣各鄉鎮市救護車統計表,30511,彰化縣各鄉鎮市救護車統計表,區域;總數;衛生機關;消防機關;醫療機構(醫院、診所、其他);護理機構;衛生所;救護車營業機構;其他機構,彰化縣衛生局
彰化縣勞工健檢指定醫療機構,30515,彰化縣勞工健檢指定醫療機構,醫療機構名稱;有效健檢類別;有效期限;醫療機構地址;勞工健檢連絡人;聯絡電話;備註,彰化縣衛生局
彰化縣衛生局指定本縣醫療機構開設身心障礙牙科服務門診,30519,彰化縣衛生局指定本縣醫療機構開設身心障礙牙科服務門診,編號;機構名稱;地址;電話,彰化縣衛生局
彰化縣精神護理之家,30521,彰化縣精神護理之家,機構名稱;地址;電話;收治量,彰化縣衛生局
彰化縣精神復健機構暨精神護理機構,30524,彰化縣精神復健機構暨精神護理機構,機構名稱;地址;電話;收治量,彰化縣衛生局
彰化縣精神醫療資源概況表,30536,彰化縣精神醫療資源概況表,編號;型態別;機構名稱（電話、地址）;電話;地址;服務項目;許可病床數,彰化縣衛生局
彰化縣精神社區復健機構資源概況表,30538,彰化縣精神社區復健機構資源概況表,機構名稱;地址;電話;收治量,彰化縣衛生局
彰化縣各鄉鎮市區衛生所卡介苗接種時間,30539,彰化縣各鄉鎮市區衛生所卡介苗接種時間,鄉鎮別;1月;2月;3月;4月;5月;6月;7月;8月;9月;10月;11月;12月;時間,彰化縣衛生局
彰化縣各項預防接種衛生所及合約醫療院所名冊,30556,彰化縣各項預防接種衛生所及合約醫療院所名冊,行政區;機構類別;醫療院所名稱;十碼代碼;連絡電話;地址,彰化縣衛生局
彰化縣腸病毒重症醫療網,30557,彰化縣腸病毒重症醫療網,區別;縣巿別;責任醫院,彰化縣衛生局
彰化縣愛滋病匿名篩檢諮詢服務機構名冊,30558,彰化縣愛滋病匿名篩檢諮詢服務機構名冊,型態;縣市別;設置單位;地址;聯絡電話;聯絡人姓名;HIV快篩;HIV抽血;梅毒檢驗;服務個人;服務伴侶,彰化縣衛生局
彰化縣我國現行常規疫苗接種時程,30594,彰化縣我國現行常規疫苗接種時程,接種年齡;24hr 內 儘速;出生1月;出生2月;出生4月;出生5月;出生6月;出生12月;出生15月;隔2星期;出生18月;出生24月;出生27月;滿 5 歲至 入國小前,彰化縣衛生局
新生兒聽力篩檢補助服務及確診醫療院所名單,30596,新生兒聽力篩檢補助服務及確診醫療院所名單,編號;新生兒聽力篩檢院所;新生兒聽力確診院所;截至107.09.26);醫事機構代碼;醫療機構名稱;郵遞區號;地址;電話,彰化縣衛生局
彰化縣健走步道資料,30597,彰化縣健走步道資料,編號;步道名稱;鄉鎮起點;鄉鎮終點;位址 / 路線;全長/時間　;特色（沿途景點）;備註;,彰化縣衛生局
彰化縣社區整合式篩檢日程表,30598,彰化縣社區整合式篩檢日程表,場次;承辦衛生所;第一階段日期;;第二階段日期;辦理地點;所屬村里,彰化縣衛生局
彰化縣年度及各區藥局藥商統計,30618,彰化縣年度及各區藥局藥商統計,鄉鎮市別;化妝品製造業;化粧品色素販賣業;列冊中藥商;販賣業;製造業;藥局;總和,彰化縣衛生局
彰化縣母嬰親善醫療院所,30882,彰化縣母嬰親善醫療院所,院所名稱;效期,彰化縣衛生局
彰化縣各區母乳支持團體,30885,彰化縣各區母乳支持團體,活動鄉鎮;活動日期;時間,彰化縣衛生局
彰化縣戶外無菸休憩空間-公園綠地,30886,彰化縣戶外無菸休憩空間-公園綠地,衛生局;公告字號;公告禁菸場所名稱;禁菸場所地址;禁菸場所類型;公告法條依據,彰化縣衛生局
彰化縣公告無菸步道-101,30887,彰化縣公告無菸步道-101,序位;衛生局;公告字號;公告禁菸場所名稱;禁菸場所地址;禁菸場所類型;公告法條依據,彰化縣衛生局
辦理國家賠償事件處理情形統計表,30888,本局辦理國家賠償事件收結情形,舊收案件件數;新收案件件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲罰(戒)件數;行政懲罰(戒)人數,彰化縣地方稅務局
彰化縣公告無菸環境-國中無菸人行道,30889,彰化縣公告無菸環境-國中無菸人行道,衛生局;公告字號;公告禁菸場所名稱;禁菸場所地址;禁菸場所類型;公告法條依據,彰化縣衛生局
彰化縣公告無菸環境-高中無菸人行道,30892,彰化縣公告無菸環境-高中無菸人行道,序位;衛生局;公告字號;公告禁菸場所名稱;禁菸場所地址;公告法條依據,彰化縣衛生局
2020年 彰化縣自行車道資料,30893,彰化縣自行車道資料,自行車路線類別;名稱;路線說明;路線長度(公里);路線規劃;可串聯自行車道;鄰近熱門景點;圖片連結,彰化縣政府城市暨觀光發展處
彰化縣球場資料,30894,彰化縣球場資料,編號;球場名稱;鄉鎮地點;球場位置;備註,彰化縣衛生局
彰化縣運動公園資料,30895,彰化縣運動公園資料,編號;公園名稱;位置;交通路線;公園面積;公園介紹;備註,彰化縣衛生局
彰化縣居家護理所,30896,彰化縣居家護理所,鄉鎮;機構名稱;負責人;地址;電話,彰化縣衛生局
彰化縣一般護理之家,30897,彰化縣一般護理之家,機構名稱;地址;電話;許可床數一般;許可床數日間;開放床數一般;開放床數日間,彰化縣衛生局
彰化縣產後護理機構,30898,彰化縣產後護理機構,機構名稱;地址;電話;許可床數-產婦;許可床數-嬰兒;開放床數-產婦;開放床數-嬰兒,彰化縣衛生局
彰化縣市公園資料,30899,彰化縣市公園資料,編號;公園名稱;公園位置;交通路線;特色;備註,彰化縣衛生局
彰化縣游泳池資料,30902,彰化縣游泳池資料,編號;游泳池名稱;地址;電話;交通;票價;開放時間;備註,彰化縣衛生局
彰化縣通過餐飲衛生分級評核名單,30914,彰化縣通過餐飲衛生分級評核名單,編號;店名;電話;地址;等級,彰化縣衛生局
彰化縣餐盒食品工廠名單,30915,彰化縣餐盒食品工廠名單,序號;名稱;負責人;電話;營業地址,彰化縣衛生局
彰化縣噪音移動式監測站,30935,彰化縣噪音移動式監測站點清冊,編號;測站名稱;測站地點;管制區;路寬;備註,彰化縣環境保護局
使用牌照稅稅源統計表,30942,以本縣轄區內課徵使用牌照稅各種交通工具為統計對象，並依機動車輛種類及汽缸總排氣量分類。,汽缸總排氣量(立方公分);小客車-自用-免稅輛數;小客車-自用-應稅輛數;小客車-自用-稅額;小客車-營業用-免稅輛數;小客車-營業用-應稅輛數;小客車-營業用-稅額;大客車-免稅輛數;大客車-應稅輛數;大客車-稅額;貨車-免稅輛數;貨車-應稅輛數;貨車-稅額;曳引車-免稅輛數;曳引車-應稅輛數;曳引車-稅額;機車-免稅輛數;機車-應稅輛數;機車-稅額,彰化縣地方稅務局
土地增值稅稅源統計表,30944,土地增值稅稅源統計表,年度;預算數;一般案件件數;一般案件查定稅額;自用案件件數;自用案件查定稅額;法拍案件件數;法拍案件查定稅額,彰化縣地方稅務局
契稅查定季報表,30947,彰化縣最近一季契稅徵收概況,契種;本季查定數-應稅件數;本季查定數-免稅件數;本季查定數-應稅契價;本季查定數-免稅契價;本季查定數-應稅本稅;本季查定數-免稅本稅,彰化縣地方稅務局
房屋稅查定統計表,30952,彰化縣地方稅務局房屋稅查定統計表,類別;應稅戶數;應稅本稅;應稅面積;應稅現值;免稅戶數;免稅面積;免稅現值,彰化縣地方稅務局
各項稅捐實徵淨額與預算數及上年同期比較－累計數,31023,以轄區內各項稅捐累計實徵數、累計實徵淨額與同期分配預算數為統計對象。,稅目別;截至本月底止累計實徵淨額;全年度預算數;累計實徵淨額與全年預算數比較_百分比;同期分配預算數;累計實徵淨額與同期分配預算數比較_百分比;上年同期實徵淨額;累計實徵淨額與上年同期比較_百分比,彰化縣地方稅務局
地價稅稅源統計分析表,31026,為彰化縣地價稅開徵以稅地種類分析稅收來源,項目-公私有-稅地種類;戶數;筆數;地價稅額,彰化縣地方稅務局
地價稅查定數(各公所),31027,各鄉鎮市地價稅稅額及件數統計表,鄉鎮;件數;地價稅額,彰化縣地方稅務局
印花稅徵收季報表,31032,凡轄區內代售機構出售印花稅票、彙總及開立繳款書繳納徵起之印花稅額,來源別;本季合計數金額;本季合計數百分比,彰化縣地方稅務局
加水站許可名單,31034,加水站許可名單,編號;加水站名稱;加水站地址;水源別,彰化縣衛生局
哺集乳室名單,31040,哺集乳室名單,公共場所名稱;地址;電話;開放時間;注意事項,彰化縣衛生局
娛樂稅稅源月報表,31041,各類型娛樂稅家數、金額,項目;家(件)數-申報;家(件)數-查定;營業總額-申報;營業總額-查定;報繳（查定）稅額-本月份-申報;報繳（查定）稅額-本月份-查定;報繳（查定）稅額-本年度截至本月底累計-申報;報繳（查定）稅額-本年度截至本月底累計-查定;實徵稅額-本月份-申報;實徵稅額-本月份-查定;實徵稅額-本年度截至本月底累計-申報;實徵稅額-本年度截至本月底累計-查定,彰化縣地方稅務局
彰化縣口腔癌確認診斷及治療醫療院所,31042,彰化縣口腔癌確認診斷及治療醫療院所,鄉鎮別;醫院名稱;地址;聯絡電話,彰化縣衛生局
彰化縣大腸癌確認診斷及治療醫療院所,31044,彰化縣大腸癌確認診斷及治療醫療院所,鄉鎮別;醫院名稱;地址;聯絡電話,彰化縣衛生局
彰化縣縣籍作家名冊,31052,彰化縣縣籍作家名冊,編號;姓名;類別;現職;文類;經歷;重要著作;選錄重要選集,彰化縣文化局
彰化縣文化局出版品清冊,31053,彰化縣文化局出版品清冊,編號;年度;統一編號<br>(GPN);書名;作者;定價;ISBN;備註;類,彰化縣文化局
彰化縣宗教團體興辦公益慈善及社會教化事業概況,31054,彰化縣宗教團體興辦公益慈善及社會教化事業概況,種類;宗教別;醫院數;診所數;大學數;專科學校數;中學數;職校數;小學數;幼兒園數;圖書閱覽室數;文教機構其他;養老院數;身心殘障教養院數;青少年輔導院數;福利基金會數;學生宿舍處數;技藝研習處數;社會服務中心數,彰化縣政府民政處
彰化縣寺廟登記概況,31057,彰化縣寺廟登記概況,宗教別;寺廟數(座);正式登記;補辦登記;適用監督寺廟條例之寺廟;私建;公建;已辦理財團法人登記數;未辦財團法人登記數委員會制;未辦財團法人登記數管理人制(住持制);不動產基地面積(平方公尺);不動產建物面積(平方公尺);其他(平方公尺);信徒人數,彰化縣政府民政處
彰化縣宗教財團法人概況,31058,彰化縣宗教財團法人概況,鄉鎮市區別;佛教;道教;三一(夏)教;理教;一貫道;先天救教;天德聖教;軒轅教;天帝教;彌勒大道;猶太教;天主教;基督教;伊斯蘭教;東正教;摩門教;天理教;巴哈伊教;統一教;山達基教;真光教團;其他,彰化縣政府民政處
彰化縣教會(堂)概況,31059,彰化縣教會(堂)概況,鄉鎮市別;猶太教已辦理財團法人登記;猶太教未辦理財團法人登記;天主教已辦理財團法人登記;天主教未辦理財團法人登記;基督教已辦理財團法人登記;基督教未辦理財團法人登記;伊斯蘭教已辦理財團法人登記;伊斯蘭教未辦理財團法人登記;東正教已辦理財團法人登記;東正教未辦理財團法人登記;摩門教已辦理財團法人登記;摩門教未辦理財團法人登記;天理教已辦理財團法人登記;天理教未辦理財團法人登記;巴哈伊教已辦理財團法人登記;巴哈伊教未辦理財團法人登記;統一教已辦理財團法人登記;統一教未辦理財團法人登記;山達基教已辦理財團法人登記;山達基教未辦理財團法人登記;真光教團已辦理財團法人登記;真光教團未辦理財團法人登記;其他已辦理財團法人登記;其他未辦理財團法人登記,彰化縣政府民政處
彰化縣補助65歲以上老人裝置全口假牙契約診所名冊,31787,彰化縣補助65歲以上老人裝置全口假牙契約診所名冊,編號;診所名稱;電話;診所地址,彰化縣政府社會處
彰化縣立案演藝團體_1其他類,32233,彰化縣立案演藝團體_1其他類,團名;立案證號;負責人;郵遞區號;縣市;鄉鎮;地址;立案時間;有效期限;連絡電話;手機,彰化縣文化局
彰化縣立案演藝團體_2音樂類,32234,彰化縣立案演藝團體_2音樂類,團名;立案證號;負責人;郵遞區號;縣市;鄉鎮;地址;立案時間;有效期限;連絡電話;手機;傳真號碼;電子郵件;團體網址;簡介介紹,彰化縣文化局
彰化縣立案演藝團體_3掌中戲類,32235,彰化縣立案演藝團體_3掌中戲類,,彰化縣文化局
彰化縣立案演藝團體_4歌仔戲類,32236,彰化縣立案演藝團體_4歌仔戲類,,彰化縣文化局
彰化縣立案演藝團體_5舞蹈類,32237,彰化縣立案演藝團體_5舞蹈類,,彰化縣文化局
彰化縣立案演藝團體_6戲劇類,32238,彰化縣立案演藝團體_6戲劇類,,彰化縣文化局
彰化縣伴手禮,32241,彰化縣伴手禮,類型;年度;店家名稱;產品名稱;電話;地址,經濟暨綠能發展處
彰化縣機車排氣檢驗站一覽表,32694,彰化縣機車排氣檢驗站一覽表，分別提供依鄉鎮及依站號排序之資料集,編號;鄉鎮市;站號;定檢站名稱;電話;地址,彰化縣環境保護局
彰化縣充電站(對外開放充電)列表,32695,彰化縣充電站(對外開放充電)列表,項次;鄉鎮市;充電站名稱;地址;設置來源;充電站規格,彰化縣環境保護局
彰化縣各鄉鎮市戶口及戶籍動態登記人口統計表,33603,彰化縣各鄉鎮市每月戶口及戶籍動態登記人口統計數,,彰化縣政府民政處
彰化縣各鄉鎮市現住人口數按性別及年齡分統計表,33604,彰化縣各鄉鎮市每月現住人口數按性別及年齡分統計數,區域別;性別;0歲;1歲;2歲;3歲;4歲;5歲;6歲;7歲;8歲;9歲;10歲;11歲;12歲;13歲;14歲;15歲;16歲;17歲;18歲;19歲;20歲;21歲;22歲;23歲;24歲;25歲;26歲;27歲;28歲;29歲;30歲;31歲;32歲;33歲;34歲;35歲;36歲;37歲;38歲;39歲;40歲;41歲;42歲;43歲;44歲;45歲;46歲;47歲;48歲;49歲;50歲;51歲;52歲;53歲;54歲;55歲;56歲;57歲;58歲;59歲;60歲;61歲;62歲;63歲;64歲;65歲;66歲;67歲;68歲;69歲;70歲;71歲;72歲;73歲;74歲;75歲;76歲;77歲;78歲;79歲;80歲;81歲;82歲;83歲;84歲;85歲;86歲;87歲;88歲;89歲;90歲;91歲;92歲;93歲;94歲;95歲;96歲;97歲;98歲;99歲;100歲以上,彰化縣政府民政處
彰化縣各鄉鎮市現住原住民人口數按性別、原住民身分及族別分統計表,33605,彰化縣各鄉鎮市每月現住原住民人口數按性別、原住民身分及族別分統計,原住民身分別;區域別;性別;總計;阿美族;泰雅族;排灣族;布農族;魯凱族;卑南族;鄒族;賽夏族;雅美族;邵族;噶瑪蘭族;太魯閣族;撒奇萊雅族;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,彰化縣政府民政處
彰化縣河川水質監測資料,33621,彰化縣河川水質監測資料,河川名稱;監測站名;監測站編號;水體分類等級採樣日期;;採樣時間;銅(mg/L);鋅(mg/L);導電度('μmho/'cm/25℃);水溫(℃);pH;溶氧量(mg/L);大腸桿菌群(個/100mL);懸浮固體(mg/L);氨 氮(mg/L);氯 鹽(mg/L);化學需氧量(mg/L);生化需氧量(mg/L);濁度(NTU);六價鉻(mg/L);鎘(mg/L);鎳(mg/L);鉛(mg/L);總鉻(mg/L),彰化縣環境保護局
彰化縣飲用水水質,33622,本局每月派員稽查自來水淨水場及用戶端之自來水水質，每月稽查40件。若有自來水供水水質問題，請逕洽自來水公司或向本局反應。,編號;抽驗地點;導電度(μmho/cm);水溫(℃);大腸桿菌群密度(CFU/100ml)(最大限值6);總菌落數(CFU/ml)(最大限值100);濁度(NTU)(最大限值2);色度(鉑鈷單位)(最大限值5);亞硝酸鹽氮(mg/L)(最大限值0.1);硝酸鹽氮(mg/L)(最大限值10);鐵(mg/L)(最大限值0.30);錳(mg/L)(最大限值0.05);銅(mg/L)(最大限值1.00);鋅(mg/L)(最大限值5.00);硫酸鹽(mg/L)(最大限值250);氨氮(mg/L)(最大限值0.1);總硬度(mg/L)(最大限值300);總溶解固體(mg/L)(最大限值500);自由有效餘氯(mg/L)(最大限值0.2-1.0);氫離子濃度指數(最大限值6.0-8.5),彰化縣環境保護局
彰化縣路口號誌經緯度資料,37695,彰化縣路口號誌經緯度資料,編號;路口名稱;號誌種類;所轄(分駐)派出所及聯絡電話;權責單位;經緯度;地區,彰化縣警察局
彰化縣內救生圈架座標資料,41315,彰化縣內救生圈架座標資料,救生圈架編號;維護單位;位置描述;X座標;Y座標,彰化縣消防局
彰化縣水域救援106年統計資料,41331,彰化縣消防局106年度執行轄內救溺勤務清冊 資料包含欄位：編號、縣市別、日期、溺水地點、水域種類、溺水原因、溺水結果、性別、年齡,編號;年;月;日;時;分;溺水地點鄉鎮市區;水域名稱;地名或地標;水域種類;N度;N分;N秒;E度;E分;E秒;死亡人數;獲救人數;失蹤人數,彰化縣消防局
彰化縣縣管區域排水一覽表,41415,彰化縣縣管區域排水一覽表,序號;鄉(鎮、市);排水路名稱;排水出口;權責起點;權責終點;備註,彰化縣政府水利資源處
彰化縣政府從事社會福利工作人員數,42758,彰化縣政府從事社會福利工作人員數,機關別;行政人員;社會工作人員;社會工作師;非社工專業人員;其他人員,彰化縣政府社會處
彰化縣政府民意信箱及1999資訊,46529,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,縣市名稱;縣市內1999電話;縣市外1999電話;縣市市政信箱網頁,彰化縣政府計畫處
彰化縣國中小上網環境資料,46645,彰化縣國中小有線及無線上網設備統計,學校名稱;一般班級數;身障特教班級;學生人數;WIFI環境,彰化縣政府教育處
彰化縣國中小網路頻寬統計,46646,彰化縣國中小光纖網路頻寬與集縮比資料,縣市別;學校名稱;電路連接種類;電路頻寬;集縮比,彰化縣政府教育處
彰化縣國小兒童課後照顧服務班(依年級區分),47508,彰化縣國小兒童課後照顧服務班(依低、中、高年級及混和年級統計開辦班數),辦理方式;序號;學校名稱;地區屬性;低年級(C1);中年級(C2);高年級(C3);混合編班(C4);開班數合計(C)=C1+C2+C3+C4,彰化縣政府教育處
房地交易課稅情形季報表,51810,本縣土地增值稅及契稅查定資料,縣市別/項目;契稅-買賣契稅-查定免稅件數;契稅-買賣契稅-查定應稅件數;契稅-買賣契稅-應納稅額;土地增值稅-一般用地-查定免稅件數;土地增值稅-一般用地-查定應稅件數;土地增值稅-一般用地-應納稅額;土地增值稅-自用住宅用地-查定件數;土地增值稅-自用住宅用地-應納稅額,彰化縣地方稅務局
彰化縣地方稅務局保有及管理個人資料之項目彙整表,51885,本局所保有及管理之個人資料，以確保課稅資料之正確性。,編號;保有(管理)單位名稱;個人資料檔案名稱;蒐集、處理或利用個資之特定目的;蒐集、處理個資之法律依據;資料類別項目,彰化縣地方稅務局
彰化縣地方稅務局違章案件處理情形統計表,51888,以本局上半年、下半年各税違章裁處情形為統計對象,稅目別\處理別;免議件數;免罰件數;併案件數;註銷件數;裁罰件數;裁罰金額,彰化縣地方稅務局
社會福利團體免稅車輛數及稅額統計表,51905,1. 以轄區內符合社會福利團體免稅車輛為統計對象。 2. 統計項目定義： (1)免稅輛數：指每半年合於使用牌照稅法第7條第1項第9款免稅之車輛數。 (2)稅額：指車輛種類汽缸排氣量之全年度稅額乘以免稅車輛數估算之。,縣(市);機關(團體)數;總車輛數;總稅額,彰化縣地方稅務局
身心障礙免稅車輛數及稅額統計表-供無駕駛執照之身心障礙者使用之車輛,51906,1. 以轄區內符合供無駕駛執照之身心障礙者使用之車輛為統計對象。 2. 統計項目定義： (1)免稅輛數：指每半年合於使用牌照稅法第7條第1項第8款免稅之車輛數。 (2)稅額：指車輛種類汽缸排氣量之全年度稅額乘以免稅車輛數估算之。,汽缸排氣量;輛數-自用;輛數-營業;稅額-自用;稅額-營業,彰化縣地方稅務局
身心障礙免稅車輛數及稅額統計表-供領有駕駛執照之身心障礙者使用之車輛,51907,1. 以轄區內符合供領有駕駛執照之身心障礙者使用之車輛為統計對象。 2. 統計項目定義： (1)免稅輛數：指每半年合於使用牌照稅法第7條第1項第8款免稅之車輛數。 (2)稅額：指車輛種類汽缸排氣量之全年度稅額乘以免稅車輛數估算之。,汽缸排氣量;輛數-自用;輛數-營業;稅額-自用;稅額-營業,彰化縣地方稅務局
全功能服務櫃檯服務件數統計表,52274,全功能服務櫃檯服務件數統計數,服務項目;件數,彰化縣地方稅務局
彰化縣地價稅適用稅率,52669,地價稅累進起點地價及稅率級距,起迄地價;級距;稅率;累進差額,彰化縣地方稅務局
彰化縣消防局起火建築物統計資料,54962,彰化縣消防局-政府公開資訊-起火建築物統計資料,區域別;建築物高度分1層至5層;按建築物高度分6層至12層;按建築物高度分13層至19層;按建築物高度分20層至 29層;按建築物高度分30層以上;按起火建築物類別分獨立住宅;按起火建築物類別分集合住 宅;按起火建築物類別分辦公建築;按起火建築物類別分商業建築;按起火建築物類別分複合建築;按起火建築物類別分倉庫;按起火建築物類別分工廠;按起火建築物類別分寺廟;按起火建築物類別分其他;按起火建築物類別分住宅;按起火建築物火災時用途分營業場所;按起火建築物火災時用途分作業場所;按起火建築物火災時用途分倉庫;按起火建築物火災時用途分空屋或修建中;按起火建築物火災時用途分公共設施;按起火建築物火災時用途分其他,彰化縣消防局
