資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
107年度臺東縣居家托育服務單位,93720,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welSercenterName;welfareOrganizer;welOrgtelephoneNo;welOrgfaxNo;welOrgaddress;welOrgserviceArea;welOrgbusinessHours;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣社區活動中心,93721,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;村里;中心名稱;辦理單位;連絡電話;地址;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgtownshipCitydistrict;welOrgvillage;welSercenterName;welfareOrganizer;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣餐飲服務提供單位,93722,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgfaxNo;welOrgemailAccount;welOrgaddress;welOrgserviceArea;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣身心障礙餐飲服務提供單位,93723,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgfaxNo;welOrgemailAccount;welOrgaddress;welOrgserviceArea;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣交通接送服務,93724,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣身心障礙托育養護服務提供單位,93725,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgestablishDate;welOrgappDocumentNo;welOrgprincipal;welOrgtelephoneNo;welOrgfaxNo;welOrgemailAccount;welOrgaddress;welOrgsocwelInsdisWholedayNo;welOrgsocwelInsdisAtnightNo;welOrgsocwelInsdisDuringdayNo;welOrgsocwelInsdisParttimeNo;welOrgsocwelInsdisApptotalNo;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣急難救助提供單位,93726,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣單親家庭服務提供單位,93727,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣喘息服務提供單位,93728,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務項目;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣身心障礙鑑定醫院,93729,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;醫院名稱;連絡電話;傳真;電子郵件;地址;新制鑑定類別及向度;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣特殊教育學校,93730,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;學校名稱;連絡電話;傳真;地址;設立別;教育階段;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgspeSchoolname;welOrgtelephoneNo;welOrgfaxNo;welOrgaddress;welOrgnatMuncouOrpri;welOrgeducationStage;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣就業服務據點,93732,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;據點名稱;連絡電話;傳真;服務時間;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgempSerofficeName;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgbusinessHours;welOrgURL;welOrgaddressTwd97y,臺東縣政府
107年度臺東縣家庭護理機構,93733,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣長期照顧管理中心,93734,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgfaxNo;welOrgaddress;welOrgURL;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣失智症服務及資源提供單位,93735,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;服務項目;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣村里辦公室,93736,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;行政區分;里別名稱;里長姓名;服務電話;傳真;服務處地址;X坐標;Y坐標;備註;最後更新時間;localGov;welOrgtownshipCitydistrict;welOrgvillage;welSercenterName;welfareOrganizer;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y,臺東縣政府
107年度臺東縣身心障礙牙醫醫療院所,93737,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣原住民文化健康站,93738,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣遊民收容位置,93739,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣老人牙醫醫療院所,93740,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣AED設置場所,93741,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;設置地點;裝設位置(地址);擺放地點備註;設備來源;X坐標;Y坐標;最後更新時間;localGov;welfareOrganizer;welOrgaddressTwd97x;welOrgaddressTwd97y;welfareLastupdate,臺東縣政府
107年度臺東縣衛生所,93742,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;單位名稱;連絡電話;傳真;電子郵件;地址;相關網站;X坐標;Y坐標;備註;最後更新時間;govOrprivate;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97y,臺東縣政府
107年度臺東縣戒毒機構,93743,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間;localGov;welfareOrganizer;welOrgtelephoneNo;welOrgaddress;welOrgaddressTwd97x;welOrgaddressTwd97y,臺東縣政府
107年度臺東縣無線網路佈建位址,93744,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;位址名稱;連絡電話;地址;熱區分類;相關網站;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣原住民家庭服務中心,93745,107年度臺東縣福利服務行動躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣社區發展協會據點,93746,107年度臺東縣福利服務行動躍升計畫-開放資料收集,主管機關;辦理單位;成立日期;立案文號;里事長;總幹事;協會名稱;服務項目;聯絡電話;傳真;協會地址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣身心障礙團體,93747,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣身心障礙庇護工廠,93748,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
107年度臺東縣老人健檢醫療院所,93749,107年度臺東縣福利服務行動躍升計畫-開放資料收集,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
臺東縣流感疫苗合約醫療院所,95665,107年臺東縣流感疫苗合約醫療院所,十碼章;醫院名稱;縣市別;行政區;郵遞區號;地址（里鄰）;地址;聯絡電話;座標緯度;座標經度;備註,臺東縣政府
臺東縣流感抗病毒藥劑合約院所,95854,108年臺東縣流感抗病毒藥劑合約院所,十碼章;醫院名稱;縣市別;行政區;郵遞區號;地址;連絡電話;座標緯度;座標經度;備註,臺東縣政府
臺東縣最近5年土地增值稅稅源統計表-103年至107年,99821,臺東縣最近5年土地增值稅稅源統計表,年度別;稅種_自用住宅用地_筆數;稅種_自用住宅用地_面積;稅種_自用住宅用地_移轉現值;稅種_自用住宅用地_調整後原地價;稅種_自用住宅用地_改良土地費用;稅種_自用住宅用地_漲價總數額;稅種_自用住宅用地_長期持有減徵;稅種_自用住宅用地_查定稅額;稅種_自用住宅用地_增繳地價抵繳;稅種_自用住宅用地_重劃減徵;稅種_自用住宅用地_徵收減徵;稅種_自用住宅用地_其它減徵;稅種_自用住宅用地_應納稅額;稅種_一般用地_筆數;稅種_一般用地_面積;稅種_一般用地_移轉現值;稅種_一般用地_調整後原地價;稅種_一般用地_改良土地費用;稅種_一般用地_漲價總數額;稅種_一般用地_長期持有減徵;稅種_一般用地_查定稅額;稅種_一般用地_增繳地價抵繳;稅種_一般用地_重劃減徵;稅種_一般用地_徵收減徵;稅種_一般用地_其它減徵;稅種_一般用地_應納稅額;稅種_免稅用地_筆數;稅種_免稅用地_面積;稅種_免稅用地_移轉現值;稅種_免稅用地_調整後原地價;稅種_免稅用地_改良土地費用;稅種_免稅用地_漲價總數額;稅種_免稅用地_長期持有減徵;稅種_免稅用地_查定稅額;稅種_免稅用地_增繳地價抵繳;稅種_免稅用地_重劃減徵;稅種_免稅用地_徵收減徵;稅種_免稅用地_其它減徵;稅種_免稅用地_應納稅額;稅種_總計_筆數;稅種_總計_面積;稅種_總計_移轉現值;稅種_總計_調整後原地價;稅種_總計_改良土地費用;稅種_總計_漲價總數額;稅種_總計_長期持有減徵;稅種_總計_查定稅額;稅種_總計_增繳地價抵繳;稅種_總計_重劃減徵;稅種_總計_徵收減徵;稅種_總計_其它減徵;稅種_總計_應納稅額,臺東縣稅務局
臺東縣最近5年房屋稅綜合統計表(103年-107年),99852,臺東縣最近5年房屋稅綜合統計表(103年-107年),年度別;戶數合計;應稅總戶數;免稅總戶數;應稅總面積;免稅總面積;應稅總現值;免稅總現值;稅額合計;本稅;教育捐;,臺東縣稅務局
臺東縣最近5年契稅綜合統計表(103年-107年),99854,臺東縣最近5年契稅綜合統計表(103年-107年),年度別;應稅件數;免稅件數;應稅契價;免稅契價;應稅稅額;免稅稅額,臺東縣稅務局
臺東縣最近5年地價稅稅源統計表-103年至107年,99859,臺東縣最近5年地價稅稅源統計表,,臺東縣稅務局
臺東縣池上鄉公所公共債務情形(截至108年6月底止),106549,臺東縣池上鄉公所公共債務情形(截至108年6月底止),截至108年6月底止，本所公共債務情形如下：;,臺東縣池上鄉公所
108年度臺東縣兒童及少年安置教養機構,108640,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核准收托或安置人數;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣早期療育服務通報轉介中心,108641,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣兒童及少年福利服務中心,108642,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣早期療育服務個案管理中心,108643,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙住宿機構,108644,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙福利服務中心,108646,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙日間服務機構,108648,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿人數;核定服務人數_夜間型住宿人數;核定服務人數_日間照顧人數;核定服務人數_總計;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣公私協力托育資源中心,108672,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;成立日期;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣公私協力及私立托嬰中心,108673,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收托人數;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣老人福利機構,108674,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收容人數;收容對象_安養;收容對象_養護;收容對象_長照;收容對象_日照;收容對象_失智;收容對象_遊民;收容對象_其他;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣老人文康、福利服務中心,108679,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣婦女福利服務中心,108680,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣輔具服務單位,108681,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣日間照顧中心,108682,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;可服務人數;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣家庭暴力及性侵害防治中心,108683,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣社區照顧關懷據點,108684,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;成立日期;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣家庭、社會福利服務中心,108686,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;成立日期;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣高風險家庭關懷輔導處遇服務提供單位,108687,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣避難收容所位置及收容人數,108688,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;收容所編號;收容所名稱;收容所鄉鎮市區;收容所村里;地址;管理人;連絡電話;收容人數;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣新住民家庭服務中心,108690,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣實(食)物銀行,108691,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣居家托育服務單位,108692,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣社區活動中心,108693,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;村里;中心名稱;辦理單位;連絡電話;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣餐飲服務提供單位,108694,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙餐飲服務提供單位,108695,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣交通接送服務,108696,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙托育養護服務提供單位,108697,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣急難救助提供單位,108698,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣單親家庭服務提供單位,108699,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣喘息服務提供單位,108700,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務項目;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣友善餐廳,108701,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣特殊教育學校,108706,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;學校名稱;連絡電話;傳真;地址;設立別;教育階段;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣無障礙廁所,108707,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;村里;無障礙廁所名稱;地址;公廁類型;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙鑑定醫院,108708,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;醫院名稱;連絡電話;傳真;電子郵件;地址;新制鑑定類別及向度;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣居家復健提供單位,108709,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣愛心待用店,108710,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣居家護理機構,108711,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,,臺東縣政府
108年度臺東縣就業服務據點,108712,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;據點名稱;辦理單位;連絡電話;傳真;地址;服務區域;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣長期照顧管理中心,108714,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣失智症服務及資源提供單位,108715,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;地址;服務項目;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣護理之家,108716,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;機構屬性;醫事機構代碼;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;106年評鑑成績;107年評鑑成績;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣社區發展協會,108718,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;辦理單位;成立日期;負責人;連絡電話;傳真;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣公共哺集乳室,108720,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;辦理單位;地址;服務時間;設施設備與注意事項;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣高齡友善藥局,108722,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;辦理單位;負責人;連絡電話;傳真;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣視障按摩點,108723,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;視障按摩處所名稱;辦理單位;負責人;連絡電話;電子郵件;地址;服務時間;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣村里辦公室,108726,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;鄉鎮市區;村里辦公室名稱;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣鄉鎮市區公所,108727,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,,臺東縣政府
108年度臺東縣兒童及少年收出養媒合服務單位,108728,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,,臺東縣政府
108年度臺東縣社區教保服務中心/部落互助教保服務中心,108730,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;鄉鎮市區;中心名稱;辦理單位;設立登記日期;設立登記文號;證書字號;負責人;連絡電話;傳真;電子郵件;地址;核定招收總人數;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣志願服務推廣中心/志願服務協會,108731,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣視覺障礙者生活重建中心,108732,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣復康巴士服務單位,108733,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙者社區日間作業設施,108734,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_日間社區作業設施;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙者社區樂活補給站,108735,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣臨時暨短期照顧服務提供單位,108737,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙者生涯轉銜服務提供單位,108738,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
108年度臺東縣身心障礙者牙醫醫療院所,108739,108年度臺東縣智慧福利服務躍升計畫-開放資料收集,資源彙整機關;牙醫醫療院所名稱;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,臺東縣政府
