資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
澎湖縣67處漁港,113488,澎湖縣67處漁港,市（鄉）;港口數;港口,澎湖縣政府
澎湖縣馬公市108年公告地價暨公告土地現值批次資料,113871,澎湖縣馬公市108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
107年通過餐飲衛生管理分級評核制度名單,113890,107年通過餐飲衛生管理分級評核制度名單,編號;食品業者登錄字號;店名;電話;地址;評核等級,澎湖縣政府
澎湖縣七美鄉109年人口年齡層統計,116125,人口年齡層統計,年份;月份;總計;年齡：０歲-４歲;年齡：５-９歲;年齡：１０歲-１４歲;年齡：１５歲-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：１００歲以上,澎湖縣政府
澎湖縣七美鄉109年戶籍動態統計,116126,戶籍動態統計,年份;月份;村別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市109年戶籍動態統計,117294,澎湖縣馬公市109年戶籍動態統計,年度;月份;區域別;鄰數;戶數;人口數;遷入人數;遷出人數;出生人數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市109年各里現住人口數按性別及原住民身分分,117295,澎湖縣馬公市109年各里現住人口數按性別及原住民身分分,年度;月份;區域別;性別;總計;區域人人口數;原住民合計;平地原住民;山地原住民,澎湖縣政府
澎湖縣馬公市109年人口年齡層統計,117296,澎湖縣馬公市109年人口年齡層統計,年度;月份;區域別;性別;年齡：0-4歲;年齡：5-9歲;年齡：10-14歲;年齡：15-19歲;年齡：20-24歲;年齡：25-29歲;年齡：30-34歲;年齡：35-39歲;年齡：40-44歲;年齡：45-49歲;年齡：50-54歲;年齡：55-59歲;年齡：60-64歲;年齡：65-69歲;年齡：70-74歲;年齡：75-79歲;年齡：80-84歲;年齡：85-89歲;年齡：90-94歲;年齡：95-99歲;年齡：100歲以上,澎湖縣政府
澎湖縣公民營加油站清冊,117347,至108年1月為止澎湖縣公民營加油站清冊,營業主體;負責人;站名;營業日期;聯絡電話;聯絡地址,澎湖縣政府
澎湖縣最近5年房屋稅綜合統計表,117348,澎湖縣最近5年房屋稅綜合統計表,年度別;合計戶數;應稅戶數;免稅戶數;應稅面積;免稅面積;應稅現值;免稅現值;合計稅額;本稅稅額,澎湖縣政府
澎湖縣七美鄉109年公告地價暨公告土地現值批次資料,117449,澎湖縣七美鄉109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣望安鄉109年公告地價暨公告土地現值批次資料,117450,澎湖縣望安鄉109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣馬公市109年公告地價暨公告土地現值批次資料,117451,澎湖縣馬公市109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣西嶼鄉109年公告地價暨公告土地現值批次資料,117452,澎湖縣西嶼鄉109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣湖西鄉109年公告地價暨公告土地現值批次資料,117453,澎湖縣湖西鄉109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣白沙鄉109年公告地價暨公告土地現值批次資料,117454,澎湖縣白沙鄉109年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣108年漁業從業人數,120372,澎湖縣108年各鄉市不同漁業種類的從業人數統計,所屬鄉市;漁業種類;經營模式;人數,澎湖縣政府
澎湖縣現住人口數按性別及年齡分,128711,提供澎湖縣各年齡層人口數,區域別;性別;總計;年齡：0-4歲;年齡：5-9歲;年齡：10-14歲;年齡：15-19歲;年齡：20-24歲;年齡：25-29歲;年齡：30-34歲;年齡：35-39歲;年齡：40-44歲;年齡：45-49歲;年齡：50-54歲;年齡：55-59歲;年齡：60-64歲;年齡：65-69歲;年齡：70-74歲;年齡：75-79歲;年齡：80-84歲;年齡：85-89歲;年齡：90-94歲;年齡：95-99歲;年齡：100歲以上,澎湖縣政府
澎湖縣政府「1999縣民服務專線」每日話務統計報表,128712,澎湖縣政府「1999縣民服務專線」每日話務統計報表,時間;來話數量;要求應答量（1）;應答量（2）;應答率（百分比）;十五秒應答量（3）;十五秒應答率（百分比）等於（3）除（1）;平均通話時間;平均等待時間;最長等時間待;電話外撥量（4）;轉縣府量;電話處理總量等於（2）加（4）,澎湖縣政府
澎湖縣湖西鄉休閒趣處,128713,湖西好鄉,地點;諮詢窗口;電話,澎湖縣政府
馬公市公所最新債務訊息,128714,每月10日公告前1個月之債務資訊,項目;一年以上債務未償餘額（萬元）;短期債務未償餘額（萬元）;平均每人負擔債務（千元）;自償性債務未償餘額（含非營業特種基金）,澎湖縣政府
澎湖縣西嶼鄉公所106年上半年對民間團體補捐助經費明細表(半年報),128715,澎湖縣西嶼鄉公所106年上半年對民間團體補捐助經費明細表(半年報),工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;為除外規定之民間團體;非除外規定之民間團體,澎湖縣政府
澎湖縣西嶼鄉公所106年下半年對民間團體補捐助經費明細表(半年報),128716,澎湖縣西嶼鄉公所106年下半年對民間團體補捐助經費明細表(半年報),工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;為除外規定之民間團體,澎湖縣政府
澎湖縣西嶼鄉公所107年上半年對民間團體補捐助經費明細表(半年報),128717,澎湖縣西嶼鄉公所107年上半年對民間團體補捐助經費明細表(半年報),工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;為除外規定之民間團體;非除外規定之民間團體,澎湖縣政府
澎湖縣馬公市108年戶籍動態統計,128718,澎湖縣馬公市108年戶籍動態統計,年度;月份;區域別;鄰數;戶數;人口數;遷入人數;遷出人數;出生人數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣地名譯寫,129942,澎湖縣地名譯寫,類別;地名;譯寫;所屬直轄市-縣;所屬鄉;所屬村,澎湖縣政府
