資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
行動通信業務通話分鐘數,22591,2G/3G/4G行動通信業務通話分鐘數等統計資料,統計期;類別;業者名稱;通話分鐘數（分）,國家通訊傳播委員會
行動通信業務基地臺統計數,22592,行動通信業務基地臺統計資料含3G、4G各縣市業者基地臺數量，2G部分至106/6/30 停止服務,縣市;統計期;業者名稱;類別;基地臺,國家通訊傳播委員會
兩岸來去電話量,22593,各業者兩岸來去電話量等統計資料,統計期;業者名稱;來話次數;來話分鐘數;去話次數;去話分鐘數,國家通訊傳播委員會
長途電話電路數,22594,各業者國內、外長途電話電路數等統計資料,統計期;業者名稱;總計;國內長途電話;國際電路/合計;國際電路/電話電路;國際電路/數據電路,國家通訊傳播委員會
國際電話去話次數,22595,各業者國際電話去話次數等統計資料,統計期;業者名稱;國家名稱;去話次數,國家通訊傳播委員會
國際電話去話分鐘數,22596,各業者國際電話去話分鐘數等統計資料,統計期;業者名稱;國家名稱;去話分鐘數,國家通訊傳播委員會
數據通信業務概況,22598,各業者出租數據電路數、分封交換式用戶數等統計資料,統計期;業者名稱;出租數據電路數/總計（路）;出租數據電路數/國內;出租數據電路數/國際;分封交換式/用戶數（戶）;分封交換式/資訊量（節）,國家通訊傳播委員會
固定通信綜合網路業務營運概況統計表,22599,各業者市內網路、長途網路、國際網路營業收入等統計資料,統計期;業者名稱;特許執照數（張）;市內網路/營業收入（千元）;市內網路/用戶數＼合計（戶）;市內網路/去話分鐘數（分）;市內網路/門號數（門）;長途網路/營業收入（千元）;長途網路/去話分鐘數（分）;國際網路/營業收入（千元）;國際網路/去話分鐘數（分）;國際網路/去話次數（次）;國際網路/來話分鐘數（分）;整體服務數位網路用戶數（戶）;建置ADSL數（路）;公用電話數（具）,國家通訊傳播委員會
國家通訊傳播委員會辦理公告案、許可案及處分案統計表,22600,公告案、許可案及處分案等統計資料,統計期;案類;業別;件數,國家通訊傳播委員會
建築物電信設備及空間設置業務量件數與金額統計,22601,各縣市建築物電信設備及空間設置業務量件數等統計資料,統計期;費用代碼別;開立單位別;件數;審查金額（元）,國家通訊傳播委員會
電信普及服務補助金額一覽表,22602,電信普及服務補助金額等資料,統計期;服務項目名稱;去話次數,國家通訊傳播委員會
電信管制射頻器材型式認證件數與金額統計,22603,電信管制射頻器材型式認證件數等統計資料,統計期;電信管制射頻器材類別;認證機構別;件數;金額（元）,國家通訊傳播委員會
電信設備手機幅射值審驗合格型號數量統計,22604,電信設備手機幅射值審驗合格型號件數等統計數量,統計期;設備種類;廠牌;驗證機構;件數,國家通訊傳播委員會
電信設備電信終端設備型式認證件數與金額統計,22605,電信設備電信終端設備型式認證審驗件數等統計資料,統計期;電信終端設備類別;認證機構別;件數;金額（元）,國家通訊傳播委員會
電信管制射頻器材經營許可業務家數統計,24178,電信管制射頻器材經營許可業務家數統計,統計期;輸入/製造別;縣市別;家數,國家通訊傳播委員會
電信工程業家數統計,24179,電信工程業家數統計,統計期;級別;縣市別;家數,國家通訊傳播委員會
衛星電視家數、頻道數統計,24180,衛星電視家數、頻道數統計,統計期;業者名稱;業務別;家數;家數新增;家數註銷或廢止;頻道數;頻道數新增;頻道數註銷或廢止,國家通訊傳播委員會
衛星電視頻道屬性統計,24181,衛星電視頻道屬性統計,統計期;頻道屬性;頻道節目類型;頻道數,國家通訊傳播委員會
衛星電視營運概況統計,24182,衛星電視營運概況統計,統計期;業者名稱;營業收入（元）;營業外收入（元）;營業毛利（元）;營業淨利（元）;稅後淨利（元）,國家通訊傳播委員會
無線電視營運概況統計,24183,無線電視營運概況統計,統計期;業者名稱;營業收入（元）;營業外收入（元）;營業毛利（元）;營業淨利（元）;稅後淨利（元）,國家通訊傳播委員會
無線廣播營運概況統計,24184,無線廣播營運概況統計,統計期;業者名稱;營業收入（元）;營業外收入（元）;營業毛利（元）;營業淨利（元）;稅後淨利（元）,國家通訊傳播委員會
衛星電視頻道播放節目按新播、首播及重播分之時數與比例,24185,衛星電視頻道播放節目按新播、首播及重播分之時數與比例,統計期;業者名稱;頻道名稱;總時數;新播;首播;重播,國家通訊傳播委員會
衛星電視頻道播放節目按自製、外購分之時數與比例,24186,衛星電視頻道播放節目按自製、外購分之時數與比例,統計期;業者名稱;頻道名稱;總時數;自製;外購,國家通訊傳播委員會
衛星電視頻道播放節目按製作規格分之時數與比例,24187,衛星電視頻道播放節目按製作規格(HD、SD)分之時數與比例,統計期;業者名稱;頻道名稱;總時數;HD;SD,國家通訊傳播委員會
衛星電視頻道播放節目來源比例,24188,衛星電視頻道播放節目來源比例,統計期;頻道名稱;來源比例總計;本國;日本;韓國;美國;英國;法國;德國;印度;越南;其他,國家通訊傳播委員會
無線電視頻道播放節目時數與比例,24189,無線電視頻道播放節目時數與比例,統計期;頻道名稱;時數－按類型分;新播;首播;重播;時數－按方式分;自製;外購,國家通訊傳播委員會
無線電視頻道播放節目按製作規格分之時數統計,24190,無線電視頻道播放節目按製作規格分之時數統計,統計期;頻道名稱;年度播映總時數;高畫質;標準畫質,國家通訊傳播委員會
無線電視頻道播放節目來源比例,24191,無線電視頻道播放節目來源比例,統計期;頻道名稱;來源比例總計;本國;日本;韓國;美國;英國;印度;其他,國家通訊傳播委員會
無線電視頻道播放節目依發音分之時數統計,24192,無線電視頻道播放節目依發音分之時數統計,統計期;頻道名稱;年度播映總時數;國語;台語;客語;原住民語;本國其他方言;英語;其他外國語言,國家通訊傳播委員會
無線電視頻道播放節目按節目類型分之時數統計,24194,無線電視頻道播放節目按節目類型分之時數統計,統計期;頻道名稱;年度播映總時數;新聞;兒童;戲劇;娛樂;生活資訊;財經股市;體育;教育文化;其他,國家通訊傳播委員會
無線廣播電台播放節目按自製、外製、聯播分之時數統計,24195,無線廣播電台播放節目按自製、外製、聯播分之時數統計,統計期;頻道名稱;時數總計;自製;外購;聯播,國家通訊傳播委員會
無線廣播電台播放節目依播出語言分之時數統計,24196,無線廣播電台播放節目依播出語言分之時數統計,統計期;頻道名稱;年度播映總時數;國語;台語;客語;原住民語;本國其他方言;英語;其他外國語言,國家通訊傳播委員會
無線廣播電台播放節目按節目類型分之時數統計,24197,無線廣播電台播放節目按節目類型分之時數統計,統計期;頻道名稱;年度播映總時數;新聞政令宣導;教育文化;公共服務;大眾娛樂,國家通訊傳播委員會
無線廣播員工人數、主管人數統計,24199,無線廣播員工人數、主管人數統計,統計期;業者名稱;性別;研究所及以上員工人數;大專、學院及大學員工人數;高中（職）及以下員工人數;主管人數,國家通訊傳播委員會
無線電視員工人數、主管人數統計,24200,無線電視員工人數、主管人數統計,統計期;業者名稱;性別;研究所及以上員工人數;大專、學院及大學員工人數;高中（職）及以下員工人數;主管人數,國家通訊傳播委員會
傳播內容民眾依媒體類別分類之申訴意見,24201,傳播內容民眾依媒體類別分類之申訴意見,統計期;媒體類別;件數,國家通訊傳播委員會
傳播內容民眾依申訴民眾性別分類之申訴意見,24202,傳播內容民眾依申訴民眾性別分類之申訴意見,統計期;媒體類別;性別;件數,國家通訊傳播委員會
傳播內容民眾依不妥類型分類之申訴意見,24203,傳播內容民眾依不妥類型分類之申訴意見,統計期;節目類型;不妥類型;件數,國家通訊傳播委員會
傳播內容民眾依陳情管道分類之申訴意見,24204,傳播內容民眾依陳情管道分類之申訴意見,統計期;陳情管道;件數,國家通訊傳播委員會
電視使用行為及滿意度調查統計-視訊媒介使用情形,24842,電視使用行為及滿意度調查統計-視訊媒介使用情形,統計期;視訊媒介類型;收視設備使用率;主要收視設備使用率;次要收視設備使用率,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網統計,24855,村村或部落(鄰)有寬頻上網統計,統計期;業者名稱;戶數;實際住戶數（A）;人口數;市話戶數（B）;市話普及率（B/A）;寬頻戶數（C）;建設port數（D）;設備使用率（C/D）;寬頻普及率（C/A）;建設光纜公里數;建設經費,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－各縣市歷年平均寬頻普及率,24859,村村或部落(鄰)有寬頻上網－各縣市歷年平均寬頻普及率,統計期;業者名稱;縣市別;寬頻普及率,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－年度計畫寬頻普及率,24860,村村或部落(鄰)有寬頻上網－年度計畫寬頻普及率,統計期;業者名稱;縣市別;寬頻普及率,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－各縣市歷年總建設點,24861,村村或部落(鄰)有寬頻上網－各縣市歷年總建設點,統計期;業者名稱;縣市別;總建設點,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－年度計畫建設點,24865,村村或部落(鄰)有寬頻上網－年度計畫建設點,統計期;業者名稱;建設點,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－各縣市歷年總經費,24866,村村或部落(鄰)有寬頻上網－各縣市歷年總經費,統計期;業者名稱;縣市別;經費（元）,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－年度計畫經費,24867,村村或部落(鄰)有寬頻上網－年度計畫經費,統計期;業者名稱;經費(元),國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－各縣市歷年設備平均使用率,24869,村村或部落(鄰)有寬頻上網－各縣市歷年設備平均使用率,統計期;業者名稱;縣市別;使用率,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－年度計畫設備使用率,24870,村村或部落(鄰)有寬頻上網－年度計畫設備使用率,統計期;業者名稱;使用率,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－各縣市歷年總建設點（建設點按普及率分）,24871,村村或部落(鄰)有寬頻上網－各縣市歷年總建設點（建設點按普及率分）,統計期;普及率;業者名稱;建設點,國家通訊傳播委員會
村村或部落(鄰)有寬頻上網－年度計畫建設點（建設點按普及率分）,24872,村村或部落(鄰)有寬頻上網－年度計畫建設點（建設點按普及率分）,統計期;普及率;業者名稱;建設點,國家通訊傳播委員會
全國各縣市偏遠地區高速寬頻統計,24874,全國各縣市偏遠地區高速寬頻統計,統計期;村里別;鄰數;行政戶數（C）;人口數;目前寬頻戶數（A）;寬頻普及率（A/C）;12Mbps供裝距離內可供裝之寬頻用戶數（B）;12Mbps寬頻服務平均涵蓋率（B/A）;寬頻服務平均涵蓋率已達100%村里總數（1：已達100%）;可提供12Mbps以上高速寬頻服務之村里數（D）（1：可提供）;電信普及定義偏鄉之村里數（E）（1：定義）;村村有12Mbps寬頻達成率（D/E）;可提供12Mbps以上高速寬頻服務之原民鄉村里數（F）（1：可提供）;電信普及定義偏鄉之原民鄉村里數（G）;原民鄉村村有12Mbps寬頻達成率（F/G）,國家通訊傳播委員會
衛星電視員工人數、主管人數統計,24875,衛星電視員工人數、主管人數統計，本資料所列數據係由業者自行提供。,統計期;業者名稱;性別;研究所及以上員工人數;大專、學院及大學員工人數;高中（職）及以下員工人數;主管人數,國家通訊傳播委員會
有線電視各項報酬率,26909,有線電視業者報酬率,統計期;業者名稱;總資產報酬率（稅後）;股東權益報酬率（稅後）;年獲利率,國家通訊傳播委員會
有線電視員工人數、主管人數統計,26910,有線電視員工人數、主管人數統計,統計期;業者名稱;性別;研究所及以上員工人數;大專、學院及大學員工人數;高中（職）及以下員工人數;主管人數,國家通訊傳播委員會
有線電視訂戶數及普及率,26911,有線電視訂戶數及普及率,統計期;業者名稱;訂戶數;數位付費訂戶數;數位機上盒訂戶數;數位付費普及率;數位機上盒普及率,國家通訊傳播委員會
有線電視營運概況,26912,有線電視營運概況,統計期;業者名稱;營業收入（元）;營業成本（元）;營業毛利（元）;營業費用（元）;營業淨利（元）;營業外收入（元）;營業外支出（元）;稅前淨利（元）;所得稅費用（元）;稅後淨利（元）,國家通訊傳播委員會
第二類電信事業營運概況統計,26913,第二類電信事業營運概況統計,統計期;業者名稱;許可執照數（張）;營業收入（千元）;網際網路接取帳號數合計（戶）;撥接;固接專線;ADSL / ≦768K;ADSL / 1M;ADSL / 2M;ADSL / 3M~8M;ADSL / ≧12M;VDSL / 10M;VDSL / >10M;Ethernet / 10M;Ethernet / >10M;Cable Modem;無線上網（PWLAN）;其他,國家通訊傳播委員會
通訊傳播監督管理基金105年會計月報,27650,基金來源、用途及餘絀表、平衡表、購建固定資產執行情形明細表(自106年2月5日起不再更新),基金來源;用途及餘絀表;平衡表;購建固定資產執行情形明細表,國家通訊傳播委員會
寬頻用戶數,27953,寬頻用戶數(含有線及無線),年度;月份;有線寬頻帳號-ADSL;有線寬頻帳號-FTTX;有線寬頻帳號-Cable Modem;有線寬頻帳號-固接專線;無線寬頻帳號-PWLAN;總計,國家通訊傳播委員會
國家通訊傳播委員會105年度法定預算,27957,國家通訊傳播委員會105年度法定預算書表(自105年2月24日起不再更新),款;項;目;節;科目名稱;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
MOD用戶數,27974,中華電信MOD用戶累積數,年月;中華電信MOD累計用戶數（戶）,國家通訊傳播委員會
有線廣播電視事業發展基金105年會計月報,28356,有線廣播電視事業發展基金105年會計月報(自106年2月5日起不再更新),基金來源;用途及餘絀表;平衡表,國家通訊傳播委員會
國家通訊傳播委員會105年會計月報,28477,國家通訊傳播委員會105年會計月報(自106年2月5日起不再更新),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,國家通訊傳播委員會
廣播電臺業者資料,29225,廣播電臺業者資料,申請者中文名稱;業務名稱;廣播電臺名稱;總臺分臺;事業類別;頻率類別;設臺宗旨,國家通訊傳播委員會
船舶基本資料(持有有效船舶電臺執照者),29228,持有有效船舶電臺執照者之船舶基本資料,船舶編號;船舶中文名稱;所有人縣市,國家通訊傳播委員會
電信管制射頻器材經營許可執照,29231,電信管制射頻器材經營許可執照,申請者中文名稱;申請者統編;郵遞區號;縣市;鄉鎮市區;地址,國家通訊傳播委員會
頻譜使用現況,29232,電信、廣播頻譜使用現況,業者名稱;業務;使用頻率;執照期限;區域,國家通訊傳播委員會
行動寬頻用戶每月平均數據用量,30770,行動寬頻用戶每月平均數據用量,年月;4G數據傳輸量（GBytes）;用戶數;平均每一用戶4G數據傳輸量（GBytes）,國家通訊傳播委員會
行動通信用戶平均每月簡訊用量,30771,行動通信用戶平均每月簡訊用量,種類;年月;業者名稱;簡訊量（通）;用戶數;平均用戶簡訊量（通）,國家通訊傳播委員會
行動通信用戶平均每月通話時間,30773,行動通信用戶平均每月通話時間,種類;年月;業者名稱;通話分鐘數（分）;用戶數;平均用戶通話分鐘數（分）,國家通訊傳播委員會
各業者通過ISMS驗證清冊,33245,各業者通過ISMS驗證清冊,受證日期;公司名稱;業務代碼-無線廣播;業務代碼-無線電視;業務代碼-有線電視;業務代碼-衛星電視;業務代碼-一類電信;業務代碼-二類電信;驗證機構代碼;驗證機構名稱;驗證標準;有效日期;認證範圍,國家通訊傳播委員會
國家通訊傳播委員會106年度單位預算案,35352,國家通訊傳播委員會106年度單位預算案書表(自105年10月25日起不再更新),款;項;目;節;科目名稱;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
106年度通訊傳播監督管理基金附屬單位預算案,35362,106年度通訊傳播監督管理基金附屬單位預算案書表(自105年10月25日起不再更新),,國家通訊傳播委員會
106年度有線廣播電視事業發展基金附屬單位預算案,35363,106年度有線廣播電視事業發展基金附屬單位預算案書表(自105年10月25日起不再更新),基金來源用途及餘絀預計表;現金流量預計表;基金來源明細表;基金用途明細表;單位成本分析表;預計平衡表;5年來主要業務計畫分析表;員工人數彙計表;用人費用彙計表;各項費用彙計表;固定項目明細表,國家通訊傳播委員會
行動通信業務基地臺統計(區分鄉鎮),41256,各鄉鎮行動通信業務(2G/3G/4G)基地臺統計數量，其中2G部分因系統於106/6/30終止，106/7以後不再提供2G資訊。,縣市;鄉鎮區;統計期;類別;基地臺,國家通訊傳播委員會
105年度有線廣播電視事業發展基金附屬單位預算,43951,105年度有線廣播電視事業發展基金附屬單位預算書表(106年3月9日後不再更新),基金來源用途及餘絀預計表;現金流量預計表;基金來源明細表;基金用途明細表;單位成本分析表;預計平衡表;5年來主要業務計畫分析表;員工人數彙計表;用人費用彙計表;各項費用彙計表;固定項目明細表,國家通訊傳播委員會
105年度通訊傳播監督管理基金附屬單位預算,43952,105年度通訊傳播監督管理基金附屬單位預算書表(106年3月9日後不再更新),基金來源用途及餘絀預計表;現金流量預計表;基金來源明細表;基金用途明細表;單位成本分析表;預計平衡表;5年來主要業務計畫分析表;員工人數彙計表;用人費用彙計表;各項費用彙計表;增購及汰舊換新管理用公務車輛明細表;固定項目明細表,國家通訊傳播委員會
有線廣播電視事業發展基金106年會計月報,44040,有線廣播電視事業發展基金106年會計月報,,國家通訊傳播委員會
通訊傳播監督管理基金106年會計月報,44056,基金來源、用途及餘絀表、平衡表、購建固定資產計畫執行情形明細表,基金來源;用途及餘絀表;平衡表;購建固定資產計畫執行情形明細表,國家通訊傳播委員會
國家通訊傳播委員會106年度會計月報,44065,國家通訊傳播委員會會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_零用金;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國家通訊傳播委員會
國家通訊傳播委員會106年度單位預算,44805,國家通訊傳播委員會106年度單位預算書表(106年4月10日後不再更新),款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
國家通訊傳播委員會政府資料開放諮詢小組會議紀錄,54392,國家通訊傳播委員會政府資料開放諮詢小組104年起歷次會議紀錄,會議名稱;時間;地點;主席;出席委員;會議紀錄;簡報;其他,國家通訊傳播委員會
國家通訊傳播委員會107年度單位預算案書表,54768,國家通訊傳播委員會107年度單位預算案書表(自106年9月26日起不再更新),款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
107年度有線廣播電視事業發展基金附屬單位預算案,54770,107年度有線廣播電視事業發展基金附屬單位預算案書表(自106年9月26日起不再更新),,國家通訊傳播委員會
107年度通訊傳播監督管理基金附屬單位預算案,54771,107年度通訊傳播監督管理基金附屬單位預算案書表(自106年9月26日起不再更新),,國家通訊傳播委員會
推動公有建物及土地設置基地臺績效,55062,提供從93年起中央機關及地方機關推動公有建物及土地設置基地臺績效相關資料,年度;機關名稱;業者於每年十月三十一日前提出申請總件數（C）;業者申請不符法令規定件數（D）;業者主動撤回申請件數（E）;其他（F）;業者申請總件數（B=C-D-E-F）;建置總件數（A）;績效評量基準建置率（Y=A/B）;貢獻權重（X=A/該年度中央或地方政府總件數）;機關績效（Z=Y*X）,國家通訊傳播委員會
有線廣播電視事業發展基金107年會計月報,76309,有線廣播電視事業發展基金107年會計月報,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度可用預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比;本年度法定預算數,國家通訊傳播委員會
通訊傳播監督管理基金107年會計月報,77320,基金來源、用途及餘絀表、平衡表、固定資產建設改良擴充執行情形明細表,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度可用預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比;本年度法定預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,國家通訊傳播委員會
106年度有線廣播電視事業發展基金附屬單位預算,77750,106年度有線廣播電視事業發展基金附屬單位預算書表(自107年3月9日起不再更新),,國家通訊傳播委員會
106年度通訊傳播監督管理基金附屬單位預算,77755,106年度通訊傳播監督管理基金附屬單位預算書表(自107年3月9日起不再更新),,國家通訊傳播委員會
國家通訊傳播委員會107年度單位預算,78632,國家通訊傳播委員會107年度單位預算書表(107年3月31日後不再更新),款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
國家通訊傳播委員會107年會計月報,85778,國家通訊傳播委員會107年會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國家通訊傳播委員會
國家通訊傳播委員會中央政府前瞻基礎建設計畫第1期特別預算會計月報,87835,中央政府前瞻基礎建設計畫第1期特別預算會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;業務計畫或工作計畫;經資門;執行數;會計分類;項目;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;會計科目編號;會計科目名稱;金額_本月數;金額_累計數,國家通訊傳播委員會
數位無線電視電臺發射機資訊,95107,數位無線電視電臺發射機基本資料,所屬單位;電臺名稱;縣市;鄉鎮市區,國家通訊傳播委員會
數位無線電視改善站資訊列表,95159,數位無線電視改善站基本資訊。,編號;站名;站臺位置;產權歸屬單位;地區所轄區處;建站完成日期,國家通訊傳播委員會
建築物電信設備光纖審查及審驗合格案件,96215,建築物電信設備光纖審查及審驗合格案件之所在地、建照號碼及審查審驗完成日期等資訊。,案件編號;縣市;建物名稱;建造執照號碼;審查完成日期;用戶側光纜,國家通訊傳播委員會
國家通訊傳播委員會監督之財團法人基本資料,99061,本會監督之財團法人電信技術中心、台灣網路資訊中心基本資料,財團法人統一編號;財團法人名稱;財團法人代碼;設立許可文號;設立許可日期;許可機構;所在地;董事長;執行長;狀態;聯絡電話;聯絡地址;官方網址;原始設立金額(萬元);最新法人登記證書之財產總額(萬元),國家通訊傳播委員會
國家通訊傳播委員會108年度法定預算,99215,國家通訊傳播委員會108年度法定預算書表(自108年2月22日起不再更新),,國家通訊傳播委員會
107年度通訊傳播監督管理基金附屬單位預算,99218,107年度通訊傳播監督管理基金附屬單位預算書表(自108年2月22日起不再更新),SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明;科目及業務項目;單位;預算數-數量;預算數-利率;預算數-金額;業務計畫及用途別科目;計畫內容說明;計畫別;單位成本或平均利率;數量;民國105年12月31日實際數;科目;民國107年12月31日預計數;民國106年12月31日預計數;年度及項目;上年度最高可進用員額數;本年度增減數;本年度最高可進用員額數;正式員額薪資;聘僱人員薪資;超時工作報酬;津貼;獎金-年終獎金;獎金-考績獎金;獎金-其他;退休及卹償金-退休金;退休及卹償金-卹償金;資遣費;福利費-分擔保險費;福利費-傷病醫藥費;福利費-提撥福利金;福利費-其他;提繳費;合計;兼任人員用人費用;總計;科目名稱;通訊傳播監理政策企劃計畫;通訊傳播基礎設施事務監理計畫;平臺事業監理計畫;通訊傳播射頻與資源業務監理計畫;傳播事務監理計畫;法制業務計畫;地區監理計畫;一般建築及設備計畫;增購部分-數量;增購部分-金額;汰舊換新部分-數量;汰舊換新部分-金額;合計-數量;合計-金額;取得成本_舉債數;以前年度累計折舊_長期投資評價_未攤銷溢價;本年度增加數;本年度減少數;本年度累計折舊_長期投資評價變動數_攤銷數;期末餘額,國家通訊傳播委員會
