資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
完全以電能為動力之電動機車使用牌照稅稅額表,84383,完全以電能為動力之電動機車馬達馬力對應稅額表,馬達最大馬力英制馬力_HP;馬達最大馬力公制馬力_PS;電動機車稅額_新臺幣元,臺中市政府地方稅務局
機車使用牌照稅稅額表,84384,機車汽缸排氣量對應稅額表,汽缸總排氣量_立方公分;機車稅額_新臺幣元,臺中市政府地方稅務局
臺中市國中小高中職學校周邊人行道禁菸範圍表,84385,臺中市國中小高中職學校周邊人行道禁菸範圍表,行政區;學校名稱;禁菸範圍,臺中市政府衛生局
臺中市消防安全檢查重大不合格場所,84386,臺中市消防安全檢查重大不合格場所,場所名稱;場所地點;檢查結果;檢查日期,臺中市政府消防局
臺中市歷次發布天然災害停止上班上課相關訊息一覽表,84387,臺中市歷次發布天然災害停止上班上課相關訊息一覽表,日期;天然災害類別;照常或停止上班上課情形;備註,臺中市政府人事處
臺中市政府所屬公務人員歷年參加晉升薦任官等訓練參訓及格比例,84388,臺中市政府所屬公務人員歷年參加晉升薦任官等訓練參訓及格比例,機關代碼;縣市別代碼;參訓年度;訓練名稱;參訓人數;完訓人數;及格人數;不及格人數;及格率;完訓率,臺中市政府人事處
臺中市建築物公共安全檢查簽證及申報 核准備查件數,84390,臺中市建築物公共安全檢查簽證及申報 核准備查件數,公安申報區間;A類;B類;C類;D類;E類;F類;G類;H類,臺中市政府都市發展局
臺中市土地段代碼對照表,84391,臺中市土地地段名及其代碼之對照表。,段;小段;代碼;備註;所區碼,臺中市政府地政局
臺中市水利局轄管滯洪池,84392,臺中市水利局轄管滯洪池，以KML格式提供相關資訊,項次;行政區;名稱;位置;滯洪量_m3;面積_公頃;管理單位;X;Y;備註,臺中市政府水利局
臺中市與各國際姊妹市暨友好城市締結資料(API),84395,本資料集為本市與各國際姊妹市暨友好城市締結資料，內含城市名稱、官方網站網址及其所屬國家、雙方締盟日期及雙方代表主持人等資料。,cid;city;city_en;introduction;website;emblem_url;signing_date;signing_place;moderator_tccg;moderator_sfc;coid;country;country_en;caid;category;category_en,臺中市政府秘書處
臺中市各區區公所原住民服務窗口聯絡電話,84398,臺中市各區區公所原住民服務窗口聯絡電話,機關名稱;單位;電話,臺中市政府原住民族事務委員會
臺中市區公所水門,84399,臺中市區公所水門位址，以KML格式提供相關資訊,序號;溪名_左右岸;縣市鄉鎮;區別;里別;電動4m2以上_含;手動4m2以上_含;手動4m2以下_不含;自動4m2以上_含;自動4m2以下_不含;箱涵和管涵4m2以上_含;箱涵和管涵4m2以下_不含;材質;座數;門數;孔數;X;Y;操作管理人員姓名;電話;權責單位;X1;Y1,臺中市政府水利局
臺中市收費公用廣告欄設置地點一覽表,84403,臺中市收費公用廣告欄設置地點一覽表及Q&A，可直接查詢收費公用廣告欄設置地點及相關Q&A。,區別;編號;里別;設置地點;受理申請單位;聯絡方式,臺中市政府民政局
臺中市市政會議專案報告提案及頒獎資訊(CSV),84404,市政會議係臺中市政府最高決策會議，為讓民眾更瞭解整體市政推動情形，除開會當天透由網路直播方式提供市民線上參與外，亦於當天晚上藉由有線電視頻道重播及上傳至臺中視界網（http://vod.taichung.gov.tw/lp.asp?CtNode=6734&CtUnit=3190&BaseDSD=67&mp=1），另市政會議紀錄置於本府網站（http://www.taichung.gov.tw/lp.asp?CtNode=26110&CtUnit=2546&BaseDSD=7&mp=1001D），市民可充分清楚了解市政府各項計畫執行情形。,次數;類型;地點;會議日期;會議主席;開會時間;散會時間;會議摘要;頒獎資訊;獻獎資訊;邀請貴賓;人數,臺中市政府研究發展考核委員會
臺中市政府開發工業區及都市計畫工業區,84406,臺中市政府申請設置開發之工業區及產業園區，資料內容包含其行政區、工業區名稱、工業區面積、管理單位、工業區網址及鄰近道路等。,行政區;工業區名稱;工業區面積;管理單位;工業區網址;鄰近道路,臺中市政府經濟發展局
臺中市刑事案件統計資料-105年12月,84409,臺中市刑事案件統計資料,分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市政府地方稅務局106年厝邊服務要您好稅服務件數統計表,84416,本局106年1-12月厝邊服務要您好稅服務件數統計表,機關代碼;單位;項目;件數,臺中市政府地方稅務局
臺中市刑事案件統計資料-107年1月,84417,臺中市刑事案件統計資料-1月,分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市政府地方稅務局106年全功能服務櫃台服務件數統計表,84418,106年1-12月全功能服務櫃台服務件數統計表,機關代碼;單位;月份;件數,臺中市政府地方稅務局
106年1-11月水質檢驗結果報告,84422,水質檢驗結果報告,檢驗編號;收樣日期;場所名稱;區域;檢驗結果,臺中市政府衛生局
臺中市土地徵收補償市價查估及評議作業情形表,84423,本市土地徵收補償市價查估及評議作業情形,年度;估價基準日;案件數量;備註,臺中市政府地政局
105年食品業衛生自主管理評核優良級業者名單 (效期:106.2.24-107.12.31),84425,105年參加衛生自主管理評核總計有201家大型餐飲業者(面積＞300m2)，計有180家取得優良標章，其中「特優5家」、「優級127家」、「良級48家」。,特優5家;店名;地址;等級,臺中市政府衛生局
臺中市水利局抽水站,84426,臺中市水利局建置各抽水站位址，以KML格式提供相關資訊,主要設備;主抽水機：數量;主抽水機：口徑;主抽水機：額定揚程;主抽水機：額定水量;柴油引擎：數量;柴油引擎：額定轉速;柴油引擎：額定馬力;發電機：數量;發電機：功率;發電機：電壓;水閘門：數量;水閘門型式;水閘門：規格;撈污機：數量;撈污機：型式;撈污機：規格;燃油系統：日用油箱數量;燃油系統：日月油箱容量;燃油系統：主油槽容量;燃油系統：油泵數量;燃油系統：油泵型式;X;Y;LON;LAT,臺中市政府水利局
臺中市刑事案件統計資料-107年2月,84427,臺中市刑事案件統計資料-2月,分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市消防人力年齡統計表,84430,臺中市政府消防局105年底人力與年齡之統計資料,單位;未滿25歲;_25歲至29歲;_30歲至34歲;_35歲至39歲;_40歲至44歲;_45歲至49歲;_50歲至54歲;_55歲至59歲;_60歲至64歲;_65歲以上,臺中市政府消防局
臺中市消防人力性別官等統計表,84431,臺中市政府消防局108年人力性別官等之統計資料,按官等分;本局總計;10職等以上合計;警監;簡任;6至9職等合計;警正;荐任;5職等以下合計;警佐;委任;男;女,臺中市政府消防局
臺中市消防人力學歷統計表,84432,臺中市政府消防局108年人力與學歷之統計資料,按學歷分;中央警察大學研究所;中央警察大學;中央警察大學專修科;中央警察大學警佐班;警察專科學校專科警員班;警察專科學校警員班;一般研究所;一般大學;一般專科;一般高中職;一般初中以下,臺中市政府消防局
臺中市原住民族部落大學,84433,109年度部落大學開課資訊,課程編號;課程名稱;上課地點;講師,臺中市政府原住民族事務委員會
臺中市常備兵役男家屬106年第3季各項扶(慰)助經費統計表,84434,臺中市常備兵役男家屬106年第3季各項扶(慰)助經費統計,役別;鄉鎮市區別;一次安家費件戶數;一次安家費金額;三節生活扶助金件戶數;三節生活扶助金金額;生育補助金件戶數;生育補助金金額;喪葬補助金件戶數;喪葬補助金金額;急難慰助金件戶數;急難慰助金金額;健保補助費件戶數;健保補助費金額;醫療補助費件戶數;醫療補助費金額,臺中市政府民政局
臺中市政府常備兵役男家屬106年第2季各項扶(慰)助經費統計表,84436,臺中市政府常備兵役男家屬106年第2季各項扶(慰)助經費統計表,役別;鄉鎮市區別;一次安家費件戶數;一次安家費金額;三節生活扶助金件戶數;三節生活扶助金金額;生育補助金件戶數;生育補助金金額;喪葬補助金件戶數;喪葬補助金金額;急難慰助金件戶數;急難慰助金金額;健保補助費件戶數;健保補助費金額;醫療補助費件戶數;醫療補助費金額,臺中市政府民政局
兵役體位區分查詢系統操作行為資料,84437,兵役體位區分查詢系統操作行為資料,物件識別碼;用戶識別碼;網頁單元;選單名稱;值一;值二;值三;值四;值五;日期時間,臺中市政府民政局
兵役體位區分查詢系統使用軌跡資料,84438,兵役體位區分查詢系統使用軌跡資料,登入序號;日期時間;平台;手機;瀏覽器;版本;機器;介紹;參考;資料,臺中市政府民政局
臺中市政府常備兵役男家屬106年第4季各項扶(慰)助經費統計表,84439,臺中市政府常備兵役男家屬106年第4季各項扶(慰)助經費統計表,役別;鄉鎮市區別;一次安家費件戶數;一次安家費金額;三節生活扶助金件戶數;三節生活扶助金金額;生育補助金件戶數;生育補助金金額;喪葬補助金件戶數;喪葬補助金金額;急難慰助金件戶數;急難慰助金金額;健保補助費件戶數;健保補助費金額;醫療補助費件戶數;醫療補助費金額,臺中市政府民政局
臺中市政府替代役役男家屬106年第4季各項扶(慰)助經費統計表,84440,臺中市政府替代役役男家屬106年第4季各項扶(慰)助經費統計表。,區別;役別;一次安家費件戶數;一次安家費金額;三節生活扶助金件戶數;三節生活扶助金金額;生育補助金件戶數;生育補助金金額;喪葬補助金件戶數;喪葬補助金金額;急難慰助金件戶數;急難慰助金金額;健保補助費件戶數;健保補助費金額;醫療補助費件戶數;醫療補助費金額;傷殘安養津貼件戶數;傷殘安養津貼金額,臺中市政府民政局
臺中市政府警察局106年10月份交通事故資料,84447,本局106年10月份交通事故逐案細部資料,年;月;日;時;分;縣市;區;死;受傷;2-30;天候;光線;道路類別;速限;道路型態;事故位置;路面鋪裝;路面狀態;路面缺陷;障礙物;視距;號誌種類;號誌動作;分向設施;快車道或一般車道間;快慢車道間;路面邊線;事故類型及型態;主要肇因;受傷程度;主要傷處;保護裝備;行動電話;當事者區分_類別;車輛用途;當事者行動狀態;駕駛資格情形;駕駛執照種類;飲酒情形;車輛撞擊部位最初;車輛撞擊部位其他;肇事因素個別;肇事因素主要;肇事逃逸;職業;旅次目的;車種;GPS座標緯度;GPS座標經度,臺中市政府警察局
臺中市106年10月份十大易肇事路段(口),84448,本局106年10月份十大易肇事交通事故資料,編號;轄區分局;路口名稱;A1;A2件數;A2受傷;A3;肇事件數;肇事熱時;主要肇因,臺中市政府警察局
臺中市政府警察局100年7月份交通事故資料,84449,本局100年7月份交通事故資料,年;月;日;時;分;縣市;區;村里;鄰;街道;段;巷;弄;號;街道1;附近;事故類別,臺中市政府警察局
臺中市政府警察局100年8月份交通事故資料,84450,本局100年8月份交通事故資料,年;月;日;時;分;縣市;區;村里;鄰;街道;段;巷;弄;號;街道1;附近;事故類別,臺中市政府警察局
臺中市政府警察局100年10月份交通事故資料,84453,本局100年10月份交通事故資料,年;月;日;時;分;縣市;區;村里;鄰;街道;段;巷;弄;號;街道1;附近;事故類別,臺中市政府警察局
臺中市政府警察局100年11月份交通事故資料,84454,本局100年11月份交通事故資料,年;月;日;時;分;縣市;區;村里;鄰;街道;段;巷;弄;號;街道1;附近;事故類別,臺中市政府警察局
臺中市政府警察局100年12月份交通事故資料,84455,本局100年12月份交通事故資料,年;月;日;時;分;縣市;區;村里;鄰;街道;段;巷;弄;號;街道1;附近;事故類別,臺中市政府警察局
臺中市106年11月份十大易肇事路段(口),84456,臺中市106年11月份十大易肇事交通事故資料,編號;轄區分局;路口名稱;A1;A2件數;A2受傷;A3;肇事件數;肇事熱時;主要肇因,臺中市政府警察局
臺中市 中部科學工業園區臺中基地附近特定區地形圖_TWD97,84457,約93年地測,cad檔案無欄位,臺中市政府都市發展局
臺中市政府衛生局106年盛裝飲用水抽驗結果,84458,106年盛裝飲用水抽驗結果,序號;樣品名稱;抽驗廠商名稱;廠商地址;檢驗項目1;檢驗項目2;檢驗結果,臺中市政府衛生局
臺中市垃圾衛生掩埋場歷年地下水監測結果,84466,臺中市3座垃圾衛生掩埋場歷年地下水監測結果(南屯文山區、大里區、后里區),掩埋場名稱;檢測時間;監測井編號;pH;水溫;導電度;溶氧;懸浮固體;總溶解固體;氨氮;硝酸氮鹽;亞硝酸鹽氮;硫酸鹽;氯鹽;氟鹽;總酚;總硬度;鉛;鎘;銅;鋅;鎳;砷;汞;鐵;錳;總鉻;總有機碳,臺中市政府環境保護局
臺中市政府地方稅務局103年厝邊服務要您好稅服務件數統計表,84467,103年厝邊服務要您好稅服務件數統計表,機關代碼;單位;項目;件數,臺中市政府地方稅務局
臺中市政府地方稅務局102年厝邊服務要您好稅服務件數統計表,84468,102年厝邊服務要您好稅服務件數統計表,機關代碼;單位;項目;件數,臺中市政府地方稅務局
臺中市政府地方稅務局100年全功能服務櫃台服務件數統計表,84469,100年全功能服務櫃台服務件數統計表,機關代碼;單位;月份;件數,臺中市政府地方稅務局
臺中市政府地方稅務局101年全功能服務櫃台服務件數統計表,84470,101年全功能服務櫃台服務件數統計表,機關代碼;單位;月份;件數,臺中市政府地方稅務局
臺中市政府地方稅務局102年全功能服務櫃台服務件數統計表,84471,102年全功能服務櫃台服務件數統計表,機關代碼;單位;月份;件數,臺中市政府地方稅務局
臺中市政府地方稅務局103年全功能服務櫃台服務件數統計表,84472,103年全功能服務櫃台服務件數統計表,機關代碼;單位;月份;件數,臺中市政府地方稅務局
臺中市政府地方稅務局105年度清理舊欠績效表,84473,105年度清理舊欠績效表,機關;件數_金額;未徵稅款轉結數;更正註銷數;逾徵收期限數;行政救濟中未徵數;應清理數;徵起數;製發執行憑證數;清理數;未徵數,臺中市政府地方稅務局
臺中市政府地方稅務局104年度開源節流作業績效報告表,84474,104年度開源節流作業績效報告表 計畫名稱為加強清理欠稅作業計畫,年度;縣市別代碼;應清理數;徵起數;徵起率_單位%,臺中市政府地方稅務局
臺中市農地重劃區農水路更新改善計畫,84475,臺中市已辦竣農地重劃區農水路改善工程所施作位置,經費年度;大安區;大甲區;清水區;梧棲區;沙鹿區;龍井區;大肚區;烏日區;神岡區;大雅區;后里區;霧峰區;總計,臺中市政府地政局
臺中市刑事案件統計資料-107年3月,84476,臺中市刑事案件統計資料-3月,分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市刑事案件統計資料-107年4月,84477,臺中市刑事案件統計資料-4月,分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市政府地方稅務局104年歲出決算表,84479,臺中市政府地方稅務局104年歲出決算表,名稱;預算數;決算數實現數;決算數應付數;決算數保留數;決算數合計;比較增減數;剔除經費繳庫數,臺中市政府地方稅務局
臺中市政府地方稅務局106年度歲出預算表,84480,臺中市政府地方稅務局106年度歲出預算表,名稱及編號;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,臺中市政府地方稅務局
臺中市處理刑事案件－分局別(107年5月),84481,臺中市處理刑事案件－分局別(107年5月),分局別;發生破獲與到案數;重大竊盜;普通竊盜;汽車竊盜;機車竊盜;贓物;賭博;重傷害;一般傷害;詐欺;背信;妨害自由;故意殺人;過失殺人;駕駛過失;妨害婚姻及家庭;妨害風化;強制性交;共同強制性交;對幼性交;性交猥褻;內亂;重大恐嚇取財;一般恐嚇取財;擄人勒贖;侵占;偽造文書印文;第一級毒品;第二級毒品;第三級毒品;第四級毒品;毀棄損壞;妨害公務;違反著作權法;違反商標法;妨害電腦使用;強盜;搶奪;竊佔;偽造有價證券;妨害秩序;違反藥事法;違反國家總動員法;違反森林法;公共危險;侵害墳墓屍體;重利;妨害名譽;違反選罷法;妨害祕密;遺棄;違反貪污治罪條例;懲治走私條例;妨害兵役;偽造貨幣;偽造度量衡;偽證;誣告;湮滅證據;瀆職;脫逃;藏匿頂替;違反槍砲彈藥刀械管制條例;違反就業服務法,臺中市政府警察局
臺中市家禽屠宰場清冊,84482,臺中市家禽屠宰場清冊,公司名稱;屠宰場場址;屠宰種類;連絡電話,臺中市政府農業局
臺中市養禽場訪視清冊,84483,臺中市養禽場訪視清冊,區別;編號;地點;飼養型態;禽別;禽別種類;動物屍體處理,臺中市政府農業局
105年台中市政府1999進線統計表,84485,提供民眾查詢及了解本府1999話務中心各月進線統計數據資料,縣市別代碼;機關代碼;日期;進線總電話量;客服人員應答數;電話外撥數;電話處理總數;服務水準;平均通話時間,臺中市政府研究發展考核委員會
臺中市104年、105年、106年公告土地現值調整情形表,84487,本市公告土地現值調整情形表,行政區;104年;105年;106年,臺中市政府地政局
臺中市政府消防局104年度下半年物資捐贈及現金捐款芳名冊,84488,臺中市政府消防局104年度下半年物資捐贈及現金捐款芳名冊,編號;受贈科室;捐贈機關或人士;物資名稱;捐贈日期;物資金額_時價;收據編號;物資財產登錄;物資使用單位;捐贈用途及使用情形說明,臺中市政府消防局
臺中市政府消防局104年度上半年物資捐贈及現金捐款芳名冊,84489,臺中市政府消防局104年度上半年物資捐贈及現金捐款芳名冊,編號;受贈科室;捐贈機關或人士;物資名稱;捐贈日期;物資金額_時價;收據編號;物資財產登錄;物資使用單位;捐贈用途及使用情形說明,臺中市政府消防局
104年臺中市政府人行道固定設施-固定箱類設施,84491,104年臺中市政府人行道固定設施-固定箱類設施,項次;固定箱類設施型式;範圍;行政區;城市,臺中市政府建設局
104年臺中市政府人行道固定設施-樹穴,84492,104年臺中市政府人行道固定設施-樹穴,項次;樹穴型式;範圍;行政區;城市,臺中市政府建設局
104年臺中市政府人行道固定設施-固定穿越設施,84493,104年臺中市政府人行道固定設施-固定穿越設施,項次;穿越設施種類;斜坡型式;X座標;Y座標;行政區;城市,臺中市政府建設局
104年臺中市政府人行道固定設施-固定樁位設施,84494,104年臺中市政府人行道固定設施-固定樁位設施,項次;固定樁位設施型式;X座標;Y座標;行政區;城市,臺中市政府建設局
臺中市寬頻管道建置資訊(原市區),84495,提供臺中市(原臺中市八區)歷年寬頻管道工程建置基礎資訊,年度;編號;竣工路名;竣工路段起點;竣工路段迄點;竣工長度-公尺,臺中市政府建設局
臺中市公共設施管線之路面設施物圖資,84496,本資料內容為具有數值坐標描述之公共設施管線（包含電信管線、電力管線、自來水管線及下水道等管線）之路面設施物（人手孔、箱體及桿類）圖資（SHP），內容依據內政部營建署公共設施管線資料標準建置，並依據本市公告之已完成建置公共設施管線資料庫範圍提供。,管理單位;尺寸單位;蓋部寬度;蓋部長度;孔蓋型態,臺中市政府建設局
106年1-6月臺中市政府取締攤販情形統計,84498,臺中市政府警察局106年1至6月取締攤販績效統計表，包含各分局針對違規攤販告發、罰鍰、沒入攤架、拆除攤架、勸導件數。,單位項目;告發件數;告發人數;總計件數;總計人數;罰鍰件數;罰鍰人數;沒入件數;沒入人數;拆除攤架件數;拆除攤架人數;勸導件數;勸導人數,臺中市政府警察局
105年度臺中市地方總決算,84501,105年度臺中市地方總決算,類別;表件名稱1;表件名稱2;連結,臺中市政府主計處
臺中市公共自行車(iBike)租借站&即時車位資料,84502,提供目前臺中市公共自行車(iBike)租借站點與即時車位資料,ID;Position;EName;X;Y;CArea;EArea;CAddress;EAddress;AvailableCNT;EmpCNT;UpdateTime,臺中市政府交通局
臺中市工廠廠商名冊,84505,"臺中市工廠廠商登記編號,工廠名稱,工廠地址,負責人,工廠電話,統一編號,鄉鎮名稱,工廠現況,登記核准日期,符合之產業類別,動力總數,電熱總數,廠房面積,廠地面積,工業區",設立案號;登記編號;工廠名稱;工廠地址;負責人;工廠電話;統一編號;鄉鎮名稱;工廠現況;登記核准日期;符合之產業類別;動力總數;電熱總數;廠房面積;廠地面積;工業區,臺中市政府經濟發展局
民眾常見問答點閱率統計表,84506,本問答集係民眾常見之問題，摘錄點閱率較高之前1000筆Q&A，了解民眾關注哪些問題。,序號;問答摘要;問題回覆;提供單位;更新日期;點擊率,臺中市政府研究發展考核委員會
臺中市都市更新及爭議處理審議會委員名冊,84510,104-106年度臺中市都市更新及爭議處理審議會委員名冊,年度;編號;職稱;姓名;性別;現職,臺中市政府都市發展局
105年都市計畫公共設施用地已取得面積表,84511,105年都市計畫公共設施用地已取得面積表,都市計畫區別;總計;公園;綠地;廣場;兒童遊樂場;體育場;道路或人行步道;停車場;加油站;市場;學校;社教機構;醫療衛生機構;機關用地;墓地;變電所或電力專業用地;郵政或電信用地;民用航空站或機場;溝渠河道;港埠用地;捷運系統或交通或車站鐵路;環保設施用地;其他用地,臺中市政府都市發展局
105年都市計畫地區面積及人口表,84512,105年都市計畫地區面積及人口表,項目;都市計畫區面積_平方公里;計畫人口數_人;現況人口數_人;計畫人口數密度_人每平方公里;現況人口數密度_人每平方公里,臺中市政府都市發展局
105臺中市都市計畫土地使用分區面積,84513,105年臺中市都市計畫土地使用分區面積,都市計畫區別;都市發展地區住宅區;都市發展地區商業區;都市發展地區工業區;都市發展地區行政區;都市發展地區文教區;都市發展地區公共設施用地;都市發展地區特定專用區;都市發展地區其他;都市發展地區小計;非都市發展地區農業區;非都市發展地區保護區;非都市發展地區風景區;非都市發展地區河川區;非都市發展地區其他;非都市發展地區小計;個別案件分區面積總計,臺中市政府都市發展局
105年度臺中市都市計畫公共設施用地計畫面積,84514,105年度臺中市都市計畫公共設施用地計畫面積,臺中市都市計畫公共設施用地計畫面積;總計;公園;綠地;廣場;兒童遊樂場;體育場;道路及人行步道;停車場;加油站;市場;學校;社教機構;醫療衛生機構;機關用地;墓地;變電所及電力專業用地;郵政及電信用地;民用航空站及機場;溝渠河道;港埠用地;捷運系統及交通及車站鐵路;環保設施用地;其他用地,臺中市政府都市發展局
105年臺中市都市計畫地區種類,84515,105年臺中市都市計畫地區種類,都市計畫區別;總計處數;總計面積;市鎮計畫處數;市鎮計畫面積;鄉街計畫處數;鄉街計畫面積;特定區計畫處數;特定區計畫面積,臺中市政府都市發展局
臺中市河川水質監測資料,84517,臺中市河川水質監測資料,河川名稱;監測站名;監測站編號;水體分類等級;採樣日期;採樣時間;氣溫_度C;水流量_CMS;水溫_度C;pH值;溶氧量_mg-L;總氮_mg-L;總磷_mg-L;生化需氧量_mg-L;化學需氧量_mg-L;懸浮固體_mg-L;鎘;鉛;鉻;鎳;銅;鋅;錳;導電度;大腸桿菌群_CFU;陰離子界面活性劑_mg-L;氨氮_mg-L;總有機碳_mg-L;透視度_mg-L;油脂_mg-L;濁度_mg-L;硝酸鹽氮_mg-L;亞硝酸鹽氮_mg-L;備註,臺中市政府環境保護局
臺中105年度農產面積及產量資料,84518,有關臺中市105年度農產面積及產量資料,期作;鄉鎮;作物;種植面積-公頃;收穫面積-公頃;每公頃收量-公斤;收量-公斤,臺中市政府農業局
104學年度臺中市立國民中學班級數核定表,84520,104學年度臺中市立國民中學班級數核定表,編號;校名;普通班學生數_103學年度一年級;普通班學生數_103學年度二年級;普通班學生數_103學年度三年級;普通班學生數_103學年度合計;普通班班級數_103學年度一年級;普通班班級數_103學年度二年級;普通班班級數_103學年度三年級;普通班班級數_103學年度合計;普通班學生數_104學年度一年級;普通班學生數_104學年度特殊生酌減數;普通班班級數_104學年度一年級;普通班班級數_104學年度二年級;普通班班級數_104學年度三年級;普通班班級數_104學年度合計;較上一學年度普通班增減數;中介教育資源式中途班;體育班;藝術才能班;特殊班_身心障礙類;特殊班_資賦優異類;總班級數;普通班總人數,臺中市政府教育局
103學年度臺中市立國民中學班級數核定表,84521,103學年度臺中市立國民中學班級數核定表,編號;校名;普通班學生數_102學年度一年級;普通班學生數_102學年度二年級;普通班學生數_102學年度三年級;普通班學生數_102學年度合計;普通班班級數_102學年度一年級;普通班班級數_102學年度二年級;普通班班級數_102學年度三年級;普通班班級數_102學年度合計;普通班學生數_103學年度一年級;普通班班級數_103學年度一年級;普通班班級數_103學年度二年級;普通班班級數_103學年度三年級;普通班班級數_103學年度合計;較上一學年度普通班增減數;中介教育資源式中途班;體育班;藝術才能班;特殊班_身心障礙類;特殊班_資賦優異類;總班級數;普通班總人數,臺中市政府教育局
臺中市104學年度國民中學學區劃分表,84522,104學年度學區劃分表,編號;學校名稱;學區範圍_行政區;學區範圍_里鄰;校址;電話聯絡,臺中市政府教育局
