資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
政府事務及公共事業委外機制之檢討,11802,提供政府事務及公共事業委外機制之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
施政績效評估與績效導向預算編列制度之檢討,11803,提供施政績效評估與績效導向預算編列制度之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
租稅負擔與租稅結構之檢討與合理規劃,11804,提供租稅負擔與租稅結構之檢討與合理規劃研究報告,年度;研究題目;下載連結,財政部國庫署
健全社會保險財務之研究,11805,提供健全社會保險財務之研究報告,年度;研究題目;下載連結,財政部國庫署
提升國營事業經營績效並增進盈餘繳庫之研究,11806,提供提升國營事業經營績效並增進盈餘繳庫之研究報告,年度;研究題目;下載連結,財政部國庫署
貨物稅之檢討,11807,提供貨物稅之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
推動中程計畫預算制度之檢討,11808,提供推動中程計畫預算制度之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
提升中央政府債務基金之管理績效,11831,提供提升中央政府債務基金之管理績效研究報告,年度;研究題目;下載連結,財政部國庫署
稅制改革與健全會計制度之配合,11832,提供稅制改革與健全會計制度之配合研究報告,年度;研究題目;下載連結,財政部國庫署
稅務行政之檢討,11833,提供稅務行政之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
歲出額度制之檢討、新興施政收支同步考量之檢討、通盤或特定目標支出刪減之研究,11834,提供歲出額度制之檢討、新興施政收支同步考量之檢討、通盤或特定目標支出刪減之研究報告,年度;研究題目;下載連結,財政部國庫署
預算制度授權與彈性之檢討,11835,提供預算制度授權與彈性之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
整合各項社會福利制度之研究,11836,提供整合各項社會福利制度之研究報告,年度;研究題目;下載連結,財政部國庫署
綜合所得稅改採屬人兼屬地主義之研究,11837,提供綜合所得稅改採屬人兼屬地主義之研究報告,年度;研究題目;下載連結,財政部國庫署
遺產與贈與稅之檢討,11839,提供遺產與贈與稅之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
營業稅之檢討,11840,提供營業稅之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
關務互助協定,11841,提供我國關務互助協定簽署現況資訊,簽約國;簽署日期;生效日期;協定說明,財政部
財政合作與交流,11842,為建立與他國財政合作關係、促進國際租稅交流及提高國際能見度，所辦理之各項計畫與活動,辦理項目;內容;辦理情形,財政部
財政部年度研究發展項目評獎績優報告輯要,11843,提供自103年度起之財政部年度研究發展項目評獎績優報告輯要,檔案名稱;資源網址;日期,財政部
辦理國家賠償事件處理情形統計表,11878,提供辦理國家賠償事件處理情形統計表,年度（件）;項目別（件）;總件數（件）;新收案件數（件）;未結案件數（件）;協議中（件）;訴訟中（件）;已結案件數（件）;成立（件）;不成立（件）;拒絕賠償（件）;撤回（件）;其他（件）;勝訴（件）;敗訴（件）;一部勝訴一部敗訴（件）;法院和解（件）;駁回（件）;協議成立賠償（件）;判決確定賠償（件）;依國家賠償法第2條賠償（件）;依國家賠償法第3條賠償（件）;求償（件）;獲償（件）<br>,財政部關務署
支付或接受之補助,11892,提供財政部關務署及所屬各關支付或接受之補助,年度;支用事由;對象;金額（新臺幣元）;備註,財政部關務署
國有公用建築用地活化作業執行情形,11895,各機關辦理閒置、低度利用、不經濟使用大面積國有公用建築用地活化作業執行情形統計資料,項目;閒置_筆數;閒置_面積_公頃;低度利用_筆數;低度利用_面積_公頃;不經濟使用_筆數;不經濟使用_面積_公頃;總計_筆數;總計_面積_公頃,財政部國有財產署
財政部國庫署保有及管理個人資料之項目彙整表,12007,提供財政部國庫署保有及管理個人資料之項目彙整表檔案,檔案名稱;下載連結,財政部國庫署
提升政府財務效能方案,12009,提供提升政府財務效能方案內容介紹,年度;研究題目;下載連結,財政部國庫署
國庫收支應用科目及其代號表,12010,提供國庫收支應用科目及其代號表彙整,檔案名稱;下載連結,財政部國庫署
102年菸酒管理法規彙編,12011,提供102年版菸酒管理法規彙編,年度;題目;下載連結,財政部國庫署
財政部委託台灣大學辦理之「從獨董制度論公股管理之變革」研究計畫,12015,提供財政部委託台灣大學辦理之「從獨董制度論公股管理之變革」研究計畫,年度;研究題目;下載連結,財政部國庫署
公益彩券發行機構甄選作業之探討,12016,提供公益彩券發行機構甄選作業之探討研究報告,年度;研究題目;下載連結,財政部國庫署
國庫集中支付業務─支用機關概況表,12111,支用機關概況表,項目;仰德大樓參加集中支付機關數;支付大樓參加集中支付機關數;仰德大樓實施劃帳發薪機關數;支付大樓實施劃帳發薪機關數;仰德大樓電子支付作業機關數;支付大樓電子支付作業機關數;仰德大樓電子支付傳輸率100%機關數;支付大樓電子支付傳輸率100%機關數,財政部國庫署
國庫集中支付業務─月作業量統計表,12113,作業量統計,區分;當月份合計;累計數合計;仰德大樓當月份;仰德大樓累計數;仰德大樓累計_%;支付大樓當月份;支付大樓累計數;支付大樓累計_%,財政部國庫署
國庫集中支付業務─歷年庫款支付情形統計分析表,12118,依各年可支庫款數統計支付庫款數及未支用餘額,年度;可支庫款數_億元;支付庫款數_億元;未支用餘額_億元,財政部國庫署
國庫集中支付業務─歷年各項作業統計與分析表,12122,依各年實施機關個數、處理憑單件數、簽發支票及存帳張數及支付金額分析增長指數,年度;實施機關_個;實施機關_增長指數;憑單及其他支付憑證_件數;處理憑單_增長指數;簽發支票及存帳_張數;簽發支票及存帳_增長指數;支付金額_億元;支付金額_增長指數,財政部國庫署
中央政府各年度債務舉借概況,12131,提供中央政府、當年度舉借債務數等欄位資料,年度;當年度舉借債務數列入債限_新臺幣百萬元;不列入債限_新臺幣百萬元;支歲出預算數_新臺幣百萬元;當年度舉借債務數,財政部國庫署
中央政府近期公共債務概況表,12146,中央政府、未償債務餘額,公共債務種類;國內債務_一年以上債務_公債_新臺幣億元;國內債務_一年以上債務_中長期借款_新臺幣億元;國內債務_未滿一年債務_國庫券_新臺幣億元;國內債務_未滿一年債務_短期借款_新臺幣億元;國外債務_借款_新臺幣億元,財政部國庫署
中央統籌分配稅款撥付及墊借歸扣情形表,12147,提供中央統籌分配稅款墊借總額、累計已歸扣金額、累計待歸扣金額,地方政府別;109年度第2季中央普通統籌分配稅款累計分配金額;109年度第2季中央特別統籌分配稅款墊借總額;109年度第2季中央特別統籌分配稅款累計已歸扣金額;109年度第2季中央特別統籌分配稅款累計待歸扣金額;109年度第2季中央統籌分配稅款累計緩撥金額;109年度第2季中央統籌分配稅款累計代撥退撫基金;109年度第2季中央普通統籌分配稅款累計已撥付金額,財政部國庫署
中央統籌分配稅款收入情形估測表,12150,提供中央統籌分配稅款目前執行情形及當年度實徵數推估情形,稅目;109年度中央統籌分配稅款目標值;預估109年度中央統籌分配稅款全年收入數;109年度中央統籌分配稅款較目標值增減金額,財政部國庫署
中央統籌分配稅款收支月報表,12189,提供中央統籌分配稅款當月收入及支出概況,科目;109年8月金額;109年8月底累計金額,財政部國庫署
公益彩券盈餘分配辦理社會福利事業情形彙總表,12190,提供各地方政府年度公益彩券盈餘分配數、累計待運用數與執行情形概況,縣市別;管理方式;109年度預算數歲入預算;109年度預算數歲入追加減保留;109年度預算數歲出預算;109年度預算數歲出追加減保留;截至108年底未執行數;盈餘分配累計;執行數累計;待運用數累計;第2季盈餘分配數;109年度第2季執行數合計;109年度第2季執行數兒少福利;109年度第2季執行數婦女福利;109年度第2季執行數老人福利;109年度第2季執行數身心障礙者福利;109年度第2季執行數其他福利;109年度第1季執行數社會救助;109年度第2季執行數國民就業;109年度第2季執行數醫療保健;109年度第2季執行數社會保險,財政部國庫署
公股事業機構董監事名單,12228,每月提供公股事業機構（含子銀行）最新董監事名單,檔案名稱;下載連結,財政部國庫署
行政院公營事業民營化基金支付移轉民營經費概況表,12229,每年提供民營化基金支付已移轉民營事業最新經費概況,項目;單位;自90年8月成立迄107年12月底止 小計;108年度截至12月底止 小計,財政部國庫署
各年度國產及進口鼻菸、嚼菸及其他菸品數量表,12234,提供各年度月別最新之國產及進口鼻菸、嚼菸及其他菸品數量表,資料年;資料月;產品類別;國產數量_公斤;進口數量_公斤,財政部國庫署
各年度國產及進口其他釀造酒類數量表,12235,提供各年度最新之國產及進口其他釀造酒類之數量,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
各年度國產及進口酒精類數量表,12236,提供各年度月別國產及進口酒精類之數量,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
各年度國產及進口威士忌數量表,12237,提供各年度月別最新之國產及進口威士忌之數量,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
財政部關務署及所屬104年度單位預算,12297,財政部關務署及所屬104年度單位預算,人事費彙計表;公務車輛明細表;各項費用彙計表;派員出國計畫預算總表;派員出國計畫類別表-進修;派員出國計畫類別表-開會;派員赴大陸計畫預算表;捐助經費分析表;歲入來源別預算表;歲入項目說明提要表;歲出用途別科目分析表;歲出按職能及經濟性綜合分類表;歲出計畫提要及分支計畫概況表;歲出機關別預算表;資本支出分析表;跨年期計畫概況表;預算員額明細表;辦公房舍明細表,財政部關務署
財政部高雄國稅局預算案,12385,財政部高雄國稅局預算案,,財政部高雄國稅局
財政部高雄國稅局單位決算,12392,財政部高雄國稅局單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;本年度金額;上年度金額;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數,財政部高雄國稅局
財政部高雄國稅局國稅統計年報(近3年度),12394,提供高雄國稅局國稅統計年報資料,年度;刊名;期別;格式;出版機關;編製年月;全文下載連結,財政部高雄國稅局
財政部國有財產署及所屬歷年單位預算,12438,財政部國有財產署及所屬歷年單位預算,辦公房舍明細表;預算員額明細表;跨年期計畫概況表;資本支出分析表;歲出機關別預算表;歲出計畫提要及分支計畫概況表;歲出按職能及經濟性綜合分類表;歲出用途別科目分析表;歲入項目說明提要表;歲入來源別預算表;捐助經費分析表;派員出國計畫類別表_開會;派員出國計畫類別表_考察;派員出國計畫預算總表;收支併列案款對照表;各項費用彙計表;公務車輛明細表;人事費彙計表,財政部國有財產署
財政部國有財產署及所屬歷年單位預算案,12442,財政部國有財產署及所屬歷年單位預算案,辦公房舍明細表;預算員額明細表;跨年期計畫概況表;資本支出分析表;歲出機關別預算表;歲出計畫提要及分支計畫概況表;歲出按職能及經濟性綜合分類表;歲出用途別科目分析表;歲入項目說明提要表;歲入來源別預算表;捐助經費分析表;派員出國計畫類別表_開會;派員出國計畫類別表_考察;派員出國計畫預算總表;收支併列案款對照表;各項費用彙計表;公務車輛明細表;人事費彙計表;預算總說明;立法院審議中央政府總預算案所提決議_附帶決議及注意辦理事項辦理情形報告表,財政部國有財產署
國有財產開發基金歷年附屬單位預算案,12444,國有財產開發基金歷年附屬單位預算案,收支預計表及說明;餘絀撥補預計表;現金流量預計表,財政部國有財產署
臺灣土地銀行股份有限公司附屬單位預算,12503,臺灣土地銀行股份有限公司附屬單位預算主要表,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目名稱;科目編號;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目名稱;項目編號;預算數;說明,臺灣土地銀行股份有限公司
國庫經辦行通訊錄一覽表,12560,提供國庫經辦行名稱及地址等相關資料,銀行別;地點;序號;經辦行名稱;代號;地址;電話,財政部國庫署
行政院公營事業民營化基金104年度預算案,12620,提供行政院公營事業民營化基金104年度附屬單位預算案,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,財政部國庫署
中央政府債務基金104年度附屬單位預算案,12621,提供中央政府債務基金104年度附屬單位預算案,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,財政部國庫署
地方建設基金104年度附屬單位預算案,12622,提供地方建設基金104年度附屬單位預算案,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,財政部國庫署
財政部中區國稅局預算案,12632,中區國稅局年度預算案資料,,財政部中區國稅局
財政部北區國稅局單位決算書,12633,財政部北區國稅局單位決算書,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;本年度金額;上年度金額,財政部北區國稅局
財政部關務署及所屬104年度單位預算案,12634,財政部關務署及所屬104年度單位預算案,人事費彙計表;公務車輛明細表;各項費用彙計表;派員出國計畫預算總表;派員出國計畫類別表-進修;派員出國計畫類別表-開會;派員赴大陸計畫預算表;捐助經費分析表;歲入來源別預算表;歲入項目說明提要表;歲出用途別科目分析表;歲出按職能及經濟性綜合分類表;歲出計畫提要及分支計畫概況表;歲出機關別預算表;資本支出分析表;跨年期計畫概況表;預算員額明細表;辦公房舍明細表,財政部關務署
財政部北區國稅局國稅統計年報(近3年度),12639,提供北區國稅局近3年度國稅統計年報資料,年度;刊名;期別;出版機關;編者;編製年月;全文網址,財政部北區國稅局
財政部中區國稅局及所屬單位決算,12648,財政部中區國稅局及所屬單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,財政部中區國稅局
財政部中區國稅局國稅統計年報(近3年度),12652,財政部中區國稅局國稅統計年報(近3年度),年度;刊名;期別;出版機關;編者;編製年月;全文網址,財政部中區國稅局
財政部高雄國稅局法定預算,12695,財政部高雄國稅局法定預算,,財政部高雄國稅局
財政部臺北國稅局國稅統計年刊(近3年度),12701,提供臺北國稅局105-107年度國稅統計年刊資料,資料名稱;上架日期;資料集描述;簡介;檔案格式;全文下載連結,財政部臺北國稅局
財政部臺北國稅局預算案,12703,提供臺北國稅局104、105、106、107、108、109、110年度預算案,,財政部臺北國稅局
財政部臺北國稅局單位決算,12704,提供臺北國稅局單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;本年度金額;上年度金額,財政部臺北國稅局
財政部北區國稅局預算案,12729,財政部北區國稅局預算案資料,年度;刊名;全文網址,財政部北區國稅局
財政部南區國稅局及所屬單位決算,12735,財政部南區國稅局及所屬年度單位決算資料,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;本年度金額;上年度金額,財政部南區國稅局
財政部南區國稅局預算案,12737,財政部南區國稅局近年度預算案資料,,財政部南區國稅局
財政部南區國稅局國稅統計年報,12738,南區國稅局年度國稅統計年報資料,年度別;稅目;預算數_新臺幣千元;實徵數_新臺幣千元;實徵淨額_新臺幣千元;實徵數達成率;實徵數年增率;實徵淨額達成率;實徵淨額年增率;縣市;月份;貨品別;分配比;年度及稅目及縣市;本年度_國庫_新臺幣千元;本年度_中央統籌_新臺幣千元;本年度_直轄市庫_新臺幣千元;本年度_縣市庫_新臺幣千元;本年度_鄉鎮市庫_新臺幣千元;本年度_長照基金庫_新臺幣千元;以前年度_國庫_新臺幣千元;以前年度_中央統籌_新臺幣千元;以前年度_直轄市庫_新臺幣千元;以前年度_縣市庫_新臺幣千元;以前年度_鄉鎮市庫_新臺幣千元;以前年度_長照基金庫_新臺幣千元;退還以前年度_國庫_新臺幣千元;退還以前年度_中央統籌_新臺幣千元;退還以前年度_直轄市庫_新臺幣千元;退還以前年度_縣市庫_新臺幣千元;退還以前年度_鄉鎮市庫_新臺幣千元;退還以前年度_長照基金庫_新臺幣千元;促進產業升級條例;減免項目;核定案件_件數;核定減免所得額_新臺幣千元;核定減免稅額_當期可抵減稅額及當期期初尚未抵減稅額_新臺幣千元;核定減免稅額_實際減免當年度稅額_新臺幣千元;核定減免稅額_實際減免未分配盈餘應加徵稅額_新臺幣千元;行業別_大類編號及名稱;行業別_細類編號;細類編號之名稱;研究發展支出適用投資抵減稅額情形_縣市別;研究發展支出適用投資抵減稅額情形_核定件數_件數;研究發展支出適用投資抵減稅額情形_研究發展支出_新臺幣千元;研究發展支出適用投資抵減稅額情形_核定減免所得額_新臺幣千元;研究發展支出適用投資抵減稅額情形_核定抵減稅額_新臺幣千元;研究發展支出適用投資抵減稅額情形_核定抵減稅額_實際減免當年度稅額_新臺幣千元;研究發展支出適用投資抵減稅額情形_核定抵減稅額_實際減免未分配盈餘應加徵稅額_新臺幣千元,財政部南區國稅局
財政部北區國稅局最近5年度國家賠償事件處理情形統計表,12741,各地區國稅局104年度至108年度國家賠償事件處理情形統計資料,年度 year<br>項目project;103年1-6月<br>January-June 2014;103年7-12月<br>July-December 2014;104年1-6月<br>January-June 2015;104年7-12月<br>July-December 2015;105年1-6月<br>January-June 2016;105年7-12月<br>July-December 2016;106年1-6月<br>January-June 2017;106年7-12月<br>July-December 2017;107年1-6月<br>January-June 2018;107年7-12月<br>July-December 2018;108年1-6月<br>January-June 2019;108年7-12月<br>July-December 2019,財政部北區國稅局
財政部中區國稅局轄區內人口數、工商家數及各項申報統計,12805,財政部中區國稅局轄區內人口數、工商家數及各項申報統計數據,機關名稱;人口數_設籍數;戶數;總面積_平方公里;轄區;使用發票工商單位家數_稅籍家數;免用發票工商單位家數_稅籍家數;107年度綜合所稅結算申報_件數;107年度扣免繳憑單及股利憑單申報_件數;107年度營利事業所得稅結算申報_件數;108年度營利事業所得稅暫繳申報_件數;統計截止日期,財政部中區國稅局
財政部中區國稅局歷年支付或接受之補助,12806,財政部中區國稅局歷年支付或接受之補助,機關名稱;年度;季別;支出事由;對象;本季金額(元);年度累計金額(元),財政部中區國稅局
財政部接受各界捐贈國庫款項明細表,12894,財政部接受各界捐贈總額,捐贈日期;捐贈人姓名;金額,財政部國庫署
國有非公用財產標售不動產開標結果,13144,國產署辦理標售國有非公用不動產開標結果,單位;年度;批號;種類;公告日期;開標日期;標號;不動產標示;面積_平方公尺;使用分區或使用編定_僅供參考;標售底價;得標金額;投標金額明細網址;備註,財政部國有財產署
國有非公用財產預告標售不動產資訊,13145,國產署辦理國有非公用不動產預告標售資訊,單位;不動產標示;面積_平方公尺;使用分區或編定使用種類;備註,財政部國有財產署
國有非公用財產標售不動產未標脫資訊,13146,國產署辦理國有非公用不動產標售、國防部委託標售國軍老舊眷村改建國有不動產、標售代管無人承認繼承遺產及逾期未辦繼承登記土地或建築改良物未標脫資訊,單位;年度;批號;種類;公告日期;開標日期;標號;不動產標示;面積_平方公尺;使用分區或使用編定_僅供參考;原列標底價;得標金額;備註;位置圖網址;現場照片1網址;現場照片2網址;現場照片3網址;影音檔網址;影音說明文字檔網址,財政部國有財產署
國有非公用財產標租不動產開標結果,13147,國產署辦理標租國有非公用不動產開標結果,單位;年度;批號;公告日期;開標日期;標號;不動產標示;面積_平方公尺;出租面積_平方公尺;使用分區或使用編定;租約類別;競標底價_元;得標金額_元;參加投標數;備註,財政部國有財產署
國有非公用財產預告標租不動產資訊,13148,國產署辦理國有非公用不動產預告標租資訊,單位;不動產標示;面積_平方公尺;出租面積_平方公尺;使用分區或使用編定;備註;預告日期,財政部國有財產署
國有非公用財產標租不動產未標脫資訊,13149,國產署辦理國有非公用不動產標租未標脫資訊,單位;年度;批號;公告日期;開標日期;標號;不動產標示;面積_平方公尺;出租面積_平方公尺;使用分區或使用編定;位置圖及照片網址;租約類別;原列標底價;備註,財政部國有財產署
國有非公用財產招標設定地上權開標結果,13150,國產署辦理國有非公用不動產招標設定地上權開標結果,單位;年度;批號;公告日期;開標日期;標號;土地標示;面積_平方公尺;使用分區或使用編定_僅供參考;權利金底價_元;得標金額_元;參加投標數;投標金額明細網址;備註,財政部國有財產署
國有非公用財產招標設定地上權未標脫資訊,13151,國產署辦理國有非公用不動產招標設定地上權未標脫資訊,單位;年度;批號;公告日期;開標日期;標號;土地標示;面積_平方公尺;使用分區或使用編定_僅供參考;原權利金底價_元;備註;位置圖網址;現場照片1網址;現場照片2網址;現場照片3網址;影音檔網址;影音說明文字檔網址,財政部國有財產署
國有非公用房地未標脫資訊,13152,國產署最近一年內辦理國有非公用房地標售之未標脫資料,單位;不動產標示;主建物面積_平方公尺;附屬建物面積_平方公尺;門牌;國有持分分子;國有持分分母;基地地號子號;基地地號母號;房屋構造地上層數;建築完成日期;最近一期開標文號;最近一期開標日期,財政部國有財產署
標售股票或其他有價證券資訊,13153,國產署近期辦理國有非公用股票或其他有價證券資訊標售公告資訊,單位;年度;批號;種類;公告日期;開標日期;標號;股票名稱;總股數_股;每單位股數_股;標售股票單位數_單位;每單位標售底價_元;每單位保證金金額_元;備註;是否停標,財政部國有財產署
標售股票或其他有價證券開標結果,13154,國產署辦理標售國有非公用股票或其他有價證券開標結果,單位;年度;批號;種類;公告日期;開標日期;標號;股票名稱;總股數_股;每單位股數_股;標售股票單位數_單位;每單位標售底價_元;參加投標數;備註;每單位得標金額_元;股數,財政部國有財產署
標售股票或其他有價證券未標脫資訊,13155,國產署辦理國有非公用股票或其他有價證券未標脫資訊,單位;年度;批號;種類;公告日期;開標日期;標號;股票名稱;總股數_股;每單位股數_股;標售股票單位數_單位;原每單位標售底價_元;備註,財政部國有財產署
標售有限公司出資額資訊,13156,國產署近期辦理國有非公用有限公司出資額標售公告資訊,單位;年度;批號;公告日期;開標日期;標號;出資額名稱;數量_元;標售底價_元;保證金金額_元;備註;是否停標,財政部國有財產署
標售有限公司出資額開標結果,13157,國產署辦理標售國有非公用有限公司出資額開標結果,單位;年度;批號;公告日期;開標日期;標號;出資額名稱;數量_元;標售底價_元;得標金額_元;投標金額明細網址;備註,財政部國有財產署
標售有限公司出資額未標脫資訊,13158,國產署辦理國有非公用有限公司出資額未標脫資訊,單位;年度;批號;公告日期;開標日期;標號;出資額名稱;數量_元;原標售底價_元;備註,財政部國有財產署
標售高爾夫球會員證、俱樂部會員證資訊,13159,國產署近期辦理國有非公用高爾夫球會員證、俱樂部會員證標售公告資訊,單位;年度;批號;公告日期;開標日期;標號;會員證名稱;數量_張;標售底價_元;保證金金額_元;備註;是否停標;投標金額明細網址,財政部國有財產署
標售高爾夫球會員證、俱樂部會員證資訊開標結果,13160,國產署辦理標售國有非公用高爾夫球會員證、俱樂部會員證開標結果,單位;年度;批號;公告日期;開標日期;標號;會員證名稱;數量_張;標售底價_元;得標金額;參加投標數;備註;投標金額明細網址,財政部國有財產署
標售高爾夫球會員證、俱樂部會員證資訊未標脫資訊,13161,國產署辦理國有非公用高爾夫球會員證、俱樂部會員證未標脫資訊,單位;年度;批號;公告日期;開標日期;標號;會員證名稱;數量_張;原列標底價;備註,財政部國有財產署
國有非公用不動產擬改良利用資訊,13162,國產署各分署擬與各級政府機關、公營事業機關合作闢建停車場土地資訊,單位;宗號;不動產標示;整筆土地面積_房屋面積_平方公尺;使用面積_平方公尺;國有持分;使用分區或使用編定;改良利用期限_年;備註;位置圖網址;現場照片1網址;現場照片2網址;現場照片3網址;影音檔網址,財政部國有財產署
離島建設條例第9條第1項購回土地資訊,13163,國產署經管國有非公用土地符合離島建設條例第9條第1項可申請購回土地資訊,縣市;鄉鎮;地段;地號;子號;面積;備註,財政部國有財產署
財政部財政人員訓練所歷年來訓練班次及人數統計表,13213,歷年來訓練班次人數、總時數、人時數統計表，以瞭解年度訓練績效,會計年度;班數;人數;總時數;人時數,財政部財政人員訓練所
建立台商大陸資金匯回無障礙租稅環境之研究,13313,提供建立台商大陸資金匯回無障礙租稅環境之研究報告,年度;研究題目;下載連結,財政部國庫署
政府職能及政事別支出結構之檢討,13314,提供政府職能及政事別支出結構之檢討研究報告,年度;研究題目;下載連結,財政部國庫署
中央政府公債發行制度之檢討與改進,13315,提供中央政府公債發行制度之檢討與改進研究報告,年度;研究題目;下載連結,財政部國庫署
進出口貿易值_按洲別 ∕ 國別分(CY2001~),15392,採一般貿易制度，按主要國家（地區）別分。 出口貨物以離岸價格（Ｆ.Ｏ.Ｂ.）計算，以最終之運銷地為準；進口貨物以起岸價格（Ｃ.Ｉ.Ｆ.）計算，按原產國（地區）別分列。,,財政部統計處
財政部南區國稅局法定預算,15635,財政部南區國稅局近年度法定預算資料,,財政部南區國稅局
財政部中區國稅局法定預算,15636,中區國稅局年度法定預算資料,,財政部中區國稅局
財政部臺北國稅局法定預算,15762,提供臺北國稅局104~109年度法定預算,,財政部臺北國稅局
全國賦稅收入實徵淨額與預算數之比較,16910,全國各稅捐稽徵機關直接徵起或委託代徵之賦稅收入實徵淨額，內容包含各項稅課收入、金融業營業稅、健康福利捐、特種貨物及勞務稅等，並與當年度預算數比較。（單位：千元）,項目別;實徵淨額;預算數;達成率%,財政部統計處
