資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
新竹市防焰性能認證廠商,67705,新竹市防焰性能認證廠商,證書號碼;公司名稱;認證登錄號碼;業別;廠商狀況;停發標示原因;負責人姓名;公司地址所在地;聯絡地址;聯絡電話,新竹市消防局
新竹市各級工會團體組織名冊,67706,新竹市各級工會團體組織名冊,編號;團體名稱;負責人;聯絡電話;聯絡地址,新竹市政府
新竹市庇護工場名冊,67707,提供本市立案之身心障礙者庇護工場名冊,序號;庇護工場名稱;負責人;電話;地址;營業時間,勞工處
新竹市視障按摩院所及小棧名冊,67708,提供本市視障按摩院所及小棧名冊,竹市視障按摩個人工作室及按摩小站,勞工處
勞動部勞動力發展署就業服務據點資訊,67709,勞動部勞動力發展署就業服務據點資訊,序號;名稱;負責人;電話;地址;服務時間,勞工處
產業及社福外籍勞工人數,67710,每月各國產業及社福外籍勞工人數,年度;月份;產業外籍勞工-印尼;產業外籍勞工-馬來西亞;產業外籍勞工-菲律賓;產業外籍勞工-泰國;產業外籍勞工-越南;產業外籍勞工-蒙古;產業外籍勞工-其他;社福外籍勞工-印尼;社福外籍勞工-馬來西亞;社福外籍勞工-菲律賓;社福外籍勞工-泰國;社福外籍勞工-越南;社福外籍勞工-蒙古;社福外籍勞工-其他,勞工處
新竹市失業狀況,67711,行政院主計總處每半年統計一次,年度，上/下年，失業人數，失業率,勞工處
新竹市勞動狀況,67712,行政院主計總處每半年公布一次,年度，上/下年，勞動力人數，勞動參與率;身心障礙;庇護工場,勞工處
新竹市不動產經紀業清冊,67714,提供新竹市營業中之不動產經紀業資料,登錄號碼;統一編號;經紀業名稱;許可日期;許可文號;設立備查日期;設立備查文號;地址;電話1;電話2;加盟經營，加盟公司名稱;組織型態;營業項目，不動產仲介經紀業;營業項目，不動產代銷經紀業;經營國外不動產仲介或代銷業務;負責人姓名;加入公會名稱;個人資料檔案安全維護計畫;執業狀態,地政處
新竹市政府特約廠商一覽表,67717,提供本府優惠簽約之特約廠商，陸續簽約中,新竹市政府特約廠商一覽表,人事處
新竹市抽水站資訊,67718,抽水站設備乃颱風洪水時緊急排除內水的設備。通常設置水門附近，當河川水位上升至內水無法排出時，需藉抽水站抽水機將水抽排至堤外主河川。 新竹市抽水站資訊包含抽水站名稱及其位址與聯絡方式。,抽水站名稱;建造日期;地址;水系;設備,工務處
新竹市中央管轄河川資料,67719,是屬於跨區域排水，提供之基本資訊(如：管理機關、水系別、河川名稱、原公告河川界點、新增修河川界點、流經縣市),管理機關;水系別;發源地;流經縣市;出海地;流域面積;幹流長度,工務處
新竹市轄內6公尺以上橋梁資料,67720,提供新竹市6公尺以上橋梁資本資料,橋名;橋長;位置,工務處
新竹市區域排水資料,67721,提供本市區域排水資訊(如：縣市、管理機關、排水路名稱、排水出口、權責起點、權責終點、長度(公里) ),縣市;管理機關;排水路名稱;排水出口;權責起點;權責終點;長度,工務處
新竹市道路鋪設柏油工程,67722,新竹市道路鋪設柏油預計路段,新竹市道路鋪設柏油工程預計路段說明,工務處
新竹市寬頻管道建置計劃資料,67723,新竹市寬頻管道建置完成路段,新竹市寬頻管道建置各路段起訖,新竹市政府
新竹市合法建築師名冊,67725,新竹市政府提供本市開業建築師基本統計資料，包含開業證號、會員證號、事務所名稱、事務所地址、建築師姓名、電話、傳真及電子郵件等資料。,序號;建築師姓名;會員證字號;最高學歷;開業證字號;事務所名稱;電話;傳真;所址;通訊地址;電子信箱,都市發展處
新竹市公有道路路燈資料,67726,本市路燈位置、編號、型式及經緯度座標等資料,路燈編號;地址及經緯度座標等資訊,工務處
新竹市動物用藥品販賣機構,67727,新竹市動物藥局名冊,商號名稱;負責人;營業所地址;電話;藥品管理技術人;備註,新竹市動物保護及防疫所
新竹市動物醫院,67728,新竹市動物醫院開業執業,縣市;執照類別;狀態;機構名稱;負責獸醫;機構電話;機構地址,新竹市動物保護及防疫所
新竹市特定寵物業,67729,經營特定寵物〈犬隻〉買賣、寄養及繁殖業務，經核發特定寵物業許可證之寵物業者,編號;寵物店名稱;負責人;地址;電話,新竹市動物保護及防疫所
新竹市寵物登記站,67730,編號、名稱、住址、電話,編號;寵物店名稱;負責人;地址;電話,新竹市動物保護及防疫所
新竹市身心障礙福利機構名冊,67731,提供本市立案之合法身心障礙福利機構名冊,序號;單位名稱;負責人;聯絡人;電話;傳真;地址,社會處
新竹市社區發展協會名冊,67732,"新竹市東區,北區,香山區之社區發展協會名冊",新竹市東區;北區及香山區之社區發展協會名冊,社會處
新竹市發展遲緩兒童早期療育單位清單,67733,提供0-6歲發展遲緩及身心障礙兒童療育資源清單,療育單位名稱;地址;電話;聯絡人;療育項目;付費方式,新竹市政府
新竹市私立托嬰中心名冊,67734,提供本市立案托嬰中心名冊,編號;中心名稱;負責人;住址;電話01;電話02;核准文號,社會處
新竹市居家托育服務中心名冊,67735,提供本市居家托育服務中心資料,編號;系統名稱;住址; 電話01;電話02;電話03;服務範圍;系統網址;緯度;經度;圖片;URL,社會處
新竹市婦女團體名冊,67736,提供本市婦女團體資料,"序號,團體名稱,地址,電話;本市婦女團體名冊",社會處
新竹市青少年館參觀資訊,67737,提供新竹市青少年館資料,序號;館舍名稱;地址;電話;開放時間;休館時間;館舍規範,新竹市文化局
新竹市避難收容處所及人數,67738,提供 新竹市避難收容處所數及人數,編號;鄉鎮市;收容場所名稱;預估收容人數;管理人;聯絡電話;手機;地址;應收容里別;緯度;經度,社會處
新竹市老人福利機構一覽表,67739,編號、屬性、機構名增、負責人、地址、電話、收容對象、核定收容人數、立案日期,新竹市老人福利機構名冊,社會處
新竹市新住民服務資源,67741,提供新竹市新住民家庭服務中心及兩社區據點服務資訊,"編號,名稱,聯繫電話,地址,服務時間,服務項目,服務對象",社會處
桃竹苗區健保特約兒童復健療育單位,67742,地址/聯絡電話/聯絡人/療育項目/付費方式,兒童復健療癒單位,新竹市政府
桃竹苗區兒童發展聯合評估中心,67744,桃竹苗區兒童發展聯合評估中心,桃竹苗區兒童發展聯合評估中心,社會處
特殊境遇家庭兒童托育津貼,67745,特殊境遇家庭兒童托育津貼補助情形,特殊境遇家庭兒童托育津貼統計資料,新竹市政府
兒少安置教養機構設施名冊,67746,兒少安置教養機構設施名冊,區域;機構名稱;地址;電話;網址;負責人;立案時間;主要服務事項;核准收容床數,社會處
兒少安置教養機構營運概況,67747,兒少安置教養機構營運概況,機構名稱;核准收容床數;目前收容人數,社會處
長青學苑相關資料,67748,活動中心名稱、地址、電話、經緯度及班級數,活動地址編號;機構名稱;區域;地址;電話;緯度;經度;上課班級數,社會處
新竹市街友安置及餐食機構一覽表,67749,街友安置及餐食機構相關資訊,新竹市遊民安置及餐食機構一覽表,社會處
呷熊飽餐券餐食服務計畫,67750,呷熊飽餐券餐食服務計畫,呷熊飽餐券兌換地點,社會處
新竹市社區照顧關懷據點(含長青樂活健康食堂),67752,新竹市政府社會處自民國92年於社區開辦定點共餐及辦理健康促進，提供65歲以上長輩參加,行政區;單位名稱;地址及服務時間,社會處
社會服務及慈善團體名冊,67753,社會服務及慈善團體名冊,團體名稱;理事長;電話;成立日期;會址,新竹市政府
托育費用補助申請受理單位,67754,提供有加入準公共化之托嬰中心及居家托育人員托育費用補助申請受理單位,提供有加入準公共化之托嬰中心及居家托育人員托育費用補助申請受理單位,社會處
新竹市立體育場所屬運動場館租借及使用情形,67755,運動場館租借及使用情形,活動日期;活動地點;活動名稱;主（承）辦單位,新竹市立體育場
新竹市立體育場所屬運動場館,67756,體育場所屬運動場館,場館名稱;地址;電話;開放時間;費用;備註;座標,新竹市立體育場
新竹市公廁地點資訊,67757,新竹市公園公廁地點資訊,編號;公廁名稱;男廁小便斗;男廁馬桶坐式;男廁馬桶蹲式;女廁馬桶坐式;女廁馬桶蹲式;殘障廁所;育嬰台,城市行銷處
新竹市觀光景點清單,67758,提供新竹市各觀光景點地址及景點簡介,序號;景點名稱;地址;景點介紹,新竹市政府
新竹市合法旅館資料名冊,67759,序號、統一登記證編碼、旅館名稱、電話、營業地址、房間總數、最低價格、最高價格、設有對外營業之餐飲業、星級評鑑,序號;統一登記證編碼;旅館名稱;電話;營業地址;房間總數;最低價格;最高價格;設有對外營業之餐飲業;星級評鑑;環保標章,城市行銷處
新竹市旅遊服務中心與借問站據點,67760,序號、名稱、區域、地址、經緯度、電話、開放時間,序號;名稱;區域;地址;緯度;經度;電話;開放時間,新竹市政府
新竹市公園管理維護地點,67762,新竹市各公園資料，包含面積、位置、行政區、名稱、使用分區街廓編號,"名稱,編號,地點,區別,里別,面積;編號,面積,位置,行政區,名稱,使用分區街廓編號",城市行銷處
新竹市主要道路喬木植栽,67763,新竹市分隔島、人行道、路邊栽種植栽資訊,"路段,分隔島植栽,人行道植栽,路邊植栽",城市行銷處
新竹市苗圃園區,67765,新竹市苗圃園區地理位址,苗圃園區位址,新竹市政府
新竹市歷屆十大伴手禮,67767,屆別、得獎產品名稱、店家名稱、地址、電話、網頁,屆別;得獎產品名稱;店家名稱;地址;電話;網頁,新竹市政府
新竹市歷屆非吃不可美食,67768,屆別、得獎產品名稱、店家名稱、地址、電話、網頁,屆別;得獎產品名稱;店家名稱;地址;電話;網頁,新竹市政府
新竹市免費公車預估到站時刻表,67769,提供新竹市免費公車預估到站時刻資料,路線編號;起訖站;平/假日;站名;班次,交通處
新竹市大客車注意之路段及時段表,67770,本資料係提供本市大客車與遊覽車業者及民眾對於本市部分路況不良之路段，如:道路寬度不足、具坡度之上坡連續彎路路段等，能適時開放道路狀況之資訊，使業者及民眾於使用前述路段前，加強注意行車安全，以降低交通事故。,縣市別;鄉鎮市區;路線路名;管制通行措施;路況概述,交通處
新竹市公有停車場相關資訊,67771,公有停車場相關資訊,公有停車場名稱;地址;停車費;營運時間,交通處
新竹市政府自行車道建置資料總表,67773,新竹市政府自行車道建置資料總表,年度;名稱;路線長度;起點;終點;有無串連其他自行車道年度;有無串連其他自行車道,交通處
新竹市機動車輛登記數,67774,資料來源：交通部,年月;汽車;大客車;大貨車;小客車;小貨車;特種車;機車;機車重型;機車輕型,新竹市政府
新竹市載運砂石大貨(拖)車進入市區開放行駛路線,67776,本市砂石車不須經過申請即可通行之路線,編號;道路名稱;備註,交通處
新竹市易塞車路段資訊,67778,提供本市塞車路段及時段，供民眾參考,係提供本市塞車路段及時段供民眾參考,交通處
新竹市公車站牌資訊,67779,新竹市公車站牌資訊,路線名稱;站名;地址,交通處
新竹市市區公車運量,67780,新竹市市區公車運量,客運公司;路線別;起站;訖站;營業行車次數;客運人數,交通處
新竹市公共自行車租賃系統(YouBike),67781,為提升市民使用新竹市公共自行車租賃系統(YouBike)服務品質，透過資料透明化，提供各資訊平台介接取得系統服務即時資訊，滿足市民最後一哩公共運輸需求。,經度;緯度;位址,交通處
新竹市號誌化路口,67783,新竹市與交控中心號誌箱設置地點,編號;路口名稱,交通處
新竹市公共自行車租賃系統(YouBike)使用資料,67784,資料來源：微笑單車股份有限公司,所屬年月;場站編號;場站名稱;1日;2日;3日;4日;5日;6日;7日;8日;9日;10日;11日;12日;13日;14日;15日;16日;17日;18日;19日;20日;21日;22日;23日;24日;25日;26日;27日;28日;29日;30日;31日,新竹市政府
新竹市動物園動物資料,67785,提供新竹市動物園動物資料,編號;動物名稱;英文名;學名;分類,新竹市立動物園
新竹市社會福利館舍資訊,70328,社會福利館舍資訊,新竹市社會福利館舍資訊,社會處
新竹市輔具服務單位,74087,輔具資源入口網，提供中央及地方輔具中心服務據點資訊，可供輔具服務提供人員、民眾及廠商查詢利用。,,社會處
106年度新竹市稅務局官方網站滿意度問卷調查原始資料,75452,提供106年度新竹市稅務局官方網站滿意度問卷調查問卷題目及106年度新竹市稅務局官方網站滿意度問卷調查民眾答題原始資料,性別;年齡;學歷;職業類別;請問，您目前是不是住新竹市？;請問，您是否曾經造訪過新竹市稅務局的網站？;請問，您瀏覽新竹市稅務局網站頻率大約為？;請問，您瀏覽新竹市稅務局網站的目的為何？（可複選，不限項目）;請問，您瀏覽新竹市稅務局網站的時段主要為何？;請問，您瀏覽新竹市稅務局網站使用的工具主要為何？;新竹市稅務局網站的線上申辦流程，在操作上是便利的。;主要欄位說明：題目;類型;選項1;選項2;選項3;選項4;選項5;選項6;選項7;選項8;選項9;選項10,新竹市稅務局
古物一覽表,81679,案序號古物名稱數量(件)公告日期保管單位圖片,106年12月29日公告及108年9月26日公告,新竹市文化局
新竹市殯葬管理所殯儀館各項設施使用人次統計表,81699,新竹市殯葬管理所殯儀館各項設施使用人次統計表,109年度8月份殯儀館各項設施使用人次.;年度;月份;殯儀館各項設施使用人次年度;殯儀館各項設施使用人次,新竹市殯葬管理所
新竹市殯葬管理所火化場使用人次統計表,81700,新竹市殯葬管理所火化場使用人次統計表,109年度7月份火化場使用人次.;年度;月份;火化場使用人次年度;火化場使用人次,新竹市殯葬管理所
新竹市殯葬管理所納骨堂使用人次統計表,81703,新竹市殯葬管理所納骨堂使用人次統計表,109年度7月份納骨堂使用人次.;年度;月份;使用人次年度;使用人次,新竹市殯葬管理所
新竹市殯葬管理所辦理公墓人次統計表,81704,新竹市殯葬管理所辦理公墓人次統計表,109年度7月份月份辦理公墓人次.,新竹市殯葬管理所
新竹市市民農園承租資訊,85529,農園基地聯絡方式,聯絡方式,產業發展處
新竹市各區公所資訊,85700,區別，地址，連絡電話，負責人,區別，地址，連絡電話，負責人,民政處
新竹市各區公所調解委員會服務資訊,85702,區別、調解秘書、電話、 地址,區別;調解秘書;連絡電話;服務地址,民政處
新竹火車站旅遊服務中心諮詢服務人次,85703,年、月、人次,年;月;人次,新竹市政府
新竹市各區沙包領取電話及地點,85786,區別、聯絡電話、沙包存放地點、回收沙包地點,新竹市各區沙包領取電話及地點,民政處
青草湖水域遊憩區告示牌,85787,序號、告示牌文字、緯度、經度、圖片URL,序號;告示牌文字;緯度;經度;圖片URL,新竹市政府
新竹市旅賓館住宿率,85964,年、月、種類、客房住用數、客房住用率、平均房價、客房收入,年;月;種類;客房住用數;客房住用率;平均房價;客房收入,新竹市政府
新竹市棄犬收容中心名冊,86421,本次流浪動物收容中心並提供民眾認養動物,收容中心名稱;地址;電話;緯度;經度;開放時間,新竹市動物保護及防疫所
新竹市人行道管理,86540,新竹市人行道管理,人行道最小調查單元流水號;道路名稱;道路_起點;道路_迄點;人行道方向;道路_長度;公尺;道路寬度;車道寬度;人行道長度;人行道總寬度;人行道公共設施帶寬度;行人通行總寬度;人行道淨寬;鋪面類型;人行道面積;人行道上設施物所佔面積;人行道固定桿類設施數量;人行道固定箱類設,新竹市政府
新竹市地下道,86541,提供本市地下道基本資料,編號;名稱;位置;緯度;經度;竣工日期;最低高度;寬度;長度;種類/功用;通行方向;跨越物,工務處
新竹市懸掛羅馬旗幟廣告物路段表,86647,新竹市懸掛羅馬旗幟開放路段及每單位可申請數量,,新竹市環境保護局
垃圾強制分類表(資源回收物及廚餘),86857,資源回收物及廚餘分類方式,Excel格式,新竹市環境保護局
106年新竹市資源回收統計表,86858,106年新竹市資源回收細分類統計表,106年新竹市資源回收細目統計表;新竹市資源回收細目統計表;新竹市資源回收統計表,新竹市環境保護局
新竹市地方文化館,86971,新竹市地方文化館基本資料,館舍名稱;館舍簡介;營業時間;公休日;地址;緯度;經度;電話;票價;屬性,新竹市文化局
新竹市各項稅收稽徵成本,86972,資料來源：本表根據12月份會計報告及歲出決算報告編製。,新竹市各項稅收稽徵成本,新竹市稅務局
新竹市都市設計審議統計資料,87033,新竹市政府各年度審議案件及各層級審議會(幹事會、委員會)開會次數統計資料,各年度會議次數;審議案件數量;通過案件數量,都市發展處
新竹市公共設施保留地容積移轉執行成果,87034,統計新竹市各年度辦理容積移轉取得之公共設施總面積、取得公共設施之價值等,95~107容積移轉統計,新竹市政府
新竹市各都市計畫定位願景,87315,願景 都市發展,願景 整併,都市發展處
婦女生育津貼支用明細表,87696,新竹市各區每月各胎次生育津貼請領金額及請領人數,新竹市各區每月各胎次生育津貼請領金額及請領人數,民政處
新竹市農作物資訊,87769,年度、種類、作物名稱、栽種面積、收穫面積,106報表程式_20321-02-06-2花卉生產概況10411051559;106報表程式_20321-02-05-2特用作物生產概況10411051557;106報表程式_20321-02-04果品生產概況10506211358;106報表程式_20321-02-03-2蔬菜生產概況10411051555;106報表程式_20321-02-02-2雜糧生產概況10411051554;106報表程式_20321-02-01-2稻米生產概況10411051554,產業發展處
新竹市洗街及掃街作業有效公里數,87806,新竹市環保局洗街及掃街作業公里數,統計年月;掃街有效公里數;洗街有效公里數,新竹市環境保護局
新竹市空氣品質淨化區,87807,「空氣品質淨化區」是環保署空保處持續推動之工作項目，係指任何地區（包括人工地盤）以種植植物綠化為主或設置其他相關的簡易設施，以達到改善空氣品質目的之場所。除此之外，且還有減緩人為環境污染、提供生態教育及生物多樣性的保護場所以及令人賞心悅目的休憩園地等功能。本資料集提供資料包含：空品淨化區名稱、座落位置地址、面積、維護管理單位。,新竹市設置之空氣品質淨化區之維護管理單位;座落位置地址;核定面積,新竹市環境保護局
新竹市歷年住宅補貼受理情形統計表,87808,新竹市歷年住宅補貼受理情形統計表,新竹市歷年住宅補貼申請統計表,新竹市政府
新竹市各姊妹市締結一覽表,87885,新竹市與各姊妹市締結日期、我方簽署人及姊妹市簽署人,姊妹市;簽署日期;簽署人;姊妹市簽署人,新竹市政府
新竹市公寓大廈管理組織報備清冊,87886,管理委員會名稱/建築物地址/戶數/使用分區,東區公務大廈報備清冊;北區公寓大廈報備清冊;香山區公寓大廈報備清冊,都市發展處
新竹市老屋補助案,87944,新竹市老屋補助案,,新竹市文化局
新竹市居家式服務類長期照顧服務機構,87945,新竹市衛生局已完成特約之居家式服務類長期照顧服務機構清冊。,服務項目;特約服務提供單位;單位連絡電話;單位地址,新竹市衛生局
新竹市社區式服務類長期照顧服務機構,87946,新竹市衛生局已完成特約之社區式服務類長期照顧服務機構清冊。,服務項目;服務提供單位;連絡電話;地址,新竹市衛生局
新竹市轄信用合作社總分支機構一覽表,88864,新竹市轄信用合作社總分支機構一覽表,信用合作社別;總/分支機構別;金融代號;郵遞區號;所在縣市;住址;電話,財政處
新竹市附屬單位決算作業基金餘絀撥補綜計,88920,新竹市附屬單位決算作業基金餘絀撥補綜計表,108附屬單位決算作業基金餘絀撥補綜計表,主計處
新竹市附屬單位決算特別收入基金餘絀撥補綜計,88921,新竹市附屬單位決算特別收入基金來源用途及餘絀綜計表,108新竹市附屬單位決算特別收入基金來源用途及餘絀綜計表,主計處
新竹市颱風來襲管制區域,89010,提供民眾了解颱風來襲時，新竹市劃入氣象局陸上颱風警報時之本市管制區域。,行政區;地點;管制說明,新竹市消防局
新竹市義勇消防人員數,89011,提供讓市民瞭解本市義勇消防人員數、性別、年齡等資訊,年度;男性;女性;合計;未滿25歲;25-29歲;30-34歲;35-39歲;40-44歲;45-49歲;50-54歲;55-59歲;60-64歲;65歲以上,新竹市消防局
新竹市附屬單位預算作業基金餘絀撥補綜計,89054,新竹市附屬單位預算作業基金餘絀撥補綜計表,109年度新竹市附屬單位預算作業基金餘絀撥補綜計;108年度新竹市附屬單位預算作業基金餘絀撥補綜計,主計處
新竹市附屬單位預算特別收入基金基金來源、用途及餘絀綜計,89055,新竹市附屬單位預算特別收入基金基金來源、用途及餘絀綜計表,108年度新竹市附屬單位預算特別收入基金基金來源;用途及餘絀綜計;109年度新竹市附屬單位預算特別收入基金基金來源,主計處
低收產婦及嬰幼兒營養補助,89162,低收入戶產婦及嬰幼兒營養補助津貼,低收入戶產婦嬰兒營養費補助,社會處
新竹市公益勸募活動許可案件,89278,資料為自109年度新竹市許可案件,1071113更新;109新竹市政府許可勸募活動一覽表,社會處
老人乘車補助,89280,統計年月、老人乘車補助人次、老人乘車補助金額,統計年月;老人乘車補助人次;老人乘車補助金額,社會處
老人免費健康檢查,89281,統計年月、老人免費健康檢查、老人免費健康檢查金額,統計年月;老人免費健康檢查件數;老人免費健康檢查金額,社會處
新竹市低收入戶補助情形,89282,統計年月、生活補助件數、生活補助金額、兒童生活補助件數、兒童生活補助金額、高中職以上學生就學補助件數、高中職以上學生就學補助金額,統計年月;生活補助件數;生活補助金額;兒童生活補助件數;兒童生活補助金額;高中職以上學生就學補助件數;高中職以上學生就學補助金額,社會處
托育費用補助發放情形,89283,托育費用補助發放情形,每月補助人次及金額,社會處
育有未滿二歲兒童育兒津貼,89284,育兒津貼補助情形,育有0至未滿2歲兒童育兒津貼補助情形,社會處
新竹市政府辦公大樓導覽,89384,新竹市政府辦公大樓導覽,空間類別;樓層;中文名稱;英文名稱,行政處
新竹市衛生所,89568,新竹市衛生所,衛生所名稱;連絡電話;地址,新竹市衛生局
新竹市各地段代碼,89569,段名稱、段代碼,段名稱;段代碼,地政處
新竹市各年度土地買賣移轉筆數,89570,統計年度、統計月份、筆數、面積,統計年度;統計月份;筆數;面積,地政處
新竹市已登記公私有土地筆數面積,89571,統計年度、公有都市土地面積、私有都市土地面積、公私共有都市土地面積、公有非都市土地面積、私有非都市土地面積、公私共有非都市土地面積、公有都市土地筆數、私有都市土地筆數、公私共有都市土地筆數、公有非都市土地筆數、私有非都市土地筆數、公私共有非都市土地筆數,統計年度;公有都市土地面積;私有都市土地面積;公私共有都市土地面積;公有非都市土地面積;私有非都市土地面積;公私共有非都市土地面積;公有都市土地筆數;私有都市土地筆數;公私共有都市土地筆數;公有非都市土地筆數;私有非都市土地筆數;公私共有非都市土地筆數,地政處
新竹市合法地政士開業名冊,89572,新竹市合法地政士開業名冊,姓名;電話;開業證書字號;執照有效期限;事務所名稱;事務所地址;共同執業人,地政處
新竹市區段徵收開發案範圍地號資料,89573,新竹市台鐵新竹內灣支線捷運化新莊車站周邊土地區段徵收開發案範圍地號資料,市;行政區;地段;地號,地政處
新竹市101-106年市地重劃區抵費地標售結果統計表,89574,101-106年市地重劃區抵費地標售土地位於新竹市漁港市地重劃區,開標日期;市;行政區;段;小段;地號;面積;土地使用分區;標售單價;標售底價;標售金額,新竹市政府
新竹市區段徵收開發案已標售土地,89575,新竹市台鐵新竹內灣支線捷運化新莊車站周邊土地區段徵收開發案已標售土地,標售日期;市;行政區;地段;地號;面積;標售底價;得標金額,地政處
新竹市自辦市地重劃區,89576,新竹市辦理完成自辦市地重劃區重劃後地號一覽表,市;行政區;重劃區名稱;段;小段;重劃後地號;備註,地政處
新竹市各年度建物買賣移轉棟數,89668,統計年度、統計月份、棟數、面積,統計年度 統計月份 棟數 面積,地政處
新竹市身心障礙者生活補助,89669,有關身心障礙者生活補助事宜,"年度,通過案件數,金額",社會處
新竹市一般地區環境音量監測,89830,監測站名、監測站編號、管制區、監測日期、0至1時、1至2時、2至3時…22至23時、23至24時,,新竹市環境保護局
新竹市道路交通音量監測,89831,監測站名、監測站編號、管制區、監測日期、0至1時、1至2時、2至3時…22至23時、23至24時,監測站名;監測站編號;緊鄰道路寬度;管制區;年;月;日;0-1時;1-2時;2-3時;3-4時;4-5時;5-6時;6-7時;7-8時;8-9時;9-10時;10-11時;11-12時;12-13時;13-14時;14-15時;15-16時;16-17時;17-18時;18-19時;19-20時;20-21時;21-22時;22-23時;23-24時,新竹市環境保護局
新竹市地方型SBIR獲補助名單,92408,新竹市地方產業創新研發推動計畫(地方型SBIR)獲補助名單,包含本年度獲補助廠商（公司/行號）名稱;創新計畫名稱;獲補助金額,產業發展處
新竹市中小企業及個人便利貸款,92409,新竹市中小企業及個人便利貸款核貸名單,含獲核貸之中小企業名稱及核貸金額,產業發展處
新竹市超級市場名冊,92410,提供本市超級市場名冊查詢,新竹市超級市場名冊序號;統一編號;公司名稱;公司所在地序號;公司所在地,產業發展處
新竹市列管電子遊戲場業名冊,92411,提供本市列管電子遊戲場業名冊查詢,電子遊戲場業,新竹市政府
新竹市列管視聽歌唱業等八種行業名冊,92412,提供本市列管視聽歌唱業等八種行業名冊查詢,新竹市列管視聽歌唱業等八種行業名冊,新竹市政府
新竹市政風檢舉管道,92413,新竹市政風檢舉管道,本府廉政熱線檢舉管道,政風處
新竹市政府已簽約促參案件表,92414,新竹市政府已簽約促參案件相關資料,案件名稱;簽約日期; 民間機構;契約開始日期;契約結束日期;財政部核定效益,財政處
新竹市政府歲入預算結構表,92415,新竹市政府歲入預算相關資料,科目;年度預算金額;年度預算百分比,財政處
新竹市政府財政處經管市有閒置房地公開標租清冊,92416,新竹市政府財政處經管市有閒置房地公開標租清冊,土地標示;房屋標示;標租底價,財政處
新竹市藝文補助案,92417,為推廣城市藝文，協助並鼓勵本市各藝文團體、學校、社區(以下稱演出者)辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,為推廣城市藝文，協助並鼓勵本市各藝文團體;學校;社區;辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,新竹市文化局
新竹市演藝廳場地使用時段及收費標準,92418,場地別、座位容量、租用時段、租用時間、基本場地費、空調燈光費、清潔費、設號輸送費、一般錄影費、錄音費、鋼琴租用費貝森朵夫、鋼琴租用費史坦威、塑膠地板、合唱台、樂隊台、展板出租費、外拉電源費、保證金、輔助時段費,場地別;座位容量;租用時段;租用時間;基本場地費;空調燈光費;清潔費;設號輸送費;一般錄影費;錄音費;鋼琴租用費貝森朵夫;鋼琴租用費史坦威;塑膠地板;合唱台;樂隊台;展板出租費;外拉電源費;保證金;輔助時段費,新竹市文化局
新竹市環境教育設施場所,92419,本市已通過環保署認證之環境教育設施場所,新竹市環境教育設施場所;地址;電話,新竹市環境保護局
新竹市自來水供水系統直接供水點（民眾端）監測數據,92420,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0,序號;稽查日期;稽查結果;檢驗地點;供水系統;檢驗結果-細菌項目;檢驗結果-一般項目;檢驗結果-重金屬一;依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二;飲用水水質標準：大腸桿菌群;：6;總菌落數;：100;自由有效餘氯;：0.2~1.0;氫離子濃度指數;：6~8.5;鉛;：0.01;銅;：1.0;鋅;：5.0,新竹市環境保護局
原水檢測資料,92421,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,檢驗地點;檢驗時間;pH值;水溫;導電度;化學需氧量mg/L;鎘mg/L;鉻mg/L;氨氮mg/L;大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,新竹市環境保護局
清水檢測資料,92422,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,檢驗地點;檢驗時間;pH值;水溫;餘氯mg/L;鎘mg/L;鉛mg/L;鉻mg/L;銅mg/L;鋅mg/L;鎳mg/L;氨氮mg/L;大腸桿菌群CFU/100mL;總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,新竹市環境保護局
