資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
高雄市301及302保管專戶徵收保管清冊,86416,高雄市301及302保管專戶徵收保管清冊,保管字號;工程名稱;所有權人;地保字號,高雄市政府地政局
高雄市垃圾焚化廠位置,86418,提供高雄市垃圾焚化廠位置,名稱;電話;傳真;住址,高雄市政府環境保護局
高雄市核准身障福利團體設置舊衣回收箱,86419,提供核准身障福利團體設置舊衣回收箱,設置地點;行政區;所屬社會福利團體,高雄市政府環境保護局
高雄市ARM自動資源回收機器設置地點、開放時間及回收項目,86420,提供ARM自動資源回收機器設置地點、開放時間及回收項目,單位名稱;地址;數量;行政區;使用時間;回收項目;詳細位置,高雄市政府環境保護局
高雄市土地增值稅改良土地費用-按移轉原因別-108,86618,土地增值稅改良土地費用-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅調整後原規定地價或前次移轉現值-按移轉原因別-108,86619,土地增值稅調整後原規定地價或前次移轉現值-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉面積-按移轉原因別-108,86620,土地增值稅移轉面積-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉筆數-按移轉原因別-108,86621,土地增值稅移轉筆數-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅應納稅額-按稅率別-108,86622,土地增值稅應納稅額-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅減徵稅額-按稅率別-108,86623,土地增值稅減徵稅額-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅查定稅額-按稅率別-108,86624,土地增值稅查定稅額-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅漲價總數額-按稅率別-108,86625,土地增值稅漲價總數額-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅調整後原規定地價或前次移轉現值-按稅率別-108,86626,土地增值稅調整後原規定地價或前次移轉現值-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉現值-按稅率別-108,86627,土地增值稅移轉現值-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉面積-按稅率別-108,86628,土地增值稅移轉面積-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉筆數-按稅率別-108,86629,土地增值稅移轉筆數-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市地價稅減免課稅地價-108,86630,地價稅減免課稅地價,資料年期別;統計項目;公私有別;減免種類;資料單位;值,高雄市政府財政局
高雄市地價稅減免課稅面積-108,86631,地價稅減免課稅面積,資料年期別;統計項目;公私有別;減免種類;資料單位;值,高雄市政府財政局
高雄市地價稅減免筆數-108,86632,地價稅減免筆數,資料年期別;統計項目;公私有別;減免種類;資料單位;值,高雄市政府財政局
高雄市地價稅課稅地價-108,86633,地價稅課稅地價,資料年期別;統計項目;公私有別;稅地種類;資料單位;值,高雄市政府財政局
高雄市地價稅課稅面積-108,86634,地價稅課稅面積,資料年期別;統計項目;公私有別;稅地種類;資料單位;值,高雄市政府財政局
高雄市地價稅課稅戶數-108,86635,地價稅課稅戶數,資料年期別;統計項目;公私有別;稅地種類;資料單位;值,高雄市政府財政局
高雄市稅捐納庫數-107,86636,稅捐納庫數,資料年度;統計項目;納庫別;資料單位;值,高雄市政府財政局
高雄市各項稅收季節變動指數-108,86637,各項稅收季節變動指數,資料年別;統計項目;稅目別;值,高雄市政府財政局
高雄市各項稅捐實徵淨額環比指數-108,86638,各項稅捐實徵淨額環比指數,資料年度;統計項目;稅目別;基期;值,高雄市政府財政局
高雄市各項稅捐實徵淨額基比指數-108,86639,各項稅捐實徵淨額基比指數,資料年度;統計項目;稅目別;基期;值,高雄市政府財政局
高雄市各項稅捐實徵淨額-108,86640,各項稅捐實徵淨額,資料年別;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市各項稅捐退還以前年度歲入款-108,86641,各項稅捐退還以前年度歲入款,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市各項稅捐實徵數-108,86642,各項稅捐實徵數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市各項稅捐查定數-108,86643,各項稅捐查定數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市各項稅捐預算數-108,86644,各項稅捐預算數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市土地增值稅移轉現值-按移轉原因別-108,86731,土地增值稅移轉現值-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅增繳地價稅抵繳稅額-按稅率別-108,86732,土地增值稅增繳地價稅抵繳稅額-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市土地增值稅改良土地費用-按稅率別-108,86733,土地增值稅改良土地費用-按稅率別,資料年期別;統計項目;稅率別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處查核定開徵件數-108,86734,查核定開徵件數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處歲出預算執行率-108,86735,高雄市稅捐稽徵處歲出預算執行率,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處全功能服務櫃台辦理件數-107,86736,全功能服務櫃台辦理件數,資料年度;統計項目;服務項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處歲出決算數-107,86737,高雄市稅捐稽徵處歲出決算數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處歲出預算數-108,86738,高雄市稅捐稽徵處歲出預算數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處各項稅捐徵課成本-108,86739,各項稅捐徵課成本,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市各項稅捐徵課費用-108,86740,各項稅捐徵課費用,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送退案或撤回金額-108,86741,違章罰鍰案件移送退案或撤回金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送退案或撤回件數-108,86742,違章罰鍰案件移送退案或撤回件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件發給執行憑證金額-108,86743,違章罰鍰案件發給執行憑證金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件發給執行憑證件數-108,86744,違章罰鍰案件發給執行憑證件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送執行繳納金額-108,86745,違章罰鍰案件移送執行繳納金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送執行繳納件數-108,86746,違章罰鍰案件移送執行繳納件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件更正註銷金額-108,86747,違章罰鍰案件更正註銷金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件更正註銷件數-108,86748,違章罰鍰案件更正註銷件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送執行金額-108,86749,違章罰鍰案件移送執行金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章罰鍰案件移送執行件數-107,86750,違章罰鍰案件移送執行件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章漏稅案件處罰後自行繳納金額-108,86751,違章漏稅案件處罰後自行繳納金額,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章漏稅案件處罰後自行繳納件數-108,86752,違章漏稅案件處罰後自行繳納件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章漏稅案件審理件數-108,86753,違章漏稅案件審理件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處違章漏稅案件受理件數-108,86754,違章漏稅案件受理件數,資料年度;統計項目;稅目別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處未徵金額-按未徵情形別-108,86755,未徵金額-按未徵情形別,資料年度;統計項目;未徵情形別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處未徵件數-按未徵情形別-108,86756,未徵件數-按未徵情形別,資料年度;統計項目;未徵情形別;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處逾核課期限金額-108,86757,逾核課期限金額,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處逾核課期限件數-108,86758,逾核課期限件數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處逾徵收期限件數-108,86759,逾徵收期限件數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處減免註銷金額-108,86760,減免註銷金額,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處減免註銷件數-108,86761,減免註銷件數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處實徵金額-108,86762,實徵金額,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處實徵件數-108,86763,實徵件數,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市稅捐稽徵處查核定開徵金額-108,86764,查核定開徵金額,資料年度;統計項目;資料單位;值,高雄市政府財政局
高雄市娛樂稅實徵淨額-按來源別-108,86765,娛樂稅實徵淨額-按來源別,資料年度;統計項目;來源別;資料單位;值,高雄市政府財政局
高雄市娛樂稅查定及申報家數-按來源別-108,86766,娛樂稅查定及申報家數-按來源別,資料年度;統計項目;來源別;資料單位;值,高雄市政府財政局
高雄市印花稅徵收稅額-按來源別-108,86767,印花稅徵收稅額-按來源別,資料年度;統計項目;來源別;資料單位;值,高雄市政府財政局
高雄市契稅查定契價-按契別-108,86768,契稅查定契價-按契別,資料年度;統計項目;契別;資料單位;值,高雄市政府財政局
高雄市契稅查定件數-按契別-108,86769,契稅查定件數-按契別,資料年度;統計項目;契別;資料單位;值,高雄市政府財政局
高雄市使用牌照稅實徵淨額-按車種別-108,86770,使用牌照稅實徵淨額-按車種別,資料年度;統計項目;車種別;資料單位;值,高雄市政府財政局
高雄市使用牌照稅稽徵件數-按車種別-108,86771,使用牌照稅稽徵件數-按車種別,資料年度;統計項目;車種別;資料單位;值,高雄市政府財政局
高雄市房屋稅免稅現值-按公私有別及構造別-108,86772,房屋稅免稅現值-按公私有別及構造別,資料年度;統計項目;公私有別;構造別;資料單位;值,高雄市政府財政局
高雄市房屋稅免稅面積-按公私有別及構造別-108,86773,房屋稅免稅面積-按公私有別及構造別,資料年度;統計項目;公私有別;構造別;資料單位;值,高雄市政府財政局
高雄市房屋稅免稅戶數-按公私有別及構造別-108,86774,房屋稅免稅戶數-按公私有別及構造別,資料年度;統計項目;公私有別;構造別;資料單位;值,高雄市政府財政局
高雄市房屋稅應稅現值-按公私有別、構造別及使用別-108,86775,房屋稅應稅現值-按公私有別、構造別及使用別,資料年度;統計項目;公私有別;構造別;使用別;資料單位;值,高雄市政府財政局
高雄市房屋稅應稅面積-按公私有別、構造別及使用別-108,86776,房屋稅應稅面積-按公私有別、構造別及使用別,資料年度;統計項目;公私有別;構造別;使用別;資料單位;值,高雄市政府財政局
高雄市房屋稅應稅戶數-按公私有別、構造別及使用別-108,86777,房屋稅應稅戶數-按公私有別、構造別及使用別,資料年度;統計項目;公私有別;構造別;使用別;資料單位;值,高雄市政府財政局
高雄市土地增值稅應納稅額-按移轉原因別-108,86778,土地增值稅應納稅額-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅減徵稅額-按移轉原因別-108,86779,土地增值稅減徵稅額-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅查定稅額-按移轉原因別-108,86780,土地增值稅查定稅額-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市土地增值稅增繳地價稅抵繳稅額-按移轉原因別-108,86781,土地增值稅增繳地價稅抵繳稅額-按移轉原因別,資料年期別;統計項目;移轉原因別;資料單位;值,高雄市政府財政局
高雄市行政概況,86854,提供高雄市行政概況,年度;出版品;下載網址,高雄市政府研究發展考核委員會
政府服務獎,86855,政府服務品質獎一至九屆入圍獲獎名單及政府服務獎1-2屆入圍獲獎名單,年度;獲獎機關第一線服務機關;獲獎機關專案規劃類;入圍機關,高雄市政府研究發展考核委員會
高雄市政府107年度環境水體監測資料,86856,Name(測站名稱)、NO(測站編號)、Date(監測日期)、Temperature(氣溫℃)、Water_temperature(水溫℃)、Salt(鹽度psu)、pH(酸鹼度)、Conductivity(導電度μmho/cm)、Suspended_solids(懸浮固體mg/L)、COD(化學需氧量mg/L)、BOD5(生化需氧量mg/L)、Dissolved_oxygen(溶氧mg/L)、Cl(氯鹽mg/L)、Nitrate_nitrogen(硝酸鹽氮mg/L)、Ammonia_nitrogen(氨氮mg/L)、TP(總磷mg/L)、E-coli(大腸桿菌群CFU/100mL)、Pb(鉛mg/L)、Cd(鎘mg/L)、Cu(銅mg/L)、Fe(鐵mg/L)、Zn(鋅mg/L)、Cr(鉻mg/L)、Ni(鎳mg/L)、Hg(汞mg/L),Name;NO;Date;Temperature;Water_temperature;Salt;pH;Conductivity;Suspended_solids;COD;BOD5;Dissolved_oxygen;Cl;Nitrate_nitrogen;Ammonia_nitrogen;TP;E-coli;Pb;Cd;Cu;Fe;Zn;Cr;Ni;Hg;Hg<br>,高雄市政府環境保護局
106年高雄市役男徵兵檢查體位判等因素分析統計表,86859,項次、病名、常備役暨常備役甲、常備役乙、替代役暨替代役甲、替代役乙、免役、體位未定、專科檢查,項次;病名;常備役暨常備役甲;常備役乙;替代役暨替代役甲;替代役乙;免役;體位未定;專科檢查,高雄市政府民政局
107年高雄市不動產估價師清冊,87055,提供高雄市不動產估價師清冊,估價師姓名;開業證書有效期限;事務所名稱;事務所地址,高雄市政府地政局
106年高雄市政府消防局電子簽核及紙本簽核件數統計表,87056,106年電子簽核及紙本簽核件數統計表,單位;電子簽核件數;電子簽核比率;電子簽核比率_不含紙本來文;紙本簽核件數;紙本簽核比率,高雄市政府消防局
106年高雄市政府消防局一般公文時效統計表,87057,106年一般公文時效統計表,單位;應辦公文數;已辦結公文數;辦結率;發文平均使用日數,高雄市政府消防局
105年高雄市爆竹煙火安全檢查,87058,105年高雄市爆竹煙火安全檢查,單位;列管製造場所;列管達管制量儲存場所;列管達管制量販賣場所;未達管制量販賣場所;進口貿易商營業場所;宗教廟會活動地點;可疑處所;檢查件次合計;列管製造場所檢查件次;管達管制量儲存場所檢查件次;列管達管制量販賣場所檢查件次;未達管制量販賣場檢查件次;進口貿易商營業場;宗教廟會活動地點檢查件次;可疑處所檢查件次;合格件次合計;製造場所合格件次;達管制量儲存場所合格件次;達管制量販賣場所合格件次;未達管制量販賣場所合格件次;進口貿易商營業場所合格件次;宗教廟會活動地點合格件次;可疑處所合格件次;不合格件次合計;製造場所不合格件次;達管制量儲存場所不合格件次;達管制量販賣場所不合格件次;未達管制量販賣場所不合格件次;進口貿易商營業場所不合格件次;宗教廟會活動地點不合格件次;可疑處所不合格件次,高雄市政府消防局
103年高雄市爆竹煙火安全檢查,87059,103年高雄市爆竹煙火安全檢查,單位;製造場所列管家數;達管制量儲存場所列管家數;達管制量販賣場所列管家數;未達管制量販賣場所列管家數;進口貿易商營業場所列管家數;宗教廟會活動地點列管家數;可疑處所列管家數;檢查件次合計;製造場所檢查件次;達管制量儲存場所檢查件次;達管制量販賣場所檢查件次;未達管制量販賣場所檢查件次;進口貿易商營業場所檢查件次;宗教廟會活動地點檢查件次;可疑處所檢查件次;合格件次合計;製造場所合格件次;達管制量儲存場所合格件次;達管制量販賣場所合格件次;未達管制量販賣場所合格件次;進口貿易商營業場所合格件次;宗教廟會活動地點合格件次;可疑處所合格件次;不合格件次合計;製造場所不合格件次;達管制量儲存場所不合格件次;達管制量販賣場所不合格件次;未達管制量販賣場所不合格件次;進口貿易商營業場所不合格件次;宗教廟會活動地點不合格件次;可疑處所不合格件次,高雄市政府消防局
高雄市液化石油氣分裝場、儲存場、驗瓶場清冊,87060,液化石油氣分裝場、儲存場、驗瓶場清冊,類別;場所名稱;地點;負責人;統一編號;連絡電話,高雄市政府消防局
高雄市防範一氧化碳中毒補助申請,87061,防範一氧化碳中毒補助申請,防範一氧化碳中毒補助申請,高雄市政府消防局
105年高雄市液化石油氣消防安全檢查及違規取締,87062,105年度液化石油氣消防安全檢查及違規取締,單位;期底列管分銷商家數;期底列管分裝場家數;期底列管容器檢驗場家數;期底列管容器儲存場所家數;期底列管串接使用場所家數;分銷商檢查件次;分裝場檢查件次;容器檢驗場檢查件次;容器儲存場所檢查件次;串接使用場所檢查件次;分銷商合格件次;分裝場合格件次;容器檢驗場合格件次;容器儲存場所合格件次;串接使用場所合格件次;合計不合格件次;分銷商不合格件次;分裝場不合格件次;容器檢驗場不合格件次;容器儲存場所不合格件次;串接使用場所不合格件次;分銷商違規儲存液化石油氣取締件次;分銷商違規使用逾期容器取締件次;分銷商違規使用偽造合格標示取締件次;分銷商非法分裝液化石油氣取締件次;其他分銷商位置構造設備或安全管理不合格取締件次;分裝場違規灌裝逾期容器取締件次;其他分裝場位置構造設備或安全管理不合格取締件次;檢驗場容器檢驗不實取締件次;其他檢驗場位置構造設備或安全管理不合格取締件次;儲存場所位置構造設備或安全管理不合格取締件次;串接使用場所位置構造設備或安全管理不合格取締件次;消防安全設備檢查不合格取締件次;其他違規取締件次;合計裁處件次;罰鍰裁處件次;限期改善裁處件次;停業或停止使用裁處件次;已收繳罰鍰件次;強制執行件次,高雄市政府消防局
消防局消防救護車收費統計表,87064,消防局消防救護車收費統計表,年度;開立繳款書件數;已繳費件數;催繳件數;移送強制執行件數,高雄市政府消防局
105年高雄市緊急救護急救處置統計表,87065,105年高雄市消防緊急救護急救處置統計表,月份;口咽呼吸道;鼻咽呼吸道;抽吸;哈姆立克法;ILMA;鼻管;面罩;非再呼吸型面罩;BVM;霧化吸入型面罩;頸圈;清洗傷口;包紮止血;骨折固定;長背板固定;KED固定;抽吸式護木;自動心肺復甦機;CPR;不建議電擊;電擊;靜脈輸液;口服葡萄糖;協助Aspirin;協助NTG含片;協助支氣管擴張劑;保暖;心理支持;急產接生;約束帶;灌洗眼晴;測量血糖;其他;指導醫師簽核,高雄市政府消防局
104年高雄市緊急救護急救處置統計表,87066,104年消防緊急救護急救處置統計表,月份;口咽呼吸道;鼻咽呼吸道;抽吸;哈姆立克法;SGA;鼻管;面罩;非再呼吸型面罩;BVM;霧化吸入型面罩;頸圈;清洗傷口;包紮止血;骨折固定;長背板固定;KED固定;自動心肺復甦機;CPR;不建議電擊;電擊;靜脈輸液;口服葡萄糖;協助Aspirin;協助NTG含片;協助支氣管擴張劑;保暖;心理支持;急產接生;約束帶;灌洗眼晴;測量血糖;其他;指導醫師簽核,高雄市政府消防局
105年高雄市政府消防局緊急救護服務統計表,87067,105年消防緊急救護服務統計表,月份;一般救護車;加護救護車;送醫次數;未運送次數;急病;疑似藥物中毒;疑似一氧化碳中毒;癲癇及抽蓄;路倒;行為急症及精神異常;孕婦急產;到院前心肺功能停止;其他;一般外傷;車禍受傷;溺水;摔跌傷;墜落傷;穿刺傷;燒燙傷;電擊傷;生物咬螫傷,高雄市政府消防局
104年高雄市政府消防局緊急救護服務統計表,87068,104年消防緊急救護服務統計表,月份;一般救護車;加護救護車;送醫次數;未運送次數;急病;疑似藥物中毒;疑似一氧化碳中毒;癲癇及抽蓄;路倒;行為急症及精神異常;孕婦急產;到院前心肺功能停止;其他;一般外傷;車禍受傷;溺水;摔跌傷;墜落傷;穿刺傷;燒燙傷;電擊傷;生物咬螫傷,高雄市政府消防局
105年高雄市緊急救護到院前心肺功能停止傷病患統計,87069,105年高雄市消防緊急救護到院前心肺功能停止傷病患統計,單位;到院前心肺功能停止;有旁觀者CPR;有使用PAD;到院前ROSC;住宅;工廠及工作地點;運動中心;街道及公路;公共建築;療養院;教育及學校;捷運站及車站及機場;診所及護理之家;其他;不清楚,高雄市政府消防局
105年高雄市急救護無生命徵象成功人數統計表,87070,105年急救護無生命徵象成功人數統計表,縣市;無生命徵象人數;CPR;AEDshock及CPR;ACLS;小計;急救成功率;康復出院人數,高雄市政府消防局
104年高雄市爆竹煙火違法取締年報表,87071,104年高雄市爆竹煙火違法取締年報表,分隊別;未經許可製造爆竹煙火;製造場所位置構造設備或安全管理不合格;儲存場所位置構造設備或安全管理不合格;販賣場所位置構造設備或安全管理不合格;製造儲存或販賣場所未投保公共意外責任險;販賣無認可標示爆竹煙火;消防安全設備不合格;施放爆竹煙火兒童施放一般爆竹煙火時未陪同;施放爆竹煙火施放專業爆竹煙火未申請;施放爆竹煙火專業爆竹煙火運出儲存地點未報備;施放專業爆竹煙火未投保公共意外責任險;施放爆竹煙火違反施放作業及人員資格管理辦法;違反施放爆竹煙火自治法規;其他違規取締;移送司法機關偵辦;處罰鍰;限期改善;沒入裁處;停業或停工裁處;已收繳罰鍰件次;強制執行件次,高雄市政府消防局
103年高雄市爆竹煙火違法取締年報表,87072,103年高雄市爆竹煙火違法取締年報表,分隊別;未經許可製造爆竹煙火;製造場所位置構造設備或安全管理不合格;儲存場所位置構造設備或安全管理不合格;販賣場所位置構造設備或安全管理不合格;製造儲存或販賣場所未投保公共意外責任險;販賣無認可標示爆竹煙火;消防安全設備不合格;施放爆竹煙火兒童施放一般爆竹煙火時未陪同;施放爆竹煙火施放專業爆竹煙火未申請;施放爆竹煙火專業爆竹煙火運出儲存地點未報備;施放專業爆竹煙火未投保公共意外責任險;施放爆竹煙火違反施放作業及人員資格管理辦法;違反施放爆竹煙火自治法規;其他違規取締;移送司法機關偵辦;處罰鍰;限期改善;沒入裁處;停業或停工裁處;已收繳罰鍰件次;強制執行件次,高雄市政府消防局
105年高雄市應變中心開設其他天然災害出動救災人員統計,87073,105年度應變中心開設其他天然災害出動救災人員統計,行政區;總計;消防人員;義消人員;民間救難團體;義勇特搜隊;警察;義警;民防;國軍;其他,高雄市政府消防局
105年高雄市應變中心開設其他天然災害出動救災裝備,87074,105年度應變中心開設其他天然災害出動救災裝備,行政區;車輛;船艇;直升機;其他,高雄市政府消防局
105年高雄市應變中心開設其他天然災害建物損失統計,87075,105年度應變中心開設其他天然災害建物損失統計,行政區;建物全倒_棟;建物全倒_戶;建物半倒_棟;建物半倒_戶,高雄市政府消防局
105年高雄市應變中心開設其他天然災害搶救災民人數統計,87076,105年度應變中心開設其他天然災害搶救災民人數統計,行政區;搶救災民人數,高雄市政府消防局
105年高雄市應變中心開設水患災害出動救災裝備統計,87077,105年度應變中心開設水患災害出動救災裝備統計,行政區;車輛;船艇;直升機;其他,高雄市政府消防局
105年高雄市應變中心開設水患災害人員傷亡統計,87078,105年度應變中心開設水患災害人員傷亡統計,行政區;總計;死亡人數_男_零至十二歲;死亡人數_男_十二至十八歲;死亡人數_男_十八至六十五歲;死亡人數_男_六十五歲以上;死亡人數_女_零至十二歲;死亡人數_女_十二至十八歲;死亡人數_女_十八至六十五歲;死亡人數_女_六十五歲以上;失蹤人數_男_零至十二歲;失蹤人數_男_十二至十八歲;失蹤人數_男_十八至六十五歲;失蹤人數_男_六十五歲以上;失蹤人數_女_零至十二歲;失蹤人數_女_十二至十八歲;失蹤人數_女_十八至六十五歲;失蹤人數_女_六十五歲以上;重傷人數_男_零至十二歲;重傷人數_男_十二至十八歲;重傷人數_男_十八至六十五歲;重傷人數_男_六十五歲以上;重傷人數_女_零至十二歲;重傷人數_女_十二至十八歲;重傷人數_女_十八至六十五歲;重傷人數_女_六十五歲以上;輕傷人數_男_零至十二歲;輕傷人數_男_十二至十八歲;輕傷人數_男_十八至六十五歲;輕傷人數_男_六十五歲以上;輕傷人數_女_零至十二歲;輕傷人數_女_十二至十八歲;輕傷人數_女_十八至六十五歲;輕傷人數_女_六十五歲以上,高雄市政府消防局
105年高雄市應變中心開設水患災害出動救災人員統計,87079,105年度應變中心開設水患災害出動救災人員統計,行政區;總計;消防人員;義消人員;民間救難團體;義勇特搜隊;警察;義警;民防;國軍;其他,高雄市政府消防局
105年高雄市應變中心開設水患災害建物損失統計,87080,105年度應變中心開設水患災害建物損失統計,行政區;建物全倒_棟;建物全倒_戶;建物半倒_棟;建物半倒_戶,高雄市政府消防局
105年高雄市應變中心開設水患災害搶救災民人數統計,87081,105年度應變中心開設水患災害搶救災民人數統計,行政區;搶救災民人數,高雄市政府消防局
105年高雄市應變中心開設風災人員傷亡統計,87082,105年度應變中心開設風災人員傷亡統計,行政區;總計;死亡人數_男_零至十二歲;死亡人數_男_十二至十八歲;死亡人數_男_十八至六十五歲;死亡人數_男_六十五歲以上;死亡人數_女_零至十二歲;死亡人數_女_十二至十八歲;死亡人數_女_十八至六十五歲;死亡人數_女_六十五歲以上;失蹤人數_男_零至十二歲;失蹤人數_男_十二至十八歲;失蹤人數_男_十八至六十五歲;失蹤人數_男_六十五歲以上;失蹤人數_女_零至十二歲;失蹤人數_女_十二至十八歲;失蹤人數_女_十八至六十五歲;失蹤人數_女_六十五歲以上;重傷人數_男_零至十二歲;重傷人數_男_十二至十八歲;重傷人數_男_十八至六十五歲;重傷人數_男_六十五歲以上;重傷人數_女_零至十二歲;重傷人數_女_十二至十八歲;重傷人數_女_十八至六十五歲;重傷人數_女_六十五歲以上;輕傷人數_男_零至十二歲;輕傷人數_男_十二至十八歲;輕傷人數_男_十八至六十五歲;輕傷人數_男_六十五歲以上;輕傷人數_女_零至十二歲;輕傷人數_女_十二至十八歲;輕傷人數_女_十八至六十五歲;輕傷人數_女_六十五歲以上,高雄市政府消防局
105年高雄市應變中心開設風災出動救災人員統計,87083,105年度應變中心開設風災出動救災人員統計,行政區;總計;消防人員;義消人員;民間救難團體;義勇特搜隊;警察;義警;民防;國軍;其他,高雄市政府消防局
105年高雄市應變中心開設風災出動救災裝備統計,87084,105年度應變中心開設風災出動救災裝備統計,行政區;車輛;船艇;直升機;其他,高雄市政府消防局
105年高雄市應變中心開設風災建物損失統計,87085,105年度應變中心開設風災建物損失統計,行政區;建物全倒_棟;建物全倒_戶;建物半倒_棟;建物半倒_戶,高雄市政府消防局
105年高雄市應變中心開設風災搶救災民人數統計,87086,105年度應變中心開設風災搶救災民人數統計,行政區;搶救災民人數,高雄市政府消防局
