資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
嘉義市政府免費法律諮詢服務律師名單,52448,為擴大為民服務工作，提昇人民法律知識，解答人民法律問題，加強人人知法、守法的觀念，市府與東、西區公所敦聘具法學素養、熱心服務之律師為民眾法律扶助顧問，為民眾解答民、刑法律上疑難問題。,律師姓名,嘉義市政府
嘉義市政府消防局各廳舍駐地通訊聯絡表,52449,本項資料為嘉義市政府消防局各分隊住址及連絡電話,項次;名稱;住址;電話;備註,嘉義市政府
嘉義市原住民團體名冊,52450,嘉義市原住民團體名冊,單位;理事長;地址;電話,嘉義市政府
嘉義市統計資料庫－身心障礙人口數統計,52451,本項資料為「嘉義市統計資料庫」查詢系統的「身心障礙人口數」統計年報資料，自2000年起每年統計,年度;總計;占全市總人口比率;視覺障礙者;聽覺機能障礙者;平衡機能障礙者;聲音機能或語言機能障礙者;肢體障礙者;智能障礙者;重要器官失去功能者;顏面損傷者;植物人;癡呆症者;自閉症者;慢性精神病患者;多重障礙者;其他,嘉義市政府
嘉義市歷年暴力犯罪案類一覽表,52452,本轄所發生暴力案件案類地點一覽表(詳細地址經模糊處理),編號;案類;發生;地點,嘉義市政府
嘉義市雨水下水道管線圖資,52453,提供嘉義市雨水下水道管線圖資，請使用GIS軟體匯入SHP圖資。,無,嘉義市政府
嘉義市雨水下水道人手孔圖資,52454,提供嘉義市雨水下水道人手孔圖資，請使用GIS軟體匯入SHP圖資,無,嘉義市政府
嘉義市中低收入老人免費配戴老花眼鏡合約店家名單,52455,凡設籍本市列冊中低（低）收入戶、且年滿65歲以上者，可前往與本市簽約之眼鏡商號免費配鏡（限老花眼鏡）。,編號;公司行號名稱;公司行號地址;電話;備註,嘉義市政府
嘉義市中低收入老人免費裝設假牙合約醫院名單,52456,凡設籍本市列冊中(低)收入戶年滿65歲以上或年滿55歲以上原住民，符合以下資格：領有生活津貼、身心障礙者生活津貼、經各級政府全額補助收容安置、經本府補助身心障礙者日間照顧及住宿式照顧費用達百分之五十以上之一者），經醫師評估缺牙需裝置活動假牙者，可前往與本市簽約之牙醫院（診所）免費裝設假牙。,序號;診所名稱;地址;電話,嘉義市政府
嘉義市歷年查獲賭博案件一覽表,52457,本市查獲賭博案件發生地點(詳細地址經模糊處理),編號;案類;發生;地點,嘉義市政府
嘉義市托育人員名單,52458,嘉義市托育人員（保母）名單,姓名;性別;電話;保母狀態;保母資格;托育地所在鄉鎮市區;親屬保母;個資同意,嘉義市政府
嘉義市歷年詐欺案件發生一覽表,52459,本市詐欺案件發生地點(詳細地址經模糊處理),編號;案類;地點,嘉義市政府
嘉義市路口監視器位置,52460,本市治安要點錄影監視系統建置地點,編號;地點,嘉義市政府
嘉義市社會福利慈善事業基金會名冊,52461,嘉義市社會福利慈善事業基金會名冊,主管機關;單位名稱;成立日期;董事長;連絡人;連絡電話;傳真;電子郵件;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,嘉義市政府
嘉義市觀光旅遊網推薦遊程－自然生態之旅（半日遊）,52462,自然生態之旅（半日遊）：嘉義公園（史蹟資料館、射日塔） → 蘭潭風景區。請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市觀光旅遊網推薦遊程－林業廊道檜意尋幽（一日遊）,52463,林業廊道檜意尋幽（一日遊）：「嘉義文化創意產業園區(嘉義舊酒廠) → 北門驛 → 檜意森活村 → 阿里山森林鐵路嘉義車庫園區 → 動力室木雕作品展示館 → 森林之歌 → 嘉義市立博物館 → 嘉義市交趾陶館 → 獄政博物館（嘉義舊監獄） → 文化路夜市。 請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市觀光旅遊網推薦遊程－都市森林奇幻旅程之古蹟巡禮（二日遊）,52464,都市森林奇幻旅程之古蹟巡禮（二日遊） 第一天： 「嘉義文化創意產業園區(嘉義舊酒廠) → 北門驛 → 檜意森活村 → 阿里山森林鐵路嘉義車庫園區 → 動力室木雕作品展示館 → 森林之歌 → 嘉義市立博物館 → 嘉義市交趾陶館 → 獄政博物館（嘉義舊監獄） → 文化路夜市。 第二天： 百年嘉義公園 → 嘉義樹木園 → 九華山地藏庵 → 國定古蹟嘉義城隍廟 → 蘭潭風景區。 請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市觀光旅遊網推薦遊程－桃城巡禮（一日遊）,52465,桃城巡禮（一日遊）：嘉義火車站→中山路(大通，經中央噴水池)→公明路(醫生街)→東市場→東門圓環→南門圓環→城隍廟→光華街→中正路(二通)→嘉義火車站。此遊程適合對於宗教、在地小資生活有興趣的朋友。請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市觀光旅遊網推薦遊程－追尋KANO棒球奮戰精神（一日遊）,52466,跟著KANO電影主場景，追尋KANO棒球奮戰精神（一日遊）：檜意森活村(KANO選手們宿舍場景) → 嘉義市立棒球場【昔KANO練習場(鄰旁有百年嘉義公園)】→ 東市場(體驗嘉義市在地生活) → 中央噴水池的投手吳明捷雕像(嘉農野球隊每天喊著甲子園跑步必經過的圓環)。 請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市易發生婦幼被害犯罪地點,52467,嘉義市易發生婦幼被害犯罪地點,地點位置;管轄警察局;分局,嘉義市政府
嘉義市水情系統－水情監視器地點,52468,提供嘉義市水情系統設置的12支水情監視器設置地點,_latitude;_longitude;_vr_name;_vr_no;town,嘉義市政府
嘉油鐵馬道、北回自行車道路線圖,52469,嘉油鐵馬道係利用閒置的中油舊鐵道修築，以嘉義市世賢路四段中油廠區旁為起點，途經美源、光路、湖內等三里，及嘉義縣水上鄉。抵達終點鴿溪寮站後，與北回自行車道相接。請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市橋梁資訊,52470,嘉義市橋梁資訊，資料來源為「臺灣地區橋梁管理資訊系統」,橋梁名稱;使用狀態;設施種類;管理機關;轄下機關;所在縣市;所在區鄉;路線;是否為跨水橋;跨越類別;河川/水域管理單位;河川/水域名稱,嘉義市政府
嘉義市建築管理系統－建築物安全檢查紀錄API,52471,提供嘉義市建築管理系統資料查詢，介接方式請詳閱API說明文件。,場所名稱;建物現況;使用執照字號;最近申報日;下次申報日期,嘉義市政府
嘉義市建築管理系統－建築執照存根API,52472,提供嘉義市建築管理系統資料查詢，介接方式請詳閱API說明文件。,執照類別;核發執照字號;原領執照字號;變更設計次數;基地面積;建築面積;總樓地板面積;建築物高度;地下避難面積;法定空地面積;建造類別;構造別;地上層數;地下層數;棟數;戶數;起造人代表人;設計人;監造人;承造人;雜項工作物;停車空間;發照日期;實際開工日期;竣工日期;土地使用分區,嘉義市政府
嘉義市建築管理系統－施工勘驗資料API,52473,提供嘉義市建築管理系統資料查詢，介接方式請詳閱API說明文件。,建造執照資料;勘驗紀錄,嘉義市政府
嘉義市營造業名冊,52474,嘉義市營造業名冊，分為專業營造業、綜合營造業2類,營造廠名稱;登記狀況;負責人,嘉義市政府
嘉義市建築管理系統－昇降設備、機械停車設備許可證資料API,52475,提供嘉義市建築管理系統資料查詢，介接方式請詳閱API說明文件。,設備統一編號;使用許可證號;設備種類;建築物名稱;建築執照字號;地址;檢查機構名稱;維護廠商名稱;許可有效日期,嘉義市政府
嘉義市資訊休閒業（網咖）店家名單,52476,嘉義市資訊休閒業（網咖）店家名單,組織種類;統一編號;商業名稱;商業地址;核准設立日期;核准設立文號;商業登記證號;最近異動日期;營利項目,嘉義市政府
嘉義市106年第一季河川水質監測統計,52478,106年第一季嘉義市蘭潭水庫水質監測結果、八掌溪朴子溪水質監測結果、嘉義市排水幹線水質監測結果,水體名稱;監測站;項目;單位;106年1月;106年2月;106年3月,嘉義市政府
嘉義市加油站地點,52479,嘉義市加油站地點,加油站名稱;加油站地址,嘉義市政府
嘉義市106年第1季身心障礙人數(報表一),52480,身心障礙個障別人數統計,障別;男女,嘉義市政府
嘉義市106年第1季身心障礙人數(報表二),52481,新制障別人數統計,障別;男女,嘉義市政府
嘉義市106年第1季身心障礙者之年齡分配(報表二),52482,新制障別年齡人數統計,障別;男女;年齡,嘉義市政府
嘉義市106年第1季身心障礙人數(報表三),52483,新制障別人數統計,障別;男女,嘉義市政府
嘉義市106年第1季身心障礙者之年齡分配(報表一),52484,各障別年齡層人數統計,障別;男女;年齡,嘉義市政府
嘉義市國中小學區劃分表,52485,嘉義市國民中小學學區劃分作業要點 一、中華民國99年3月22日府教國字第0991502813號函訂頒。 二、依據國民教育法第四條第二項規定訂定本作業要點。,校名;學區範圍,嘉義市政府
嘉義市106年第1季身心障礙者之年齡分配(報表三),52486,新制障別年齡人數統計,障別;男女;年齡,嘉義市政府
歷年嘉義市國中小學生數統計,52487,歷年嘉義市國中小學生數統計,校名;學年度,嘉義市政府
嘉義市殯葬管理所每月火化使用資料,52488,嘉義市殯葬管理所每月火化使用資料,UseDate;DeadSex;DeadName;DateOfBirth;DateOfDead;DeadNativePlace,嘉義市政府
嘉義市殯葬管理所每月冰存使用資料,52489,嘉義市殯葬管理所每月冰存使用資料,UseDate;DeadSex;DeadName;DateOfBirth;DateOfDead;DeadNativePlace,嘉義市政府
嘉義市殯葬管理所每月小靈位使用資料,52490,嘉義市殯葬管理所每月小靈位使用資料,UseDate;DeadSex;DeadName;DateOfBirth;DateOfDead;DeadNativePlace,嘉義市政府
嘉義市殯葬管理所每月納骨塔使用資料,52491,嘉義市殯葬管理所每月納骨塔使用資料,DateOfApplication;UseType;DateOfEntry;DeadSex;DeadName;DeadNativePlace;DateOfBirth;DateOfDead,嘉義市政府
嘉義市殯葬管理所每月化妝室使用資料,52492,嘉義市殯葬管理所每月化妝室使用資料,UseDate;DeadSex;DeadName;DateOfBirth;DateOfDead;DeadNativePlace,嘉義市政府
嘉義市殯葬管理所每月示範公墓使用資料,52493,嘉義市殯葬管理所每月示範公墓使用資料,DateOfApplication;DateOfEntry;DeadSex;DeadName;DeadNativePlace;DateOfBirth;DateOfDead,嘉義市政府
嘉義市殯葬管理所每月禮廳使用資料,52494,嘉義市殯葬管理所每月禮廳使用資料,UseDate;HallName;DeadSex;DeadName;DateOfBirth;DateOfDead;DeadNativePlace,嘉義市政府
嘉義市統計資料庫－性別統計-權力、決策與影響力,52495,本項資料為主計處「嘉義市統計資料庫」查詢系統的「人口年齡分配」統計月指標資料，自2009年起每年統計,"""年度"";"" 縣長選舉投票率;_男性"";_女性"";""現有區域立法委員人數;_男"";_女"";"" 現有市議員人數;""現有鄉鎮市長人數",嘉義市政府
嘉義市政府歲入來源別預算總表,52496,嘉義市政府歲入來源別預算總表,款;項;名稱;經常門;資本門;合計,嘉義市政府
嘉義市公立國中、國小學校名單,52497,嘉義市公立國中、國小學校名單,校名;電話;傳真;校址,嘉義市政府
來嘉友善心餐廳名單,52498,來嘉友善心餐廳是由嘉義市10大身障團體推薦協會的身障者擔任訪員，親身去餐廳體驗後，整理出包括： 餐廳出入口、內部動線與空間、桌椅、點餐、用餐、餐食、電梯、廁所、櫃台、停車場及其他等友善資訊。,餐廳名稱;餐廳簡介;特色美食;營業時間;平均消費;電話;地址;推薦餐點;無障礙設施設置;貼心服務,嘉義市政府
106年第二季嘉義市河川水質監測統計,52499,106年度第二季嘉義市八掌溪朴子溪、排水幹線及蘭潭水庫水質監測結果,水體名稱;監測站;項目;單位;106年4月;106年5月;106年6月,嘉義市政府
嘉義市AED（自動體外心臟去顫器）設置地點,52500,嘉義市AED（自動體外心臟去顫器）設置地點,設置位置;地址;擺放地點;場所LAT;場所LNG,嘉義市政府
幼兒常規疫苗接種醫療機構名單,52501,幼兒常規疫苗接種醫療機構名單,區別;名稱;地址;經度;緯度;電話,嘉義市政府
運動熱量標示地點,52503,運動熱量標示地點,數量;建置地點;建置範圍;建置方式;建置年度,嘉義市政府
嘉義市戒菸門診機構名單,52504,嘉義市戒菸門診機構名單,層級;院所名稱;電話;郵遞區號;地址;給藥;衛教,嘉義市政府
嘉義市衛生稽查評核優良餐飲業者名單,52505,本項資料為嘉義市衛生局針對餐飲業者進行評核，由專家學者及衛生局人員組成評核小組，實地查核餐飲業的人員、食材、環境及器具，經現場評核符合食品良好衛生規範準則，分為「優」及「良」兩級並授予標章，供消費者選擇參考。,分類;店名;地址;電話;評核結果,嘉義市政府
嘉義市藥局名單,52506,嘉義市藥局名單,機構名稱;地址;電話,嘉義市政府
嘉義市藥癮戒治醫院名單,52507,嘉義市藥癮戒治醫院名單,機構名稱;住址;電話;掛號科別/門診時間;服用美沙冬時間;服藥地點;備註,嘉義市政府
嘉義市政府衛生局及附屬單位地點,52509,嘉義市政府衛生局及附屬單位地點,部門名稱;為民服務項目;服務開放時段;地址;聯絡電話;聯絡電子信箱,嘉義市政府
嘉義市公共場所及職場哺集乳室地點,52511,嘉義市公共場所及職場哺集乳室地點,類別;公共場所名稱;地址;電話;開放時間;注意事項,嘉義市政府
嘉義市公告無菸環境名單,52514,嘉義市公告無菸環境名單,,嘉義市政府
嘉義市保險套自動販賣機地點,52515,嘉義市保險套自動販賣機地點,地點名稱;地址;種類,嘉義市政府
嘉義市清潔針具販售地點與自動販賣機,52516,嘉義市清潔針具販售地點與自動販賣機,地點名稱;地址;種類,嘉義市政府
嘉義市整合性健康篩檢醫療機構,52517,嘉義市整合性健康篩檢醫療機構,健檢醫院;地址;健檢服務時間;健檢諮詢電話;停車費,嘉義市政府
嘉義市醫院、診所名單,52518,嘉義市醫院、診所名單,項次;機構類別;機構名稱;機構代碼;地址;負責人;電話,嘉義市政府
游泳池水質檢驗結果清冊,52519,游泳池水質檢驗結果清冊,檢體編號;檢體名稱;檢體來源;主檢驗項目1;檢驗結果;發布日期;備註說明,嘉義市政府
嘉義市護理機構(含護理之家、產後護理之家、居家護理所),52521,嘉義市護理機構(含護理之家、產後護理之家、居家護理所),項次;機構名稱;機構代碼;地址;型態別;負責人;電話,嘉義市政府
嘉義市綠色商店名單,52522,行政院環保署定義，售有一定數量綠色商品並針對該商品具有特定陳列方式之通路為「綠色商店」，經申請後核發綠色商店識別貼紙。本項資料為嘉義市獲「綠色商店」認證的店家名單。,機關名稱;地址,嘉義市政府
嘉義市各醫院門診科別、醫事人員數、病床數等醫療資源統計,52523,嘉義市各醫院門診科別、醫事人員數、病床數等醫療資源統計,,嘉義市政府
嘉義市公廁地點,52524,本市目前於環保署Eco-Life清淨家園顧厝邊綠色生活網上建檔管理之公廁資料,公廁名稱;地址或地點描述;公廁類型;鄉鎮名稱;村里名稱;緯度;經度,嘉義市政府
嘉義市病媒防治業者名單清冊,52525,嘉義市病媒防治業者名單清冊,管制編號;許可字照;業者名稱;負責人;專技人員;合格證書;電話;地址,嘉義市政府
嘉義市環境用藥販賣業者名冊,52526,嘉義市環境用藥販賣業者名冊,管制編號;許可字照;業者名稱;負責人;專技人員;合格證書;電話;地址,嘉義市政府
嘉義市可申請懸掛旗幟之道路及旗幟數量,52527,嘉義市可申請懸掛旗幟之道路及旗幟數量,編號;路名;路燈數量,嘉義市政府
雲嘉嘉空氣盒子API,52528,「雲嘉嘉空氣盒子」計畫由華碩雲端、研揚科技、嘉義市政府、嘉義縣政府、雲林縣政府合作，提供近 300 個空氣盒子進行智慧城市的部屬，用於感測 PM2.5、溫度與濕度，並將環境數據開放給研究機構分析汙染來源以及 Makers 進行創新加值應用，真正落實智慧健康、大數據應用、提升城市生活品質。,請詳閱API說明文件,嘉義市政府
嘉義市廢棄物焚化廠環境品質監測,52529,提供嘉義市廢棄物焚化廠環境品質監測，如不透光率、氮氧化物、二氧化硫、氯化氫等即時監測數值,"POLNO;, ITEM;, M_TIME;, M_VAL;<br><br>※偵測項目代碼請參閱《固定污染源空氣污染物連續自動監測設施管理辦法》附錄規範，例如代碼911=不透光率，922=二氧化硫，923=氮氧化物，926=氯化氫。",嘉義市政府
嘉義市娛樂稅徵收率,52530,嘉義市娛樂稅徵收率,"電影-本國語言片,電影-外國語言片,職業性歌唱;舞蹈;馬戲;魔術;技藝表演及夜總會之各種表演,說書;戲劇;音樂演奏及非職業性歌唱;舞蹈等表演,各種競技比賽,舞廳,舞場,高爾夫球場,高爾夫球練習場,機動遊藝樂園,KTV視唱MTV視聽,電子遊戲機,機動遊艇動力飛行器,其他",嘉義市政府
嘉義市東區105年1月至12月各里人口數統計,52536,嘉義市東區105年1月至12月各里人口數統計,村里 ;鄰數 ;戶數 ;男 ;女;人數合計,嘉義市政府
嘉義市東區106年1月至12月各里人口數統計,52537,嘉義市東區106年1月至12月各里人口數統計,村里;鄰數;戶數;男;女;人數合計,嘉義市政府
嘉義市東區門牌整編對照表,52538,嘉義市東區門牌整編對照表,"原街路巷（地名）名稱,原門牌號碼,新街路巷（地名）名稱,新門牌號碼,備考",嘉義市政府
嘉義市西區106年1-12月各里人口數統計,52539,本項資料提供106年嘉義市西區各里人口數統計，每月一個統計資料,村里;鄰數;戶數;男;女;人數合計,嘉義市政府
嘉義市西區105年1-12月各里人口數統計,52540,本項資料提供105年嘉義市西區各里人口數統計，每月一個統計資料,村里;鄰數;戶數;男;女;人數合計,嘉義市政府
嘉義市西區門牌整編對照表,52541,嘉義市西區門牌整編對照表,門牌整編對照表,嘉義市政府
嘉義市西區戶政事務所日治時期住所番地與現行行政區域對照表,52542,嘉義市西區戶政事務所日治時期住所番地與現行行政區域對照表,州（廳）;郡（堡）;庄（街）;字（町）;土名;番地起迄;鄉鎮市區;里別,嘉義市政府
嘉義市政府警察局、分局、派出所地點,52543,嘉義市政府警察局、分局、派出所地點,項次;單位別;地址,嘉義市政府
嘉義市固定式測速照相及闖紅燈照相設置地點,52544,依據《道路交通管理處罰條例》第7-2條規定，公布固定式測速照相及闖紅燈照相儀器之設置地點,編號;設置地點;設備型式;速限;坐標,嘉義市政府
嘉義市歷年竊盜案件發生地點資訊,52545,提供本市住宅及汽車竊盜案件發生地點(詳細地址經模糊處理),發生地點,嘉義市政府
嘉義市藝文場域,52546,提供嘉義市的公立、民營藝文場域名單,名稱;地址;電話;開放時間,嘉義市政府
嘉義市公共藝術地點,52547,嘉義市公共藝術地點,主類別;名稱;地址;創建年代;作者,嘉義市政府
古道路線,52550,古道路線,起點;迄點,嘉義市政府
嘉義市石猴雕塑地點,52551,嘉義市石猴雕塑地點,作品名稱;作者;完成時間;材質,嘉義市政府
嘉義市立美術館各類典藏品名單－書法類、墨彩類、西畫類、攝影類,52552,嘉義市立美術館各類典藏品名單－書法類、墨彩類、西畫類、攝影類,藏品名稱;藏品作者;類別;典藏單位;典藏單位網址,嘉義市政府
嘉義市歷年駐市作家名單與出版品,52554,嘉義市歷年駐市作家名單與出版品,屆次;書名;作者;出版日期;定價;ISBN,嘉義市政府
陳澄波畫架放置地點,52555,陳澄波畫架放置地點,編號;地點;畫作名稱,嘉義市政府
嘉義市立案演藝團隊名單,52556,嘉義市立案演藝團隊名單,編號;立案團體名稱;成立日期;轉換非營利日期;府授文演字;演藝類別;表演性質;代表人;團址;電話;email;人數,嘉義市政府
嘉義市立案街頭藝人名單,52557,嘉義市立案街頭藝人名單,序號;姓名/團名;表演類別;代表人;通訊處;電話/手機,嘉義市政府
嘉義市國際管樂節踩街路線圖,52558,嘉義市國際管樂節踩街路線：中山路西榮街口→圓環噴水池→中山路吳鳳北路口→吳鳳北路民族路口→民族路啟明路口→市立體育場。請使用GIS軟體(例如Google Earth)匯入KML圖資。,無,嘉義市政府
嘉義市街頭藝人表演場地,52559,嘉義市街頭藝人表演場地,場地管理及申請單位;地點;姓名;聯絡地址;電話;收費標準,嘉義市政府
嘉義市東區里長名冊,52560,提供嘉義市東區39個里的里長名單、聯絡方式等,ztitle; zname1; zaddress1; ztel1,嘉義市政府
嘉義市東區日治時期住所番地與現行行政區域對照表,52572,嘉義市東區日治時期住所番地與現行行政區域對照表,州（廳）;郡（堡）;庄（街）;字（町）;土名;番地起迄;鄉鎮市區;村里;備註,嘉義市政府
嘉義市即時交通資訊－車輛偵側VD 1分鐘動態資訊,52579,提供「嘉義市即時交通資訊網」的VD 狀態及偵測值的標準格式，每1分鐘提供各車道不同車種的速率、流量及佔有率，並標示 VD 運作狀況。請與「嘉義市即時交通資訊網」其他opendata搭配使用。,VDID設備代碼;LinkFlows路段車流偵測資訊;LinkFlow路段車流偵測資料;LinkID基礎路段編碼;Lanes偵側路段車道資訊;Lane偵側路段車道資訊;LaneID車道代碼;LaneType車道種類;Speed平均速率偵測值;Occupancy佔有率偵測值;Vehicles車道內車輛資訊;Vehicle車道內車輛資訊;VehicleType車種代碼;Volume流量偵測值;Status設備狀態;DataCollectTime資料蒐集時間,嘉義市政府
嘉義市即時交通資訊－資訊可變標誌CMS動態資訊,52580,提供「嘉義市即時交通資訊網」定時更新 CMS 發布的內容訊息，旨在提供設備代碼、設備狀態及內容訊息的標準格式。請與「嘉義市即時交通資訊網」其他opendata搭配使用。,cmsid設備代碼;status狀態;message內容訊息,嘉義市政府
嘉義市地價稅累進起點地價及課稅級距表,52582,嘉義市地價稅累進起點地價及課稅級距表,種類;級距;基準地價;累進差額;稅率,嘉義市政府
嘉義市水情系統－水情監視器即時影像,52583,提供嘉義市水情系統設置的12支水情監視器即時影像截圖,無,嘉義市政府
嘉義市水情系統－水位監測站水位即時數據,52584,提供嘉義市水位監測站設置地點、水位監測數據等資料,waterlv;alert2;alert1;lasttime;stnm;lon;lat;left_height;right_height;stno;town,嘉義市政府
嘉義市水情系統－水位監測站雨量即時數據,52585,提供嘉義市水位監測站設置地點、雨量監測數據等資料,min_10;rain;hour_3;hour_6;hour_12;hour_24;alarm1;alarm3;alarm6;alarm12;alarm24;flood1;flood3;flood6;flood12;flood24;lat;lon;stnm;stno;time;town,嘉義市政府
嘉義市政府暨所屬機關陳情管道,53122,嘉義市政府目前已沒有1999專線，但仍有陳情話務中心繼續服務，如有對市府各單位的寶貴意見，請透過話務中心統一窗口處理。另提供市府所屬一級機關設有陳情管道的資訊。,機關名稱;線上陳情網址;聯絡電話;傳真;聯絡信箱;備註,嘉義市政府
嘉義市身心障礙者社區日間作業設施服務單位,53180,嘉義市身心障礙者社區日間作業設施服務單位。社區日間作業設施是指提供身心障礙者參與社區化、小型化的日間作業活動，同時結合社區資源，提供適當的文康休閒支持，可說是具備職業陶冶性質的日間照顧據點。使無法進入庇護性就業者，能有不同於接受機構照顧的選擇。,資料彙整機關;辦理單位;負責人;社區日間作業設施名稱;連絡電話;地址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市喘息服務提供單位,54241,為協助緩解家庭照顧者的照顧壓力，依個別家庭照顧狀況可選擇短期性的照顧(包含有照顧服務員至家中提供生活照顧、失能者至巷弄長照站或日間照顧中心、夜間至小規模多機能服務中心住宿及24小時全天候的機構喘息服務等),名稱;聯絡電話;地址;經度;緯度,嘉義市政府
嘉義市線上陳情系統－案件查詢API,54277,提供嘉義市線上陳情系統的案件辦理情形查詢API，介接方式請詳閱API說明文件。,請詳閱API說明文件,嘉義市政府
嘉義市高齡友善藥局,54319,嘉義市高齡友善藥局,性質;主管機關;辦理單位;連絡電話;地址;相關網站;X坐標;Y坐標;備註;最後更新時間,嘉義市政府
嘉義市戒毒戒治場所,54322,嘉義市戒毒戒治場所,資料彙整機關;機構名稱;連絡電話;傳真;電子郵件;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市公共量血壓場所,54323,嘉義市公共量血壓場所,類別;機構名稱;地址;經緯度;電話;網址;服務項目;服務時間;管理單位;執行單位;備註,嘉義市政府
嘉義市公私立婦女機構,54325,嘉義市公私立婦女機構,地址;緯度;經度;公私立類別;名稱,嘉義市政府
嘉義市花甲食堂提供單位,54855,「老人共餐」活動的目的，是為了鼓勵高齡者走出家門，和鄰居老友一同聚餐、聊天，長輩們不僅可以建立起自己的人際網絡，相互扶持、豐富生活，還可以凝聚、強化社區的力量。本項資料集為嘉義市提供老人餐飲服務的社區關懷據點。,資料彙整機關;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市國小各校兒童課後照顧服務班人數統計,57212,為支持婦女婚育及使父母安心就業、促進兒童健康成長，國民小學設有「兒童課後照顧服務班」。本項資料集為提供嘉義市各學年國小各校兒童課後照顧服務班的人數統計。,學校;一年級;二年級;三年級;四年級;五年級;六年級;人數總計,嘉義市政府
嘉義市兒童及少年安置教養機構,63091,嘉義市兒童及少年安置教養機構,性質;資料彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核准收托或安置人數;相關網址;X座標;Y座標;備註;最後更新時間,嘉義市政府
嘉義市公私協立及私立托嬰中心,63093,嘉義市公私協立及私立托嬰中心,性質;資料彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收托人數;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市身心障礙住宿機構,63096,嘉義市身心障礙住宿機構，包含與外縣市簽約機構，簽約機構也可以申請嘉義市政府補助。,性質;資料彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市身心障礙日間服務機構,63098,嘉義市身心障礙日間服務機構，包含與外縣市簽約機構，簽約機構也可以申請嘉義市政府補助。,性質;資料彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定服務人數_全日型住宿;核定服務人數_夜間型住宿;核定服務人數_日間照顧;核定服務人數_部分時制照顧;核定服務人數_總計;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市老人文康中心,63100,嘉義市老人文康中心,資料彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市身心障礙輔具服務單位,63101,嘉義市身心障礙輔具服務單位,性質;資料彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市日間照顧服務,63103,白天到日照中心，接受由社工、護理師以及照服員等專業工作人員提供之生活照顧、健康促進、文康休閒活動、備餐服務、家屬指導及諮詢服務，並與其他長輩開心交流、互動，晚上再由接送返家，享受家人的溫情關懷，除了增加社會參與的機會外，也提升長輩與家人的生活品質。,名稱;連絡電話;地址;經度;緯度,嘉義市政府
嘉義市單親家庭服務提供單位,63195,嘉義市單親家庭服務提供單位,資料彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市家庭暴力及性侵害防治中心,63196,嘉義市家庭暴力及性侵害防治中心,資料彙整機關;中心名稱;連絡電話;傳真;電子郵件;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市高風險家庭關懷輔導處遇服務提供單位,63204,嘉義市高風險家庭關懷輔導處遇服務提供單位,資料彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
嘉義市新住民家庭服務中心,63214,為關懷嘉義市內離鄉背景遠嫁來台的外籍暨大陸籍配偶，適應台灣環境與生活，本中心提供社會工作專業人力的服務，協助嘉義市外籍暨大陸配偶及家庭建立其社會福利資源網絡，適應多元文化。,資料彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;服務區域;服務時間;地址;相關網址;X座標;Y座標;備註;最後更新日期,嘉義市政府
