資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
100年30-70歲四大非傳染病之死亡機率,14448,1.資料來源：衛生福利部統計處死因統計檔。 2.參照2014年W.H.O. Noncommunicable Diseases Global Monitoring Framework: Indicator Definition and Specifications定義計算。 3.年中人口數係以內政部公布之年底人口數自行計算。,死因別;合計 (%);男性 (%);女性 (%),衛生福利部國民健康署
101年30-70歲四大非傳染病之死亡機率,14449,1.資料來源：衛生福利部統計處死因統計檔。 2.參照2014年W.H.O. Noncommunicable Diseases Global Monitoring Framework: Indicator Definition and Specifications定義計算。 3.年中人口數係以內政部公布之年底人口數自行計算。,死因別;合計 (%);男性 (%);女性 (%),衛生福利部國民健康署
102年30-70歲四大非傳染病之死亡機率,14450,1.資料來源：衛生福利部統計處死因統計檔。 2.參照2014年W.H.O. Noncommunicable Diseases Global Monitoring Framework: Indicator Definition and Specifications定義計算。 3.年中人口數係以內政部公布之年底人口數自行計算。,死因別;合計 (%);男性 (%);女性 (%),衛生福利部國民健康署
103年30-70歲四大非傳染病之死亡機率,14451,1.資料來源：衛生福利部統計處死因統計檔。 2.參照2014年W.H.O. Noncommunicable Diseases Global Monitoring Framework: Indicator Definition and Specifications定義計算。 3.年中人口數係以內政部公布之年底人口數自行計算。,死因別;合計 (%);男性 (%);女性 (%),衛生福利部國民健康署
104年30-70歲四大非傳染病之死亡機率,14452,1.資料來源：衛生福利部統計處死因統計檔。 2.參照2014年W.H.O. Noncommunicable Diseases Global Monitoring Framework: Indicator Definition and Specifications定義計算。 3.年中人口數係以內政部公布之年底人口數自行計算。,死因別;合計 (%);男性 (%);女性 (%),衛生福利部國民健康署
15歲以上吸菸者每天平均吸菸支數,14458,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，調查簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「15歲以上吸菸者每天平均吸菸支數」之定義為15歲以上目前吸菸者(指從以前到現在吸菸累計超過100支，且最近30天內曾經使用菸品者)在過去一個月內（30天內），平均每天的吸菸支數。,年度;分析項目;整體吸菸者完訪樣本數(人);整體吸菸者平均吸菸支數之平均值(支);整體吸菸者平均吸菸支數之標準差(支);男性吸菸者完訪樣本數(人);男性吸菸者平均吸菸支數之平均值(支);男性吸菸者平均吸菸支數之標準差(支);女性吸菸者完訪樣本數(人);女性吸菸者平均吸菸支數之平均值(支);女性吸菸者平均吸菸支數之標準差(支),衛生福利部國民健康署
18歲以上吸菸者每天平均吸菸支數,14459,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，調查簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「18歲以上吸菸者每天平均吸菸支數」之定義為18歲以上目前吸菸者(指從以前到現在吸菸累計超過100支，且最近30天內曾經使用菸品者)在過去一個月內（30天內），平均每天的吸菸支數。,年度;分析項目;整體吸菸者完訪樣本數(人);整體吸菸者平均吸菸支數之平均值(支);整體吸菸者平均吸菸支數之標準差(支);男性吸菸者完訪樣本數(人);男性吸菸者平均吸菸支數之平均值(支);男性吸菸者平均吸菸支數之標準差(支);女性吸菸者完訪樣本數(人);女性吸菸者平均吸菸支數之平均值(支);女性吸菸者平均吸菸支數之標準差(支),衛生福利部國民健康署
15歲以上人口每日吸菸率,14460,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「每日吸菸率」之定義為從以前到現在吸菸累計超過100支，且最近30天內每日使用菸品者之比率。計算公式=15歲以上受訪者回答「到目前為止，吸菸超過100支」且「最近30天內每天使用菸品」人數/15歲以上有效完訪樣本人數*100%。,分析項目;102年每日吸菸率(%);103年每日吸菸率(%);104年每日吸菸率(%);105年每日吸菸率(%);102年男性每日吸菸率(%);103年男性每日吸菸率(%);104年男性每日吸菸率(%);105年男性每日吸菸率(%);102年女性每日吸菸率(%);103年女性每日吸菸率(%);104年女性每日吸菸率(%);105年女性每日吸菸率(%),衛生福利部國民健康署
18歲以上人口每日吸菸率,14461,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「每日吸菸率」之定義為從以前到現在吸菸累計超過100支，且最近30天內每日使用菸品者之比率。計算公式=18歲以上受訪者回答「到目前為止，吸菸超過100支」且「最近30天內每天使用菸品」人數/18歲以上有效完訪樣本人數*100%。,分析項目;93年每日吸菸率(%);94年每日吸菸率(%);95年每日吸菸率(%);96年每日吸菸率(%);97年每日吸菸率(%);98年每日吸菸率(%);99年每日吸菸率(%);100年每日吸菸率(%);101年每日吸菸率(%);102年每日吸菸率(%);103年每日吸菸率(%);104年每日吸菸率(%);105年每日吸菸率(%);93年男性每日吸菸率(%);94年男性每日吸菸率(%);95年男性每日吸菸率(%);96年男性每日吸菸率(%);97年男性每日吸菸率(%);98年男性每日吸菸率(%);99年男性每日吸菸率(%);100年男性每日吸菸率(%);101年男性每日吸菸率(%);102年男性每日吸菸率(%);103年男性每日吸菸率(%);104年男性每日吸菸率(%);105年男性每日吸菸率(%);93年女性每日吸菸率(%);94年女性每日吸菸率(%);95年女性每日吸菸率(%);96年女性每日吸菸率(%);97年女性每日吸菸率(%);98年女性每日吸菸率(%);99年女性每日吸菸率(%);100年女性每日吸菸率(%);101年女性每日吸菸率(%);102年女性每日吸菸率(%);103年女性每日吸菸率(%);104年女性每日吸菸率(%);105年女性每日吸菸率(%),衛生福利部國民健康署
15歲以上人口目前吸菸率,14462,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「每日吸菸率」之定義為從以前到現在吸菸累計超過100支，且最近30天內曾經使用菸品者之比率。計算公式=15歲以上受訪者回答「到目前為止，吸菸超過100支」且「最近30天內每天吸菸或有時候吸菸使用菸品」人數/15歲以上有效完訪樣本人數*100%。,分析項目;102年目前吸菸率(%);103年目前吸菸率(%);104年目前吸菸率(%);105年目前吸菸率(%);102年男性目前吸菸率(%);103年男性目前吸菸率(%);104年男性目前吸菸率(%);105年男性目前吸菸率(%);102年女性目前吸菸率(%);103年女性目前吸菸率(%);104年女性目前吸菸率(%);105年女性目前吸菸率(%),衛生福利部國民健康署
18歲以上人口目前吸菸率,14463,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「目前吸菸率」之定義為從以前到現在吸菸累計超過100支，且最近30天內曾經使用菸品者之比率。計算公式=18歲以上受訪者回答「到目前為止，吸菸超過100支」且「最近30天內每天吸菸或有時候吸菸使用菸品」人數/18歲以上有效完訪樣本人數*100%。,依年度別分 by year;類別;有效樣本數 Sample Size;總計 Both (%);男 Male (%);女 Female (%),衛生福利部國民健康署
18歲以上人口家庭二手菸暴露率,14464,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「家庭二手菸暴露率」之定義為在過去一星期內，在家裡有他人在面前吸菸之比率。計算公式=18歲以上受訪者回答「在過去一星期內，在家裡有他人在面前吸菸」人數/18歲以上有效完訪樣本人數*100%。,分析項目;94年家庭二手菸暴露率(%);95年家庭二手菸暴露率(%);96年家庭二手菸暴露率(%);97年家庭二手菸暴露率(%);98年家庭二手菸暴露率(%);99年家庭二手菸暴露率(%);100年家庭二手菸暴露率(%);101年家庭二手菸暴露率(%);102年家庭二手菸暴露率(%);103年家庭二手菸暴露率(%);104年家庭二手菸暴露率(%);105年家庭二手菸暴露率(%);94年男性家庭二手菸暴露率(%);95年男性家庭二手菸暴露率(%);96年男性家庭二手菸暴露率(%);97年男性家庭二手菸暴露率(%);98年男性家庭二手菸暴露率(%);99年男性家庭二手菸暴露率(%);100年男性家庭二手菸暴露率(%);101年男性家庭二手菸暴露率(%);102年男性家庭二手菸暴露率(%);103年男性家庭二手菸暴露率(%);104年男性家庭二手菸暴露率(%);105年男性家庭二手菸暴露率(%);94年女性家庭二手菸暴露率(%);95年女性家庭二手菸暴露率(%);96年女性家庭二手菸暴露率(%);97年女性家庭二手菸暴露率(%);98年女性家庭二手菸暴露率(%);99年女性家庭二手菸暴露率(%);100年女性家庭二手菸暴露率(%);101年女性家庭二手菸暴露率(%);102年女性家庭二手菸暴露率(%);103年女性家庭二手菸暴露率(%);104年女性家庭二手菸暴露率(%);105年女性家庭二手菸暴露率(%),衛生福利部國民健康署
18歲以上人口室內公共場所二手菸暴露率,14465,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「室內公共場所二手菸」之定義為在過去一星期內，室內公共場所中有他人在面前吸菸之比率。計算公式=18歲以上受訪者回答「在過去一星期內，室內公共場所中有他人在面前吸菸」人數/18歲以上有效完訪樣本人數*100%。,分析項目;95年室內公共場所二手菸暴露率(%);96年室內公共場所二手菸暴露率(%);97年室內公共場所二手菸暴露率(%);98年室內公共場所二手菸暴露率(%);99年室內公共場所二手菸暴露率(%);100年室內公共場所二手菸暴露率(%);101年室內公共場所二手菸暴露率(%);102年室內公共場所二手菸暴露率(%);103年室內公共場所二手菸暴露率(%);104年室內公共場所二手菸暴露率(%);105年室內公共場所二手菸暴露率(%);95年男性室內公共場所二手菸暴露率(%);96年男性室內公共場所二手菸暴露率(%);97年男性室內公共場所二手菸暴露率(%);98年男性室內公共場所二手菸暴露率(%);99年男性室內公共場所二手菸暴露率(%);100年男性室內公共場所二手菸暴露率(%);101年男性室內公共場所二手菸暴露率(%);102年男性室內公共場所二手菸暴露率(%);103年男性室內公共場所二手菸暴露率(%);104年男性室內公共場所二手菸暴露率(%);105年男性室內公共場所二手菸暴露率(%);95年女性室內公共場所二手菸暴露率(%);96年女性室內公共場所二手菸暴露率(%);97年女性室內公共場所二手菸暴露率(%);98年女性室內公共場所二手菸暴露率(%);99年女性室內公共場所二手菸暴露率(%);100年女性室內公共場所二手菸暴露率(%);101年女性室內公共場所二手菸暴露率(%);102年女性室內公共場所二手菸暴露率(%);103年女性室內公共場所二手菸暴露率(%);104年女性室內公共場所二手菸暴露率(%);105年女性室內公共場所二手菸暴露率(%),衛生福利部國民健康署
18歲以上人口禁菸公共場所二手菸暴露率,14466,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「禁菸公共場所二手菸」之定義為在過去一星期內，在菸害防制法規定之禁菸公共場所中有人在面前吸菸之比率。計算公式=18歲以上受訪者回答「在過去一星期內，在菸害防制法規定之禁菸公共場所中有人在面前吸菸」人數/18歲以上有效完訪樣本人數*100%。,分析項目;95年禁菸公共場所二手菸暴露率(%);96年禁菸公共場所二手菸暴露率(%);97年禁菸公共場所二手菸暴露率(%);98年禁菸公共場所二手菸暴露率(%);99年禁菸公共場所二手菸暴露率(%);100年禁菸公共場所二手菸暴露率(%);101年禁菸公共場所二手菸暴露率(%);102年禁菸公共場所二手菸暴露率(%);103年禁菸公共場所二手菸暴露率(%);104年禁菸公共場所二手菸暴露率(%);105年禁菸公共場所二手菸暴露率(%);95年男性禁菸公共場所二手菸暴露率(%);96年男性禁菸公共場所二手菸暴露率(%);97年男性禁菸公共場所二手菸暴露率(%);98年男性禁菸公共場所二手菸暴露率(%);99年男性禁菸公共場所二手菸暴露率(%);100年男性禁菸公共場所二手菸暴露率(%);101年男性禁菸公共場所二手菸暴露率(%);102年男性禁菸公共場所二手菸暴露率(%);103年男性禁菸公共場所二手菸暴露率(%);104年男性禁菸公共場所二手菸暴露率(%);105年男性禁菸公共場所二手菸暴露率(%);95年女性禁菸公共場所二手菸暴露率(%);96年女性禁菸公共場所二手菸暴露率(%);97年女性禁菸公共場所二手菸暴露率(%);98年女性禁菸公共場所二手菸暴露率(%);99年女性禁菸公共場所二手菸暴露率(%);100年女性禁菸公共場所二手菸暴露率(%);101年女性禁菸公共場所二手菸暴露率(%);102年女性禁菸公共場所二手菸暴露率(%);103年女性禁菸公共場所二手菸暴露率(%);104年女性禁菸公共場所二手菸暴露率(%);105年女性禁菸公共場所二手菸暴露率(%),衛生福利部國民健康署
18歲以上人口室外公共場所二手菸暴露率,14467,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「室外公共場所二手菸」之定義為在過去一星期內，在室外公共場所中有人在面前吸菸之比率。計算公式=18歲以上受訪者回答「在過去一星期內，在室外公共場所中有人在面前吸菸」人數/18歲以上有效完訪樣本人數*100%。,分析項目;95年禁菸公共場所二手菸暴露率(%);96年禁菸公共場所二手菸暴露率(%);97年禁菸公共場所二手菸暴露率(%);98年禁菸公共場所二手菸暴露率(%);99年禁菸公共場所二手菸暴露率(%);100年禁菸公共場所二手菸暴露率(%);101年禁菸公共場所二手菸暴露率(%);102年禁菸公共場所二手菸暴露率(%);103年禁菸公共場所二手菸暴露率(%);104年禁菸公共場所二手菸暴露率(%);105年禁菸公共場所二手菸暴露率(%);95年男性禁菸公共場所二手菸暴露率(%);96年男性禁菸公共場所二手菸暴露率(%);97年男性禁菸公共場所二手菸暴露率(%);98年男性禁菸公共場所二手菸暴露率(%);99年男性禁菸公共場所二手菸暴露率(%);100年男性禁菸公共場所二手菸暴露率(%);101年男性禁菸公共場所二手菸暴露率(%);102年男性禁菸公共場所二手菸暴露率(%);103年男性禁菸公共場所二手菸暴露率(%);104年男性禁菸公共場所二手菸暴露率(%);105年男性禁菸公共場所二手菸暴露率(%);95年女性禁菸公共場所二手菸暴露率(%);96年女性禁菸公共場所二手菸暴露率(%);97年女性禁菸公共場所二手菸暴露率(%);98年女性禁菸公共場所二手菸暴露率(%);99年女性禁菸公共場所二手菸暴露率(%);100年女性禁菸公共場所二手菸暴露率(%);101年女性禁菸公共場所二手菸暴露率(%);102年女性禁菸公共場所二手菸暴露率(%);103年女性禁菸公共場所二手菸暴露率(%);104年女性禁菸公共場所二手菸暴露率(%);105年女性禁菸公共場所二手菸暴露率(%),衛生福利部國民健康署
18歲以上吸菸者醫護人員勸戒率,14468,【資料來源】衛生福利部國民健康署「國人吸菸行為調查」，該調查係利用電訪收集民眾吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「吸菸者醫護人員勸戒率」之定義為目前吸菸者(指從以前到現在吸菸累計超過100支，且最近30天內曾經使用菸品者)在過去十二個月中，接觸過醫護人員後，有醫護人員勸導戒菸的比率。計算公式=18歲以上受訪者回答「在過去十二個月中，有醫護人員勸戒菸」人數/回答「到目前為止，吸菸超過100支」且「最近30天內每天吸菸或有時候吸菸使用菸品」且「在過去十二個月中有接觸到醫護人員」之18歲以上有效完訪樣本人數*100%。,分析項目;95年禁菸公共場所二手菸暴露率(%);96年禁菸公共場所二手菸暴露率(%);97年禁菸公共場所二手菸暴露率(%);98年禁菸公共場所二手菸暴露率(%);99年禁菸公共場所二手菸暴露率(%);100年禁菸公共場所二手菸暴露率(%);101年禁菸公共場所二手菸暴露率(%);102年禁菸公共場所二手菸暴露率(%);103年禁菸公共場所二手菸暴露率(%);104年禁菸公共場所二手菸暴露率(%);105年禁菸公共場所二手菸暴露率(%);95年男性禁菸公共場所二手菸暴露率(%);96年男性禁菸公共場所二手菸暴露率(%);97年男性禁菸公共場所二手菸暴露率(%);98年男性禁菸公共場所二手菸暴露率(%);99年男性禁菸公共場所二手菸暴露率(%);100年男性禁菸公共場所二手菸暴露率(%);101年男性禁菸公共場所二手菸暴露率(%);102年男性禁菸公共場所二手菸暴露率(%);103年男性禁菸公共場所二手菸暴露率(%);104年男性禁菸公共場所二手菸暴露率(%);105年男性禁菸公共場所二手菸暴露率(%);95年女性禁菸公共場所二手菸暴露率(%);96年女性禁菸公共場所二手菸暴露率(%);97年女性禁菸公共場所二手菸暴露率(%);98年女性禁菸公共場所二手菸暴露率(%);99年女性禁菸公共場所二手菸暴露率(%);100年女性禁菸公共場所二手菸暴露率(%);101年女性禁菸公共場所二手菸暴露率(%);102年女性禁菸公共場所二手菸暴露率(%);103年女性禁菸公共場所二手菸暴露率(%);104年女性禁菸公共場所二手菸暴露率(%);105年女性禁菸公共場所二手菸暴露率(%),衛生福利部國民健康署
歷年職場吸菸率,14469,"資料來源：本署全國職場健康促進暨菸害防制現況調查。 備註：職場吸菸率=(幾乎每天吸菸人數+偶爾吸菸人數)/總樣本數。 Source：Nationwide survey on health promotion and Tabacco Hazards Prevention at the workplaces, HPA. Note：Smoking rate= No. of samples who smoked occasionally or every day / Total samples.",依年度別分by year;男Male(%);女Female(%);總計Both(%),衛生福利部國民健康署
歷年職場二手菸暴露率,14470,資料來源：本署全國職場健康促進暨菸害防制現況調查。 備註：職場二手菸暴露率=(經常聞到菸味人數+偶爾聞到菸味人數)/總樣本數。 Source：Nationwide Survey on Health Promotion and Tabacco Hazards Prevention at the Workplaces. Note：Environmental tobacco smoke rate= No. of samples who always or occasionally smelled smoke / Total samples.,依年度別分by year;百分比%,衛生福利部國民健康署
國中生電子煙吸食率,14471,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「電子煙吸食率」之定義為在過去一個月內(30天內)有吸電子煙的比率。計算公式=國中生受訪者回答「在過去30天（一個月）內有吸電子煙」人數/國中生有效完訪樣本人數*100%。,分析項目;103年國中學生目前吸電子煙率(%);104年國中學生目前吸電子煙率(%);105年國中學生目前吸電子煙率(%);106年國中學生目前吸電子煙率(%);103年國中男性學生目前吸電子煙率(%);104年國中男性學生目前吸電子煙率(%);105年國中男性學生目前吸電子煙率(%);106年國中男性學生目前吸電子煙率(%);103年國中女性學生目前吸電子煙率(%);104年國中女性學生目前吸電子煙率(%);105年國中女性學生目前吸電子煙率(%);106年國中女性學生目前吸電子煙率(%),衛生福利部國民健康署
高中職生電子煙吸食率,14472,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「電子煙吸食率」之定義為在過去一個月內(30天內)有吸電子煙的比率。計算公式=高中職生受訪者回答「在過去30天（一個月）內有吸電子煙」人數/高中職生有效完訪樣本人數*100%。,分析項目;103年高中職學生目前吸電子煙率(%);104年高中職學生目前吸電子煙率(%);105年高中職學生目前吸電子煙率(%);106年高中職學生目前吸電子煙率(%);103年高中職男性學生目前吸電子煙率(%);104年高中職男性學生目前吸電子煙率(%);105年高中職男性學生目前吸電子煙率(%);106年高中職男性學生目前吸電子煙率(%);103年高中職女性學生目前吸電子煙率(%);104年高中職女性學生目前吸電子煙率(%);105年高中職女性學生目前吸電子煙率(%);106年高中職女性學生目前吸電子煙率(%),衛生福利部國民健康署
國中生目前吸菸率,14473,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「目前吸菸率」之定義為過去30天內曾經嘗試吸菸，即使只吸一、兩口者之比率。計算公式=國中生受訪者回答「過去30天內有吸紙菸」人數/國中生有效完訪樣本人數*100%,分析項目;93年國中學生完訪樣本數(人);93年國中學生吸菸率(%);93年國中男性學生完訪樣本數(人);93年國中男性學生吸菸率(%);93年國中女性學生完訪樣本數(人);93年國中女性學生吸菸率(%);95年國中學生完訪樣本數(人);95年國中學生吸菸率(%);95年國中男性學生完訪樣本數(人);95年國中男性學生吸菸率(%);95年國中女性學生完訪樣本數(人);95年國中女性學生吸菸率(%);97年國中學生完訪樣本數(人);97年國中學生吸菸率(%);97年國中男性學生完訪樣本數(人);97年國中男性學生吸菸率(%);97年國中女性學生完訪樣本數(人);97年國中女性學生吸菸率(%);99年國中學生完訪樣本數(人);99年國中學生吸菸率(%);99年國中男性學生完訪樣本數(人);99年國中男性學生吸菸率(%);99年國中女性學生完訪樣本數(人);99年國中女性學生吸菸率(%);100年國中學生完訪樣本數(人);100年國中學生吸菸率(%);100年國中男性學生完訪樣本數(人);100年國中男性學生吸菸率(%);100年國中女性學生完訪樣本數(人);100年國中女性學生吸菸率(%);101年國中學生完訪樣本數(人);101年國中學生吸菸率(%);101年國中男性學生完訪樣本數(人);101年國中男性學生吸菸率(%);101年國中女性學生完訪樣本數(人);101年國中女性學生吸菸率(%);102年國中學生完訪樣本數(人);102年國中學生吸菸率(%);102年國中男性學生完訪樣本數(人);102年國中男性學生吸菸率(%);102年國中女性學生完訪樣本數(人);102年國中女性學生吸菸率(%);103年國中學生完訪樣本數(人);103年國中學生吸菸率(%);103年國中男性學生完訪樣本數(人);103年國中男性學生吸菸率(%);103年國中女性學生完訪樣本數(人);103年國中女性學生吸菸率(%);104年國中學生完訪樣本數(人);104年國中學生吸菸率(%);104年國中男性學生完訪樣本數(人);104年國中男性學生吸菸率(%);104年國中女性學生完訪樣本數(人);104年國中女性學生吸菸率(%);105年國中學生完訪樣本數(人);105年國中學生吸菸率(%);105年國中男性學生完訪樣本數(人);105年國中男性學生吸菸率(%);105年國中女性學生完訪樣本數(人);105年國中女性學生吸菸率(%),衛生福利部國民健康署
高中職生目前吸菸率,14475,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「目前吸菸率」之定義為過去30天內曾經嘗試吸菸，即使只吸一、兩口者之比率。計算公式=高中職生受訪者回答「過去30天內有吸紙菸」人數/高中職生有效完訪樣本人數*100%。,分析項目;94年高中職學生完訪樣本數(人);94年高中職學生吸菸率(%);94年高中職男性學生完訪樣本數(人);94年高中職男性學生吸菸率(%);94年高中職女性學生完訪樣本數(人);94年高中職女性學生吸菸率(%);96年高中職學生完訪樣本數(人);96年高中職學生吸菸率(%);96年高中職男性學生完訪樣本數(人);96年高中職男性學生吸菸率(%);96年高中職女性學生完訪樣本數(人);96年高中職女性學生吸菸率(%);98年高中職學生完訪樣本數(人);98年高中職學生吸菸率(%);98年高中職男性學生完訪樣本數(人);98年高中職男性學生吸菸率(%);98年高中職女性學生完訪樣本數(人);98年高中職女性學生吸菸率(%);100年高中職學生完訪樣本數(人);100年高中職學生吸菸率(%);100年高中職男性學生完訪樣本數(人);100年高中職男性學生吸菸率(%);100年高中職女性學生完訪樣本數(人);100年高中職女性學生吸菸率(%);101年高中職學生完訪樣本數(人);101年高中職學生吸菸率(%);101年高中職男性學生完訪樣本數(人);101年高中職男性學生吸菸率(%);101年高中職女性學生完訪樣本數(人);101年高中職女性學生吸菸率(%);102年高中職學生完訪樣本數(人);102年高中職學生吸菸率(%);102年高中職男性學生完訪樣本數(人);102年高中職男性學生吸菸率(%);102年高中職女性學生完訪樣本數(人);102年高中職女性學生吸菸率(%);103年高中職學生完訪樣本數(人);103年高中職學生吸菸率(%);103年高中職男性學生完訪樣本數(人);103年高中職男性學生吸菸率(%);103年高中職女性學生完訪樣本數(人);103年高中職女性學生吸菸率(%);104年高中職學生完訪樣本數(人);104年高中職學生吸菸率(%);104年高中職男性學生完訪樣本數(人);104年高中職男性學生吸菸率(%);104年高中職女性學生完訪樣本數(人);104年高中職女性學生吸菸率(%);105年高中職學生完訪樣本數(人);105年高中職學生吸菸率(%);105年高中職男性學生完訪樣本數(人);105年高中職男性學生吸菸率(%);105年高中職女性學生完訪樣本數(人);105年高中職女性學生吸菸率(%),衛生福利部國民健康署
國中生學校二手菸暴露率,14476,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「學校二手菸暴露率」之定義為過去七天內在學校時，有人在面前吸菸之比率。計算公式=國中生受訪者回答「在過去七天內，在學校時，有人在面前吸菸」人數/國中生有效完訪樣本人數*100%。,分析項目;95年國中學生學校二手菸暴露率(%);97年國中學生學校二手菸暴露率(%);99年國中學生學校二手菸暴露率(%);100年國中學生學校二手菸暴露率(%);101年國中學生學校二手菸暴露率(%);102年國中學生學校二手菸暴露率(%);103年國中學生學校二手菸暴露率(%);104年國中學生學校二手菸暴露率(%);105年國中學生學校二手菸暴露率(%);95年國中男性學生學校二手菸暴露率(%);97年國中男性學生學校二手菸暴露率(%);99年國中男性學生學校二手菸暴露率(%);100年國中男性學生學校二手菸暴露率(%);101年國中男性學生學校二手菸暴露率(%);102年國中男性學生學校二手菸暴露率(%);103年國中男性學生學校二手菸暴露率(%);104年國中男性學生學校二手菸暴露率(%);105年國中男性學生學校二手菸暴露率(%);95年國中女性學生學校二手菸暴露率(%);97年國中女性學生學校二手菸暴露率(%);99年國中女性學生學校二手菸暴露率(%);100年國中女性學生學校二手菸暴露率(%);101年國中女性學生學校二手菸暴露率(%);102年國中女性學生學校二手菸暴露率(%);103年國中女性學生學校二手菸暴露率(%);104年國中女性學生學校二手菸暴露率(%);105年國中女性學生學校二手菸暴露率(%),衛生福利部國民健康署
高中職生學校二手菸暴露率,14477,【資料來源】衛生福利部國民健康署「青少年吸菸行為調查」，該調查係利用班級施測方式收集青少年吸菸相關資料，簡介請參見國民健康署「菸害防制資訊網」(http://tobacco.hpa.gov.tw/)。 【資料定義】「學校二手菸暴露率」之定義為過去七天內在學校時，有人在面前吸菸之比率。計算公式=高中職生受訪者回答「在過去七天內，在學校時，有人在面前吸菸」人數/高中職生有效完訪樣本人數*100%。,分析項目;96年高中職學生學校二手菸暴露率(%);98年高中職學生學校二手菸暴露率(%);100年高中職學生學校二手菸暴露率(%);101年高中職學生學校二手菸暴露率(%);102年高中職學生學校二手菸暴露率(%);103年高中職學生學校二手菸暴露率(%);104年高中職學生學校二手菸暴露率(%);105年高中職學生學校二手菸暴露率(%);96年高中職男性學生學校二手菸暴露率(%);98年高中職男性學生學校二手菸暴露率(%);100年高中職男性學生學校二手菸暴露率(%);101年高中職男性學生學校二手菸暴露率(%);102年高中職男性學生學校二手菸暴露率(%);103年高中職男性學生學校二手菸暴露率(%);104年高中職男性學生學校二手菸暴露率(%);105年高中職男性學生學校二手菸暴露率(%);96年高中職女性學生學校二手菸暴露率(%);98年高中職女性學生學校二手菸暴露率(%);100年高中職女性學生學校二手菸暴露率(%);101年高中職女性學生學校二手菸暴露率(%);102年高中職女性學生學校二手菸暴露率(%);103年高中職女性學生學校二手菸暴露率(%);104年高中職女性學生學校二手菸暴露率(%);105年高中職女性學生學校二手菸暴露率(%),衛生福利部國民健康署
