資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
新竹縣105年第4季印花稅徵收季報,74293,105年度印花稅徵收年報表,來源別;月份-10月金額元;月份-10月百分比;月份-11月金額元;月份-11月百分比;月份-12月金額元;月份-12月百分比;本季合計數金額元;本季合計數百分比;本年度截至本季累計數金額元;本年度截至本季累計數百分比,新竹縣政府稅務局
新竹縣104年新竹縣房屋稅查定統計表,74876,104年新竹縣房屋稅查定統計表,類別;應稅-戶件數;應稅-本稅;應稅-面積;應稅-現值;免稅-戶件數;免稅-面積;免稅-現值,新竹縣政府稅務局
新竹縣105年新竹縣房屋稅查定統計表,74877,105年新竹縣房屋稅查定統計表,類別;應稅-戶件數;應稅-本稅;應稅-面積;應稅-現值;免稅-戶件數;免稅-面積;免稅-現值,新竹縣政府稅務局
新竹縣106年度12月份縣統籌分配稅款累計表,75153,106年度12月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣106年第4季契稅查定季報表,75619,106年第4季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅務局
新竹縣103年至107年土地增值稅稅源統計表,76059,新竹縣103年至107年土地增值稅稅源統計表,年度別;稅種;筆數;面積;移轉現值;調整後原地價;改良土地費用;漲價總數額;查定稅額;增繳地價抵繳;重劃減徵;徵收減徵;其他減徵;長期持有減徵;應納稅額,新竹縣政府稅務局
新竹縣107年度1月份縣統籌分配稅款累計表,76972,107年度1月份縣統籌分配稅款累計表,科目;本月納庫數元;年度106年1月至本月止累計納庫數元,財政處
新竹縣106年未徵數情形,77028,106年未徵數情形,類別;年度;稅目別;合計-件數;合計-金額;繳款書未送達未徵數-件數;繳款書未送達未徵數-金額;未逾限繳日未徵數-件數;未逾限繳日未徵數-金額;行政救濟未徵數-件數;行政救濟未徵數-金額;分期繳納未徵數-件數;分期繳納未徵數-金額;特殊原因未徵數-件數;特殊原因未徵數-金額;送達未逾滯納期欠稅數-件數;送達未逾滯納期欠稅數-金額;待移送執行欠稅數-件數;待移送執行欠稅數-金額;移送執行未結欠稅數-件數;移送執行未結欠稅數-金額;取得執行憑證欠稅數-小計-件數;取得執行憑證欠稅數-小計-金額;取得執行憑證欠稅數-未逾徵收期間-件數;取得執行憑證欠稅數-未逾徵收期間-金額;取得執行憑證欠稅數-已逾徵收期間惟未逾執行時間-件數;取得執行憑證欠稅數-已逾徵收期間惟未逾執行時間-金額;移送執行結銷未繳清欠稅數-件數;移送執行結銷未繳清欠稅數-金額;無法執行欠稅數-件數;無法執行欠稅數-金額,新竹縣政府稅務局
新竹縣107年度2月份縣統籌分配稅款累計表,77996,107年度2月份縣統籌分配稅款累計表,科目;本月納庫數元;年度106年1月至本月止累計納庫數元,財政處
新竹縣102年至106年地價稅稅源統計表,77997,新竹縣102年至106年地價稅稅源統計表,年度;總戶數;總面積;總地價;查定稅額;一般土地戶數;一般土地面積;一般土地地價;一般土地查定稅額;自用或國民住宅用地戶數;自用或國民住宅用地面積;自用或國民住宅用地地價;自用或國民住宅用地查定稅額;工礦業用地土地戶數;工礦業用地土地面積;工礦業用地土地地價;工礦業用地土地查定稅額;公共設施保留地戶數;公共設施保留地面積;公共設施保留地地價;公共設施保留地查定稅額,新竹縣政府稅務局
新竹縣101年至105年地價稅稅源統計表,77998,新竹縣101年至105年地價稅稅源統計表,年度;一般土地戶數;一般土地面積;一般土地地價;一般土地查定稅額;自用或國民住宅用地戶數;自用或國民住宅用地面積;自用或國民住宅用地地價;自用或國民住宅用地查定稅額;工礦業用地土地戶數;工礦業用地土地面積;工礦業用地土地地價;工礦業用地土地查定稅額;公共設施保留地戶數;公共設施保留地面積;公共設施保留地地價;公共設施保留地查定稅額,新竹縣政府稅捐稽徵局
新竹縣107年度3月份縣統籌分配稅款累計表,79275,107年度3月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣危險水域,80779,新竹縣危險水域,號列;縣市;鄉鎮;名稱;地段;經度;緯度,交通旅遊處
新竹縣107年度4月份縣統籌分配稅款累計表,80788,107年度4月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣107年新竹縣房屋稅查定統計表,85112,107年新竹縣房屋稅查定統計表,類別;應稅-戶件數;應稅-本稅;應稅-面積;應稅-現值;免稅-戶件數;免稅-面積;免稅-現值,新竹縣政府稅務局
新竹縣106年度地價稅開徵概況－按納稅義務人性別及年齡別分,85167,新竹縣106年度地價稅開徵概況－按納稅義務人性別及年齡別分,年齡;性別;戶數;面積;地價;查定稅額,新竹縣政府稅務局
新竹縣106年房屋稅開徵概況－按納稅義務人性別及年齡別分,85168,新竹縣106年房屋稅開徵概況－按納稅義務人性別及年齡別分,年齡;性別;戶數;面積;現值,新竹縣政府稅務局
新竹縣地價稅100年至106年開徵概況－按納稅義務人性別分,85169,新竹縣地價稅100年至106年開徵概況－按納稅義務人性別分,年別;戶數-男性;戶數-女性;面積-男性;面積-女性;地價-男性;地價-女性;查定稅額-男性;查定稅額-女性,新竹縣政府稅務局
新竹縣房屋稅100年至106年開徵概況－按納稅義務人性別分,85170,新竹縣房屋稅100年至106年開徵概況－按納稅義務人性別分,年別;戶數-男性;戶數-女性;面積-男性;面積-女性;現值-男性;現值-女性,新竹縣政府稅捐稽徵局
新竹縣鄉鎮市公所資訊,85789,新竹縣鄉鎮市公所資訊,名稱;地址;聯絡電話,行政處
新竹縣107年度5月份縣統籌分配稅款累計表,85968,107年度5月份縣統籌分配稅款累計表,科目;本月納庫數元;年度106年1月至本月止累計納庫數元,財政處
新竹縣107年1月至6月新竹縣民眾繳稅管道利用情形,87037,107年1月至6月新竹縣民眾繳稅管道利用情形,信用卡;自動櫃員機;網際網路;電話語音;晶片金融卡;約定轉帳;便利超商;臨櫃,新竹縣政府稅務局
新竹縣合法旅館,87344,新竹縣合法旅館,序號;專用標識編號;旅館名稱;地址;電話號碼,交通旅遊處
新竹縣合法民宿清單,87345,新竹縣合法民宿清單,序號;專用標識編號;民宿名稱;地址;電話號碼,交通旅遊處
新竹縣合法溫泉,87346,新竹縣合法溫泉,序號;名稱;地址;電話,交通旅遊處
新竹縣107年度6月份縣統籌分配稅款累計表,88801,107年度6月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣政府稅捐稽徵局106年全功能服務櫃台服務件數統計表,90226,新竹縣政府稅捐稽徵局106年全功能服務櫃台服務件數統計表,服務項目;一般稅務服務;土地公告現值查詢;土地增值稅物價指數查詢;地價稅歷史資料查詢;退稅查詢;轉帳納稅非約定查詢;轉帳納稅約定查詢;全國財產稅總歸戶清單多筆查調;全國財產稅總歸戶清單線上查調;全國財產稅總歸戶清單批次查調;契價證明書;當期房屋稅籍證明;綜稅所得和稅籍資料多筆查詢;綜稅所得和稅籍資料線上查詢;綜稅所得資料批次查詢;綜稅稅籍資料批次查詢;課稅明細表-地價稅;課稅明細表-房屋稅;轉帳納稅繳納證明-地價稅;轉帳納稅繳納證明-使用牌照稅;轉帳納稅繳納證明-房屋稅;繳納證明-工程受益費;繳納證明-地價稅;繳納證明-使用牌照稅;繳納證明-房屋稅;繳納證明-契稅;繳納證明-娛樂稅;繳款證明-印花稅;繳款證明-土地增值稅;地方稅查詢欠稅及補發繳款書;牌照稅本縣市查欠作業;補發當期繳款書-工程受益費;補發當期繳款書-印花稅;補發當期繳款書-地價稅;補發當期繳款書-使用牌照稅;補發當期繳款書-房屋稅;補發當期繳款書-娛樂稅;人民申請案件處理情形查詢;土地增值稅申報案件處理情形查詢;土地增值稅享用自住用地稅率查詢;土地增值稅簡易試算作業;全國地價稅自住用地查詢;印製各類申請書;更名更址-地價稅;更名更址-房屋稅;更名更址-牌照稅;身心障礙者免繳使用牌照稅查詢;房屋稅當期課稅資料或稅籍查詢;契稅申報案件處理情形查詢;契稅估算-自動帶出全國各縣市房屋現值;契稅估算-自動帶出房屋現值;限本人查詢資料建檔查詢;預估重購土地退還土地增值稅額;滯納金及滯納利息線上核算作業,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年下半年代發他縣市稅捐機關作業統計,90227,新竹縣政府稅捐稽徵局106年下半年代發他縣市稅捐機關作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年上半年代發他縣市稅捐機關作業統計,90228,新竹縣政府稅捐稽徵局107年上半年代發他縣市稅捐機關作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年下半年他機關代發本轄作業統計,90229,新竹縣政府稅捐稽徵局106年下半年他機關代發本轄作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年上半年他機關代發本轄作業統計,90230,新竹縣政府稅捐稽徵局107年上半年他機關代發本轄作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣107年第1季契稅查定季報表,90760,107年第1季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅捐稽徵局
新竹縣107年第2季契稅查定季報表,90761,107年第2季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅捐稽徵局
新竹縣政府稅捐稽徵局主管人員性別統計表(截至107.06.30),90762,新竹縣政府稅捐稽徵局主管人員性別統計表(截至107.06.30),女;男,新竹縣政府稅務局
新竹縣107年第3季契稅查定季報表,94587,107年第3季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅捐稽徵局
新竹縣政府稅捐稽徵局職員(含聘僱)學歷性別統計表(截至106.6.30),94762,新竹縣政府稅捐稽徵局職員(含聘僱)學歷性別統計表(截至106.6.30),類別;研究所男;研究所女;大學男;大學女;專科男;專科女;高中男;高中女,新竹縣政府稅捐稽徵局
新竹縣政府稅捐稽徵局職員(含聘僱)年齡性別統計表(截至106.6.30),94763,新竹縣政府稅捐稽徵局職員(含聘僱)年齡性別統計表(截至106.6.30),類別;男29歲以下;女29歲以下;男30至39歲;女30至39歲;男40至49歲;女40至49歲;男50至59歲;女50至59歲;男60至65歲;女60至65歲,新竹縣政府稅務局
新竹縣政府稅捐稽徵局編制內職員性別統計表(截至106.6.30),94765,新竹縣政府稅捐稽徵局編制內職員性別統計表(截至106.6.30),女;男,新竹縣政府稅務局
新竹縣政府稅捐稽徵局委員會性別比例一覽表(106年6月),94767,新竹縣政府稅捐稽徵局委員會性別比例一覽表(106年6月),委員會名稱;委員總人數;男性;女性,新竹縣政府稅務局
新竹縣政府稅捐稽徵局主管人員性別統計表(截至106.6.30),94768,新竹縣政府稅捐稽徵局主管人員性別統計表(截至106.6.30),女;男,新竹縣政府稅務局
新竹縣鄉鎮市調解件數統計(106年4月至106年9月),94886,106年4月至106年9月新竹縣鄉鎮市調解件數統計,鄉鎮市;受理件數;成立件數,行政處
新竹縣鄉鎮市調解件數統計(106年10月至107年3月),94887,106年10月至107年3月新竹縣鄉鎮市調解件數統計,鄉鎮市;受理件數;成立件數,行政處
新竹縣鄉鎮市調解件數統計(107年4月至107年8月),94888,107年4月至107年8月新竹縣鄉鎮市調解件數統計,鄉鎮市;受理件數;成立件數,行政處
新竹縣原住民鄉鎮辦理調解業務概況(106年4月至106年9月),94890,106年4月至106年9月新竹縣原住民鄉鎮辦理調解業務概況,類型;關西鎮;尖石鄉;五峰鄉;合計,行政處
新竹縣原住民鄉鎮辦理調解業務概況(106年10月至107年3月),94891,106年10月至107年3月新竹縣原住民鄉鎮辦理調解業務概況,類型;關西鎮;尖石鄉;五峰鄉;合計,行政處
新竹縣原住民鄉鎮辦理調解業務概況(107年4月至107年8月),94892,107年4月至107年8月新竹縣原住民鄉鎮辦理調解業務概況,類型;關西鎮;尖石鄉;五峰鄉;合計,行政處
新竹縣107年度10月份縣統籌分配稅款累計表,95026,107年度10月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣最近5年契稅綜合統計表,95849,新竹縣最近5年契稅綜合統計表,年度別;件數應稅;件數免稅;契價應稅;契價免稅;稅額合計;稅額本稅,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年下半年全功能服務櫃台服務件數統計表,97028,新竹縣政府稅捐稽徵局107年下半年全功能服務櫃台服務件數統計表,服務項目;一般稅務服務;土地公告現值查詢;土地增值稅物價指數查詢;地價稅歷史資料查詢;退稅查詢;轉帳納稅非約定查詢;轉帳納稅約定查詢;全國財產稅總歸戶清單多筆查調;全國財產稅總歸戶清單線上查調;全國財產稅總歸戶清單批次查調;契價證明書;當期房屋稅籍證明;綜稅所得和稅籍資料多筆查詢;綜稅所得和稅籍資料線上查詢;綜稅所得資料批次查詢;綜稅稅籍資料批次查詢;課稅明細表-地價稅;課稅明細表-房屋稅;轉帳納稅繳納證明-地價稅;轉帳納稅繳納證明-使用牌照稅;轉帳納稅繳納證明-房屋稅;繳納證明-工程受益費;繳納證明-地價稅;繳納證明-使用牌照稅;繳納證明-房屋稅;繳納證明-契稅;繳納證明-娛樂稅;繳款證明-印花稅;繳款證明-土地增值稅;地方稅查詢欠稅及補發繳款書;牌照稅本縣市查欠作業;補發當期繳款書-工程受益費;補發當期繳款書-印花稅;補發當期繳款書-地價稅;補發當期繳款書-使用牌照稅;補發當期繳款書-房屋稅;補發當期繳款書-娛樂稅;人民申請案件處理情形查詢;土地增值稅申報案件處理情形查詢;土地增值稅享用自住用地稅率查詢;土地增值稅簡易試算作業;全國地價稅自住用地查詢;印製各類申請書;更名更址-地價稅;更名更址-房屋稅;更名更址-牌照稅;身心障礙者免繳使用牌照稅查詢;房屋稅當期課稅資料或稅籍查詢;契稅申報案件處理情形查詢;契稅估算-自動帶出全國各縣市房屋現值;契稅估算-自動帶出房屋現值;限本人查詢資料建檔查詢;預估重購土地退還土地增值稅額;滯納金及滯納利息線上核算作業;數字主檔查詢-地價稅;汽機車最新車籍查詢-牌照稅;身心障礙免稅申請作業-牌照稅;身心障礙者免稅案件單一入口查詢-牌照稅;衛福部身心障礙資料查詢-牌照稅;違章案件管制查詢;轉帳提兌原因查詢;查詢徵銷明細檔;退稅案件進度查詢;退稅送達註記維護;稅籍主檔查詢-房屋稅,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年下半年代發他縣市稅捐機關作業統計,97029,新竹縣政府稅捐稽徵局107年下半年代發他縣市稅捐機關作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣政府稅捐稽徵局107年下半年他機關代發本轄作業統計,97030,新竹縣政府稅捐稽徵局107年下半年他機關代發本轄作業統計,服務項目;臺北市;臺中市;基隆市;台南市;高雄市;新北市;宜蘭縣;桃園市;嘉義市;新竹縣;苗栗縣;南投縣;彰化縣;新竹市;雲林縣;嘉義縣;屏東縣;花蓮縣;臺東縣;金門縣;澎湖縣;連江縣,新竹縣政府稅務局
新竹縣政府電動公車運營路線號及運行車輛數與廠牌資料,97083,新竹縣政府電動公車運營路線號及運行車輛數與廠牌資料,運營縣市;運營路線;運營路線號;運營車輛數;車輛廠牌;車輛型號,交通旅遊處
新竹縣107年7至12月新竹縣民眾繳稅管道利用情形,97193,107年7至12月新竹縣民眾繳稅管道利用情形,信用卡;自動櫃員機;網際網路;電話語音;晶片金融卡;約定轉帳;便利超商;臨櫃,新竹縣政府稅務局
新竹縣107年第4季契稅查定季報表,97378,107年第4季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅捐稽徵局
新竹縣107年未徵數情形,98364,107年未徵數情形,類別;年度;稅目別;合計-件數;合計-金額;繳款書未送達未徵數-件數;繳款書未送達未徵數-金額;未逾限繳日未徵數-件數;未逾限繳日未徵數-金額;行政救濟未徵數-件數;行政救濟未徵數-金額;分期繳納未徵數-件數;分期繳納未徵數-金額;特殊原因未徵數-件數;特殊原因未徵數-金額;送達未逾滯納期欠稅數-件數;送達未逾滯納期欠稅數-金額;待移送執行欠稅數-件數;待移送執行欠稅數-金額;移送執行未結欠稅數-件數;移送執行未結欠稅數-金額;取得執行憑證欠稅數-小計-件數;取得執行憑證欠稅數-小計-金額;取得執行憑證欠稅數-未逾徵收期間-件數;取得執行憑證欠稅數-未逾徵收期間-金額;取得執行憑證欠稅數-已逾徵收期間惟未逾執行時間-件數;取得執行憑證欠稅數-已逾徵收期間惟未逾執行時間-金額;移送執行結銷未繳清欠稅數-件數;移送執行結銷未繳清欠稅數-金額;無法執行欠稅數-件數;無法執行欠稅數-金額,新竹縣政府稅務局
新竹縣107年度12月份縣統籌分配稅款累計表,99104,107年度12月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣108年度1月份縣統籌分配稅款累計表,99105,108年度1月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣文化藝術財團法人基本資訊,99290,財團法人名冊,基金會名稱;設立許可文號;設立許可日期;所在地;董事長;聯絡電話;聯絡地址;原始設立基金金額;最新法人登記證書之財產總額,新竹縣政府文化局
新竹縣使用牌照稅稅額表二 (完全以電能為動力之小客車),99291,使用牌照稅稅額表二 (完全以電能為動力之小客車),馬達最大馬力英制馬力HP;馬達最大馬力公制馬力PS;自用電動小客車;營業電動小客車,新竹縣政府稅務局
新竹縣使用牌照稅稅額表三 (完全以電能為動力之大客車及貨車),99292,使用牌照稅稅額表三 (完全以電能為動力之大客車及貨車),馬達最大馬力英制馬力HP;馬達最大馬力公制馬力PS;電動大客車-每車乘人座位在十人以上者;電動貨車,新竹縣政府稅務局
新竹縣使用牌照稅稅額表四 (完全以電能為動力之機車),99293,使用牌照稅稅額表四 (完全以電能為動力之機車),馬達最大馬力英制馬力HP;馬達最大馬力公制馬力PS;電動機車,新竹縣政府稅務局
新竹縣104年第4季印花稅徵收季報,99375,104年第4季印花稅徵收季報,來源別;月份-10月金額元;月份-10月百分比;月份-11月金額元;月份-11月百分比;月份-12月金額元;月份-12月百分比;本季合計數金額元;本季合計數百分比;本年度截至本季累計數金額元;本年度截至本季累計數百分比,新竹縣政府稅務局
新竹縣累進起點地價及地價稅率級距表,99394,新竹縣累進起點地價及地價稅率級距表,年度;級距;課稅地價下限-元;課稅地價上限-元;累進差額-元;稅率-千分比,新竹縣政府稅務局
新竹縣最近五年地價稅稅源統計表,99564,地價稅101年至105年稅源統計表,年度;一般土地戶數;一般土地面積;一般土地地價;一般土地查定稅額;自用或國民住宅用地戶數;自用或國民住宅用地面積;自用或國民住宅用地地價;自用或國民住宅用地查定稅額;工礦業用地土地戶數;工礦業用地土地面積;工礦業用地土地地價;工礦業用地土地查定稅額;公共設施保留地戶數;公共設施保留地面積;公共設施保留地地價;公共設施保留地查定稅額,新竹縣政府稅捐稽徵局
新竹縣102年至106年土地增值稅稅源統計表,99579,新竹縣102年至106年土地增值稅稅源統計表,年度別;稅種;筆數;面積;移轉現值;調整後原地價;改良土地費用;漲價總數額;查定稅額;增繳地價抵繳;重劃減徵;徵收減徵;其他減徵;長期持有減徵;應納稅額,新竹縣政府稅務局
新竹縣108年度2月份縣統籌分配稅款累計表,99811,108年度2月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣政府稅捐稽徵局主管人員性別統計表(截至107.12.31),100176,新竹縣政府稅捐稽徵局主管人員性別統計表(截至107.12.31),女;男,新竹縣政府稅務局
新竹縣政府稅捐稽徵局委員會性別比例一覽表(107年12月),100177,新竹縣政府稅捐稽徵局委員會性別比例一覽表(107年12月),委員會名稱;委員總人數;男性;女性,新竹縣政府稅務局
新竹縣政府稅捐稽徵局編制內職員性別統計表(截至107.12.31),100178,新竹縣政府稅捐稽徵局編制內職員性別統計表(截至107.12.31),女;男,新竹縣政府稅務局
新竹縣政府稅捐稽徵局職員(含聘僱)年齡性別統計表(截至107.12.31),100179,新竹縣政府稅捐稽徵局職員(含聘僱)年齡性別統計表(截至107.12.31),類別;男29歲以下;女29歲以下;男30至39歲;女30至39歲;男40至49歲;女40至49歲;男50至59歲;女50至59歲;男60至65歲;女60至65歲,新竹縣政府稅務局
新竹縣政府稅捐稽徵局職員(含聘僱)學歷性別統計表(截至107.12.31),100180,新竹縣政府稅捐稽徵局職員(含聘僱)學歷性別統計表(截至107.12.31),類別;研究所男;研究所女;大學男;大學女;專科男;專科女;高中男;高中女,新竹縣政府稅捐稽徵局
新竹縣108年第1季契稅查定季報表,100769,108年第1季契稅查定季報表,項目;本季查定數_件數_合計;本季查定數_件數_應稅;本季查定數_件數_免稅;本季查定數_契價_合計;本季查定數_契價_應稅;本季查定數_契價_免稅;本季查定數_本稅_合計;本季查定數_本稅_應稅;本季查定數_本稅_免稅;截至本季底止累計查定數_件數_合計;截至本季底止累計查定數_件數_應稅;截至本季底止累計查定數_件數_免稅;截至本季底止累計查定數_契價_合計;截至本季底止累計查定數_契價_應稅;截至本季底止累計查定數_契價_免稅;截至本季底止累計查定數_本稅_合計;截至本季底止累計查定數_本稅_應稅;截至本季底止累計查定數_本稅_免稅,新竹縣政府稅捐稽徵局
新竹縣十大主要死亡原因(民國106年),101858,提供民國106年新竹縣十大主要死亡原因,順位;全部死亡原因;全部死亡率-每十萬人口;男性死亡原因;男性死亡率-每十萬男性人口;女性死亡原因;女性死亡率-每十萬女性人口,新竹縣政府衛生局
新竹縣108年度4月份縣統籌分配稅款累計表,102107,108年度4月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣108年度5月份縣統籌分配稅款累計表,103375,108年度4月份縣統籌分配稅款累計表,稅目;本月納庫數;截至本月止累計納庫數,財政處
新竹縣108年房屋稅查定統計表,104052,108年新竹縣房屋稅查定統計表,類別;應稅-戶件數;應稅-本稅;應稅-面積;應稅-現值;免稅-戶件數;免稅-面積;免稅-現值,新竹縣政府稅務局
新竹縣108年房屋稅徵績,104053,108年新竹縣房屋稅徵績,縣市別;查定數-戶件數;查定數-本稅;徵起數-戶件數;徵起數-本稅;徵績百分比-戶件數;徵績百分比-本稅,新竹縣政府稅捐稽徵局
新竹縣消防安全檢查重大不合格場所,105002,消防安全檢查重大不合格場所,編號;場所名稱招牌名稱;場所地址;違規項目檢複查結果;最近1次檢複查日期年月日;其他複查時間,新竹縣政府消防局
新竹縣104至108年核定公教人員退休人數,107813,104至108年核定公教人員退休人數,單位別;年度104核定公教人員退休人數;年度105核定公教人員退休人數;年度106核定公教人員退休人數;年度107核定公教人員退休人數;年度108核定公教人員退休人數,人事處
新竹縣立國民中小學特殊教育班開班學校及班型名冊,109212,新竹縣立國民中小學特殊教育班開班學校及班型名冊,編號;校名;班級類型1081008;地址;電話,教育處
新竹縣受理國家賠償件數及處理結果(108年1月至6月),109213,新竹縣受理國家賠償件數及處理結果(108年1月至6月),新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,行政處
新竹縣訴願業務處理事項件數統計(105年10月至106年3月),109214,訴願業務處理事項件數統計,日期;新收;決定;駁回;撤銷;不受理,行政處
新竹縣政府法律諮詢案件統計(107年度),109215,有關新竹縣政府辦理之法律諮詢服務，對於民眾諮詢案件類型及人數統計資料,日期;民事;刑事;其他;總計,行政處
新竹縣政府稅捐稽徵局106年1月至6月辦理國家賠償事件處理情形統計表,109216,新竹縣政府稅捐稽徵局辦理國家賠償事件處理情形統計表,新收案件件數;拒絕賠償件數;已結案件件數;未結案件件數;賠償總金額;協議成立賠償件數;協議成立賠償金額;訴訟件數;判決確定賠償件數;判決確定賠償金額;依第2條賠償件數;依第3條賠償件數;行使求償權總件數;獲償總件數;獲償總金額;行政懲處戒件數;行政懲處戒人數,新竹縣政府稅務局
新竹縣政府稅捐稽徵局106年第1季辦理行政救濟件數統計表,109217,辦理行政救濟件數統計表,復查;訴願;行政訴訟第一審;行政訴訟上訴審;行政訴訟再審之訴,新竹縣政府稅務局
