資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
保險業保費收入統計表(保險事業發展中心),13517,保險業保費收入統計表(保發中心),年度;保險業保費收入總計(百萬元);保險業保費收入成長率(%);財產保險業保費收入(百萬元);人身保險業保費收入(百萬元);財產與人身保險業保費收入之比;備註,金融監督管理委員會保險局
人身保險業業務員登錄統計表(保險事業發展中心),13518,人身保險業業務員登錄統計表(保發中心),年度;人身保險業業務員新登入人數;人身保險業業務員再登錄保險業務員比率(%);人身保險業業務員第13個月定著率(%);備註,金融監督管理委員會保險局
人身保險業保單繼續率統計表(保險事業發展中心),13519,人身保險業保單繼續率統計表(保發中心),年度;人身保險業第13個月保險繼續率件數(%);人身保險業第13個月保險繼續率保額(%);人身保險業第25個月保險繼續率件數(%);人身保險業第25個月保險繼續率保額(%);備註,金融監督管理委員會保險局
保險業資產負債表(保險事業發展中心),13520,保險業資產負債表(保發中心),年度;保險業資產負債表總資產(百萬元);保險業資產負債表總負債(百萬元);保險業資產負債表保險負債(百萬元);保險業資產負債表業主權益(百萬元);保險業資產負債表資金總額(百萬元);財產保險業資產負債表總資產(百萬元);財產保險業資產負債表總負債(百萬元);財產保險業資產負債表保險負債(百萬元);財產保險業資產負債表業主權益(百萬元);財產保險業資產負債表資金總額(百萬元);人身保險業資產負債表總資產(百萬元);人身保險業資產負債表總負債(百萬元);人身保險業資產負債表保險負債(百萬元);人身保險業資產負債表業主權益(百萬元);人身保險業資產負債表資金總額(百萬元);備註,金融監督管理委員會保險局
保險業損益表(保險事業發展中心),13521,保險業損益表(保發中心),年度;財產保險業損益表營業收入(百萬元);財產保險業損益表營業成本(百萬元);財產保險業損益表營業費用(百萬元);財產保險業損益表營業外收支淨額(百萬元);財產保險業損益表稅後損益(百萬元);人身保險業損益表營業收入(百萬元);人身保險業損益表營業成本(百萬元);人身保險業損益表營業費用(百萬元);人身保險業損益表營業外收支淨額(百萬元);人身保險業損益表稅後損益(百萬元);備註,金融監督管理委員會保險局
財產保險業資金運用表(保險事業發展中心),13522,財產保險業資金運用表(保發中心),年度;銀行存款金額(百萬元);銀行存款占率(%);有價證券金額(百萬元);有價證券占率(%);公債及國庫券金額(百萬元);公債及國庫券占率(%);金融債券、存單、匯票與本票金額(百萬元);金融債券、存單、匯票與本票占率(%);股票金額(百萬元);股票占率(%);公司債金額(百萬元);公司債占率(%);基金及受益憑證金額(百萬元);基金及受益憑證占率(%);證券化商品及其他金額(百萬元);證券化商品及其他占率(%);不動產金額(百萬元);不動產占率(%);不動產投資用金額(百萬元);不動產投資用占率(%);(百萬元)不動產自用金額;不動產自用占率(%);放款金額(百萬元);放款占率(%);國外投資金額(百萬元);國外投資占率(%);專案運用及公共投資金額(百萬元);專案運用及公共投資占率(%);投資保險相關事業金額(百萬元);投資保險相關事業占率(%);從事衍生性商品交易金額(百萬元);從事衍生性商品交易占率(%);其他經核准之資金運用金額(百萬元);其他經核准之基金運用占率(%);資金運用總額金額(百萬元);資金運用總額占率(%);資金總額金額(百萬元);資金總額占率(%);資產總額金額(百萬元);資產總額占率(%);資金運用率金額(百萬元);資金運用率占率(%);備註,金融監督管理委員會保險局
保險犯罪防制中心大事紀,13529,本中心大事紀(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心業務執行情形,13530,業務執行情形(財團法人保險犯罪防制中心),title;link;language,金融監督管理委員會保險局
保險犯罪防制中心協處案件績效,13531,協處案件績效(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心最新消息,13532,最新消息(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心年度案件型態分類統計,13533,年度案件型態分類統計(財團法人保險犯罪防制中心),title;link,金融監督管理委員會保險局
保險犯罪防制中心教育訓練課程,13534,教育訓練課程(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心宣導活動,13535,宣導活動(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心招標事項,13536,招標事項(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心活動報導,13537,活動報導(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
保險犯罪防制中心兩岸保險犯罪防制合作訊息,13538,兩岸保險犯罪防制合作(財團法人保險犯罪防制中心),title;link;language,金融監督管理委員會保險局
保險犯罪防制中心相關連結,13539,相關連結(財團法人保險犯罪防制中心),title;link;author;pubDate,金融監督管理委員會保險局
最新消息 (財團法人住宅地震保險基金),13542,最新消息 (財團法人住宅地震保險基金),title;link;description;pubDate,金融監督管理委員會保險局
相關法令 (財團法人住宅地震保險基金),13543,相關法令 (財團法人住宅地震保險基金),法令;法令條文,金融監督管理委員會保險局
業務及財務概況 (財團法人住宅地震保險基金),13544,業務及財務概況 (財團法人住宅地震保險基金),title;link;description;pubDate,金融監督管理委員會保險局
研討會 (財團法人住宅地震保險基金),13545,研討會 (財團法人住宅地震保險基金),title;link;description;pubDate,金融監督管理委員會保險局
重要活動訊息 (財團法人住宅地震保險基金),13546,重要活動訊息 (財團法人住宅地震保險基金),title;link;description;pubDate,金融監督管理委員會保險局
年報 (財團法人住宅地震保險基金),13547,年報 (財團法人住宅地震保險基金),title;link;description;pubDate,金融監督管理委員會保險局
理賠文件下載 (財團法人住宅地震保險基金),13548,理賠文件下載 (財團法人住宅地震保險基金),Type;Explain;FileName;FileUrl;PostDate,金融監督管理委員會保險局
理賠教育訓練下載 (財團法人住宅地震保險基金),13549,理賠教育訓練下載 (財團法人住宅地震保險基金),Type;Explain;FileName;FileUrl;PostDate,金融監督管理委員會保險局
專業技師講習會下載 (財團法人住宅地震保險基金),13550,專業技師講習會下載 (財團法人住宅地震保險基金),Type;Explain;FileName;FileUrl;PostDate,金融監督管理委員會保險局
宣導資料及影音下載 (財團法人住宅地震保險基金),13551,宣導資料及影音下載 (財團法人住宅地震保險基金),Title;ModifyDate;Content;URL,金融監督管理委員會保險局
中華民國信託業商業同業公會各會員單位承辦信託業務一覽表,13575,各會員單位承辦信託業務一覽表(中華民國信託業商業同業公會),會員別;金錢之信託;金錢債權及其擔保物權之信託;有價證券之信託;動產之信託;不動產之信託;租賃權之信託;地上權之信託;辦理債券發行之經理及顧問事項;其他財產權之信託;接受客戶全權委託投資業務－委託關係;接受客戶全權委託投資業務－信託關係;經主管機關核准辦理之其他有關業務;代理有價證券發行、轉讓、登記及股息利息之發放事項;提供有價證券發行、募集之顧問服務;擔任有價證券發行簽證人;擔任遺囑執行人及遺產管理人;擔任破產管理人及公司重整監督人;擔任信託法規之信託監察人;辦理保管業務;辦理出租保管箱業務;提供投資、財務管理及不動產開發顧問服務;擔任債券發行受託人及辦理有關之代理服務事項;與信託業務有關不動產買賣及租賃之居間;受託保管證券投資信託基金;辦理勞工退休基金業務;辦理國有房地代管、國有農地開發、經營管理;以信託方式經營全權委託投資業務;以信託方式辦理財富管理業務;以信託方式辦理客戶委託保管及運用其款項業務,金融監督管理委員會銀行局
中華民國信託業商業同業公會公益信託業務統計,13576,公益信託業務統計(中華民國信託業商業同業公會),會員別;帳戶名稱;目的事業主管機關;信託財產總金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會有價證券之信託業務統計,13829,有價證券之信託業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
金融研訓院國際合作活動資訊,14041,國際合作活動資訊(金融研訓院),舉辦日期;活動名稱;活動內容說明;活動照片,金融監督管理委員會銀行局
金融研訓院兩岸業務資訊,14042,兩岸業務資訊(金融研訓院),兩岸活動舉辦日期;繁體中文活動名稱;繁體中文活動內容說明;簡體中文活動名稱;簡體中文活動內容說明,金融監督管理委員會銀行局
金融研訓院法定班次,14043,法定班次(金融研訓院),法定班次名稱;班次地區;班次時數;班次期間,金融監督管理委員會銀行局
金融研訓院近期課程,14044,訓練開辦課程(金融研訓院),地區;課程名稱;總時數;上課日期;現金定價;點數定價;課程連結,金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託(不含投信、期信基金保管)業務統計,14124,金錢之信託(不含投信、期信基金保管)業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-證券投資信託基金保管業務統計,14125,金錢之信託-證券投資信託基金保管業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-期貨信託基金保管業務統計,14126,金錢之信託-期貨信託基金保管業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢債權及其擔保物權之信託業務統計,14127,金錢債權及其擔保物權之信託業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國票券金融商業同業公會財經指標-我國金融暨經濟發展重要指標,14269,我國金融暨經濟發展重要指標(中華民國票券金融商業同業公會),民國年;Ｍ１Ｂ貨幣供給額;Ｍ２貨幣供給額;國際黃金現貨;臺北金價;美元匯率;外匯存底;金融業拆款利率;商業本票31-90天期利率;中央銀行重貼現率利率;十年期央債利率;證券集中市場發行量加權股價指數;證券集中市場成交值;經濟成長率GDP;平均每人國民所得;儲蓄率;失業率;工業生產指數;農業占GDP比重;工業占GDP比重;服務業占GDP比重;金融中介業占GDP比重;保險業占GDP比重;證券期貨及其他占GDP比重;外銷訂單;外銷訂單年增率;貿易總額;出口總值;進口總值;出入超總值;躉售物價指數;躉售物價指數年增率;消費者物價指數;消費者物價指數年增率;進口物價年增率;出口物價年增率,金融監督管理委員會銀行局
中華民國票券金融商業同業公會業務統計歷年業務統計-票券初級市場,14270,票券初級市場承銷量(中華民國票券金融商業同業公會),年度;TB發行（百萬元）;CP發行（百萬元）;BA發行（百萬元）;NCD發行（百萬元）,金融監督管理委員會銀行局
中華民國票券金融商業同業公會業務統計歷年業務統計-票券次級市場,14271,票券次級市場交易量(中華民國票券金融商業同業公會),年度;次級買入（百萬元）;次級賣出（百萬元）;合計（百萬元）,金融監督管理委員會銀行局
中華民國票券金融商業同業公會業務統計歷年業務統計-政府債券發行,14272,政府債券發行量(中華民國票券金融商業同業公會),年度;當期發行（億元）;累計發行（億元）;當期償還（億元）;累計償還（億元）;累計未到期餘額（億元）,金融監督管理委員會銀行局
中華民國票券金融商業同業公會業務統計歷年業務統計-債券交易量,14273,債券交易量(中華民國票券金融商業同業公會),年度;政府債券（百萬元）;公司債（百萬元）;金融債券（百萬元）;受益證券（百萬元）;外國債券及國際債券（百萬元）;債券交易量（百萬元）,金融監督管理委員會銀行局
人身保險業資金運用表,14501,人身保險業資金運用表(財團法人保險事業發展中心),年度;銀行存款金額(百萬元);銀行存款占率(%);有價證券金額(百萬元);有價證券占率(%);公債及國庫券金額(百萬元);公債及國庫券占率(%);金融債券、存單、匯票與本票金額(百萬元);金融債券、存單、匯票與本票占率(%);股票金額(百萬元);股票占率(%);公司債金額(百萬元);公司債占率(%);基金及受益憑證金額(百萬元);基金及受益憑證占率(%);證券化商品及其他金額(百萬元);證券化商品及其他占率(%);不動產金額(百萬元);不動產占率(%);不動產投資用金額(百萬元);不動產投資用占率(%);不動產自用金額(百萬元);不動產自用占率(%);壽險貸款金額(百萬元);壽險貸款占率(%);放款金額(百萬元);放款占率(%);國外投資金額(百萬元);國外投資占率(%);專案運用及公共投資金額(百萬元);專案運用及公共投資占率(%);投資保險相關事業金額(百萬元);投資保險相關事業占率(%);從事衍生性商品交易金額(百萬元);從事衍生性商品交易占率(%);其他經核准之資金運用金額(百萬元);其他經核准之資金運用占率(%);資金運用總額金額(百萬元);資金運用總額占率(%);資金總額金額(百萬元);資金總額占率(%);資產總額金額(百萬元);資產總額占率(%);資金運用率金額(百萬元);資金運用率占率(%);備註,金融監督管理委員會保險局
保險業新種商品審核件數統計表,14502,保險業新種商品審核件數統計表(財團法人保險事業發展中心),年度;財產保險業新種商品審核總件數;財產保險業新種商品核准制保單件數;財產保險業新種商品核備制保單件數;財產保險業新種商品備查制保單件數;人身保險業新種商品審核總件數;人身保險業新種商品核准制保單件數;人身保險業新種商品核備制保單件數;人身保險業新種商品備查制保單件數;備註,金融監督管理委員會保險局
財產保險申訴案件統計表,14503,財產保險申訴案件統計表(財團法人保險事業發展中心),年度;財產保險申訴比率(?);財產保險簽單契約件數(千);財產保險申訴件數;財產保險依申訴人意見辦理件數;財產保險依申訴人意見辦理佔申訴案件比率(%);財產保險依保險公司意見辦理件數;財產保險依保險公司意見辦理佔申訴案件比率(%);財產保險申訴和解件數;財產保險申訴和解占申訴案件比率(%);財產保險申訴其他件數;財產保險申訴其他占申訴案件比率(%);備註,金融監督管理委員會保險局
人身保險申訴案件統計表,14504,人身保險申訴案件統計表(財團法人保險事業發展中心),年度;人身保險申訴比率(?);人身保險簽單契約件數(千);身保險申訴件數;人身保險依申訴人意見辦理件數;人身保險依申訴人意見辦理佔申訴案件比率(%);人身保險依保險公司意見辦理件數;人身保險依保險公司意見辦理佔申訴案件比率(%);人身保險申訴和解件數;人身保險申訴和解占申訴案件比率(%);人身保險申訴其他件數;人身保險申訴其他占申訴案件比率(%);備註,金融監督管理委員會保險局
特別補償基金統計表,14505,特別補償基金統計表(財團法人保險事業發展中心),年度;特別補償基金分擔額收入(千元);特別補償基金補償支出(千元);特別補償基金補償件數;備註,金融監督管理委員會保險局
住宅地震保險統計表,14506,住宅地震保險統計表(財團法人保險事業發展中心),年度;住宅地震簽單保費(千元);住宅地震賠款件數;住宅地震賠款金額;住宅地震有效件數;住宅地震住宅總戶數;住宅地震投保率(%);備註,金融監督管理委員會保險局
保險業安定基金累積提撥統計表,14507,保險業安定基金累積提撥統計表(財團法人保險事業發展中心),年度;保險業安定基金總計(百萬元);財產保險安定基金(百萬元);人身保險安定基金(百萬元);保險安定基金;備註,金融監督管理委員會保險局
再保費統計表,14508,再保費統計表(財團法人保險事業發展中心),年度;再保費收入合計;再保費支出合計;自留保費合計;火災保險再保費收入;火災保險再保費支出;火災保險自留保費;貨物運輸保險再保費收入;貨物運輸保險再保費支出;貨物運輸保險自留保費;船體保險再保費收入;船體保險再保費支出;船體保險自留保費;漁船保險再保費收入;漁船保險再保費支出;漁船保險自留保費;汽車保險再保費收入;汽車保險再保費支出;汽車保險自留保費;其他財產保險再保費收入;其他財產保險再保費支出;其他財產保險自留保費;住宅地震險再保費收入;住宅地震險再保費支出;住宅地震險自留保費;人壽保險再保費收入;人壽保險再保費支出;人壽保險自留保費;(傷害險、健康險及學生團體險)再保費收入;(傷害險、健康險及學生團體險)再保費支出;(傷害險、健康險及學生團體險)自留保費;備註,金融監督管理委員會保險局
再保賠款統計表,14509,再保賠款統計表(財團法人保險事業發展中心),年度;再保賠款合計;再保攤回合計;自留賠款合計;火災保險再保賠款;火災保險再保攤回;火災保險自留賠款;貨物運輸保險再保賠款;貨物運輸保險再保攤回;貨物運輸保險自留賠款;船體保險再保賠款;船體保險再保攤回;船體保險自留賠款;漁船保險再保賠款;漁船保險再保攤回;漁船保險自留賠款;汽車保險再保賠款;汽車保險再保攤回;汽車保險自留賠款;其他財產保險再保賠款;其他財產保險再保攤回;其他財產保險自留賠款;住宅地震險再保賠款;住宅地震險再保攤回;住宅地震險自留賠款;人壽保險再保賠款;人壽保險再保攤回;人壽保險自留賠款;(傷害險、健康險及學生團體險)再保賠款;(傷害險、健康險及學生團體險)再保攤回;(傷害險、健康險及學生團體險)自留賠款;備註,金融監督管理委員會保險局
新聞稿(財團法人保險事業發展中心),14514,新聞稿(保發中心),title;link;pubDate;guid,金融監督管理委員會保險局
相關法令(中華民國保險代理人商業同業公會),14516,保險相關法令(中華民國保險代理人商業同業公會),title;link;description;pubDate,金融監督管理委員會保險局
補償案例資訊(財團法人汽車交通事故特別補償基金),14517,補償案例資訊項目(財團法人特別補償基金),序號;標題;日期;案例連結,金融監督管理委員會保險局
求償案例資訊(財團法人汽車交通事故特別補償基金),14518,求償案例資訊項目(財團法人特別補償基金),序號;標題;日期,金融監督管理委員會保險局
常見問題Q&A(財團法人汽車交通事故特別補償基金),14519,常見問題QA內容(財團法人特別補償基金),序號;標題;留言;基金回覆;日期,金融監督管理委員會保險局
新登錄保險業務員 - 公司別(車險、財產)分析表,14522,103年新登錄車險及財產保險業務員依登入來源分析,年度;公司別;財產保險;保經代轉入;汽車保險;壽險轉入,金融監督管理委員會保險局
新登錄保險業務員 - 年齡別(車險、財產)分析表,14523,103年新登錄車險及財產保險業務員依登入年紀分析,年度;年齡別;財產保險;保經代轉入;汽車保險;壽險轉入,金融監督管理委員會保險局
產險業務員登錄暨異動統計 - 公司別,14524,產險業務員登錄暨異動統計依公司來分析,年度;公司別;新登;再登;註銷;撤銷;停職,金融監督管理委員會保險局
產險業務員登錄暨異動統計 - 性別,14525,產險業務員登錄暨異動統計依性別來分析,年度;性別;新登;再登;註銷;撤銷;停職,金融監督管理委員會保險局
壽險業績統計(中華民國人壽保險商業同業公會),14539,壽險業保費收入統計表(壽險業績統計)(壽險公會),項目;本年度保費收入;去年度保費收入;成長率（%）,金融監督管理委員會保險局
世界各國壽險業保費收入,14543,世界各國壽險業保費收入(壽險公會),國名;幣名;現年度排名;現年度保費收入(該國貨幣);現年度保費收入(美元);現年度世界占率%;前年度排名;前年度保費收入(該國貨幣);前年度保費收入(美元);前年度世界占率%,金融監督管理委員會保險局
人身保險業務員資格測驗成績公佈與複查(中華民國人壽保險商業同業公會),14546,保險業務員資格測驗成績公佈複查(壽險公會),項目;說明,金融監督管理委員會保險局
信聯社簡介,14856,信聯社簡介(中華民國信用合作社聯合社),信聯社簡介;創立日期;社址;聯絡電話;傳真電話;電子郵件信箱;網址;社員單位;理事主席;歷任理事主席;總經理;主要任務,金融監督管理委員會銀行局
信用合作社簡介,14857,信用合作社簡介(中華民國信用合作社聯合社),信合社源起;信合社簡介;社數;分支機構數;社員人數;準社員人數;股金總額;存款總計;放款總計;資料日期,金融監督管理委員會銀行局
信用合作社業務區域,14858,全體信用合作社業務區域(中華民國信用合作社聯合社),單位名稱;網頁連結;法定業務區域;奉准擴大之業務區域;擇定非社員授信之鄰近縣市,金融監督管理委員會銀行局
信用合作社前置協商電話諮詢窗口、專線電話,14859,全體信用合作社信用合作社前置協商電話諮詢窗口、專線電話(中華民國信用合作社聯合社),單位名稱;諮詢專線電話;E-mail Address;網站連結位址,金融監督管理委員會銀行局
信用合作社標售不良債權售後申訴處理窗口,14860,信用合作社標售不良債權售後申訴處理窗口(中華民國信用合作社聯合社),社名;聯絡人姓名;電話;傳真;E-mail,金融監督管理委員會銀行局
信用合作社業FATCA註冊情形統計彙整表,14861,全體信用合作社信用合作社業FATCA註冊情形統計彙整(中華民國信用合作社聯合社),序號;金融機構中文名稱;Name of Financial Institution;金融機構FATCA 狀態 [Status];全球中介機構識別碼 Global Intermediary Identification Number [GIIN],金融監督管理委員會銀行局
信用合作社辦理民眾申請查詢存款帳戶作業流程,14862,民眾申請查詢存款帳戶作業流程(中華民國信用合作社聯合社),作業流程1;作業流程2;作業流程3;作業流程4;作業流程5;作業流程6,金融監督管理委員會銀行局
信用合作社辦理民眾申請查詢存款帳戶作業說明,14863,民眾申請查詢存款帳戶作業說明(中華民國信用合作社聯合社),說明1;說明2;說明3;說明4;說明5;說明6,金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-特定金錢信託投資國外有價證券業務統計,15222,金錢之信託-特定金錢信託投資國外有價證券業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-特定金錢信託投資國內有價證券業務統計,15223,金錢之信託-特定金錢信託投資國內有價證券業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-特定金錢信託投資國內券商結構型商品業務統計,15224,金錢之信託-特定金錢信託投資國內券商結構型商品業務統計業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
中華民國信託業商業同業公會金錢之信託-員工福利信託業務統計,15225,金錢之信託-員工福利信託業務統計(中華民國信託業商業同業公會),年度-季;金額(新台幣百萬元),金融監督管理委員會銀行局
金融研訓院證照測驗資訊,15226,證照測驗資訊（金融研訓院）,測驗名稱;測驗方式;考區;考場;測驗時間;報名時間;報名連結,金融監督管理委員會銀行局
金融研訓院金融情勢週報,15227,金融情勢週報（金融研訓院）,週報名稱;週報開始日期;週報結束日期;週報連結欄位,金融監督管理委員會銀行局
金融研訓院金融研究研討會與座談會資訊,15228,金融研究研討會與座談會資訊（金融研訓院）,活動資訊;舉辦日期;活動資訊連結;資料下載連結;活動成果連結,金融監督管理委員會銀行局
金融研訓院金融研究兩岸金融電子報資訊,15229,金融研究兩岸金融電子報資訊（金融研訓院）,電子報日期;電子報連結,金融監督管理委員會銀行局
金融研訓院金融研究計畫資訊,15230,金融研究計畫資訊（金融研訓院）,年度;計畫名稱;委託單位或合作單位,金融監督管理委員會銀行局
人壽保險業業績比較表(中華民國人壽保險商業同業公會),15294,人壽保險業業績比較表(中華民國人壽保險商業同業公會),契約類型;今年度人數;前年度人數;今年度保額;前年度保額,金融監督管理委員會保險局
歷年業務暨人壽保險及年金保險投保率與普及率(中華民國人壽保險商業同業公會),15295,壽險及年金保險、投保率及普及率(中華民國人壽保險商業同業公會),契約類型;今年度人數;前年度人數;今年度保額;前年度保額,金融監督管理委員會保險局
人身保險業務員登入暨異動統計(中華民國人壽保險商業同業公會),15296,人身保險業務員登入暨異動統計(中華民國人壽保險商業同業公會),項目;壽險公司男性;壽險公司女性;代理人公司男性;代理人公司女性;經紀人公司男性;經紀人公司女性,金融監督管理委員會保險局
新登錄人身保險業務員年齡別統計(中華民國人壽保險商業同業公會),15297,新登錄人身保險業務員年齡別統計(中華民國人壽保險商業同業公會),年齡別;壽險公司男性;壽險公司女性;代理人公司男性;代理人公司女性;經紀人公司男性;經紀人公司女性,金融監督管理委員會保險局
世界各國保險業保費收入(中華民國人壽保險商業同業公會),15298,世界各國保險業保費收入(中華民國人壽保險商業同業公會),國名;現年度排名;現年度保費收入;前年度排名;前年度保費收入,金融監督管理委員會保險局
壽險業保單分紅(中華民國人壽保險商業同業公會),15300,壽險業保單分紅(中華民國人壽保險商業同業公會),年月別;臺灣銀行;第一銀行;合作金庫;分紅利率,金融監督管理委員會保險局
人身保險業務員資格測驗日期及地區(中華民國人壽保險商業同業公會),15301,保險業務員資格測驗日期及測驗地區(中華民國人壽保險商業同業公會),次數;辦理報名日期;測驗日期;複查截止日期,金融監督管理委員會保險局
最新訊息(中華民國保險經紀人公會),15302,最新訊息(中華民國保險經紀人公會),title;description;pubDate;link;category,金融監督管理委員會保險局
相關法令(中華民國保險經紀人公會),15303,相關法令(中華民國保險經紀人公會),title;description;pubDate;link;category,金融監督管理委員會保險局
經紀人考試(中華民國保險經紀人公會),15304,經紀人考試(中華民國保險經紀人公會),title;description;pubDate;link;category,金融監督管理委員會保險局
會員名冊(中華民國保險經紀人公會),15305,會員名冊(中華民國保險經紀人公會),title;description;pubDate;link;category,金融監督管理委員會保險局
重要公告(中華民國保險代理人商業同業公會),15307,重要公告(中華民國保險代理人商業同業公會),no;rul,金融監督管理委員會保險局
活動訊息(中華民國保險代理人商業同業公會),15308,活動訊息(中華民國保險代理人商業同業公會),no;rul,金融監督管理委員會保險局
公會公文(中華民國保險經紀人商業同業公會),15309,公會重要公文(中華民國保險經紀人商業同業公會),編號;標題名稱;分類項目;發佈日期,金融監督管理委員會保險局
公會活動花絮(中華民國保險經紀人商業同業公會),15310,公會活動花絮(中華民國保險經紀人商業同業公會),編號;標題名稱;分類項目;發佈日期,金融監督管理委員會保險局
公會最新消息(中華民國保險經紀人商業同業公會),15311,公會最新消息(中華民國保險經紀人商業同業公會),編號;標題名稱;分類項目;發佈日期,金融監督管理委員會保險局
會員名錄(中華民國保險代理人商業同業公會),15326,會員名錄(中華民國保險代理人商業同業公會),title;link;description;pubDate,金融監督管理委員會保險局
ECFA相關新聞(中華民國保險經紀人商業同業公會),15327,與保經代業務有關之ECFA相關新聞連結(中華民國保險經紀人商業同業公會),編號;標題名稱;分類項目;發佈日期;,金融監督管理委員會保險局
中華民國票券金融商業同業公會公會年報,15385,票券金融公會各年度年報(中華民國票券金融商業同業公會),年度;下載網址,金融監督管理委員會銀行局
投信之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率,15770,投信之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率(投信公會),年;資產總額;資本;淨值;本期損益;資產報酬率ROA;淨值報酬率ROE,金融監督管理委員會證券期貨局
投顧之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率,15771,投顧之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率(投信投顧公會),年;資產總額;資本;淨值;本期損益;資產報酬率ROA;淨值報酬率ROE,金融監督管理委員會
期貨商之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率之比較表(單位:億元),15772,期貨商之資產總額、資本、淨值、損益、資產報酬率及淨值報酬率之比較表(單位:億元)(期交所),年度;資產總額;資本;平均資產總額;淨值;平均淨值;稅後損益;資產報酬率ROA;淨值報酬率ROE,金融監督管理委員會
中華民國票券金融商業同業公會貨幣市場利率統計表,15806,貨幣市場利率，拆款及商業本票利率(中華民國票券金融商業同業公會),日期;隔夜拆款加權平均利率（%）;30天期商業本票發行利率（%）;90天期商業本票發行利率（%）;180天期商業本票發行利率（%）;30天期商業本票買賣利率（%）;90天期商業本票買賣利率（%）;180天期商業本票買賣利率（%）,金融監督管理委員會銀行局
金融研訓院暢銷書榜前10名,15855,前10名暢銷書書籍資訊(金融研訓院),暢銷排名;書名;定價;售價;詳細介紹連結,金融監督管理委員會銀行局
衍生性金融商品名目本金餘額(商品別),15969,衍生性金融商品名目本金餘額(商品別),年;月-期底;金融機構別;銀行別;契約-總計-百萬美元;店頭市場契約-小計-百萬美元;店頭市場契約-遠期契約-百萬美元;店頭市場契約-交換-百萬美元;店頭市場契約-買入選擇權-百萬美元;店頭市場契約-賣出選擇權-百萬美元;交易所契約-小計-百萬美元;交易所契約-期貨-長部位-百萬美元;交易所契約-期貨-短部位-百萬美元;交易所契約-買入選擇權-百萬美元;交易所契約-賣出選擇權-百萬美元,金融監督管理委員會銀行局
金融機構損益簡表,15970,金融機構損益簡表,年;月-累計;金融機構別;銀行別;收益-總計-新臺幣百萬元;收益-利息收入-新臺幣百萬元;收益-手續費收入-新臺幣百萬元;收益-透過損益按公允價值衡量之金融資產及負債利益-新臺幣百萬元;收益-其他收益-新臺幣百萬元;費損-總計-新臺幣百萬元;費損-利息費用-新臺幣百萬元;費損-手續費費用-新臺幣百萬元;費損-透過損益按公允價值衡量之金融資產及負債損失-新臺幣百萬元;費損-員工福利費用-新臺幣百萬元;費損-其他費損-新臺幣百萬元;其他損益-新臺幣百萬元;稅前損益-新臺幣百萬元,金融監督管理委員會銀行局
金管會資料開放諮詢小組會議紀錄,16192,金管會資料開放諮詢小組會議紀錄,年月;會議名稱;行次;內容,金融監督管理委員會
中華民國票券金融商業同業公會會員公司介紹,17181,會員公司基本資料介绍(中華民國票券金融商業同業公會),序;會員名稱;電話號碼;地址;網址,金融監督管理委員會銀行局
金融研訓院近3年取得金融證照人數統計,17246,最近3年取得金融證照人數(金融研訓院),年度(起);年度(迄);測驗名稱;取得證照人數,金融監督管理委員會銀行局
